pose_index,qx,qy,qz,qw,tx,ty,tz
153,0.953901,0.164859,0.0215823,0.249858,6.17652,-24.787,-93.2077
154,0.943819,0.217367,0.0398236,0.245704,8.88222,-23.6359,-93.3709
155,0.92972,0.271853,0.0539913,0.242491,11.3431,-22.1576,-93.5059
156,0.90543,0.341494,0.0626174,0.244249,13.5461,-20.5214,-93.5386
157,0.887161,0.389289,0.0776602,0.235305,15.4886,-18.5697,-93.83
158,0.865775,0.438144,0.0868904,0.225641,17.2191,-16.4677,-93.9695
159,0.82725,0.507727,0.0940247,0.221427,18.6982,-14.3045,-93.9948
160,0.807885,0.538944,0.101295,0.21587,19.7321,-11.7052,-94.2098
161,0.783558,0.573849,0.121125,0.205093,20.4566,-9.14365,-94.4675
162,0.742482,0.628401,0.129145,0.192754,21.083,-6.47873,-94.6531
163,0.695031,0.681879,0.140285,0.179705,21.278,-3.64878,-94.9111
164,0.648118,0.727274,0.149069,0.16969,21.0556,-0.894683,-95.1393
165,0.595987,0.772523,0.158788,0.150976,20.5501,1.70015,-95.2537
166,0.542785,0.812115,0.163398,0.138397,19.7284,4.32505,-95.4842
167,0.506678,0.834771,0.178347,0.120943,18.5082,6.81702,-95.6274
168,0.450145,0.867319,0.181541,0.11032,17.0397,9.22399,-95.7525
169,0.398244,0.89327,0.186639,0.0929343,15.2218,11.2357,-95.9319
170,0.33551,0.919416,0.189416,0.078931,13.1999,12.9789,-96.0906
171,0.275713,0.940098,0.188432,0.0684887,11.0561,14.5571,-96.2217
172,0.218666,0.955938,0.187712,0.0559644,8.54415,15.8442,-96.2599
173,0.150307,0.969131,0.191461,0.0391852,6.0823,16.8302,-96.3577
174,0.096743,0.976611,0.190161,0.0266394,3.393,17.4118,-96.4135
175,0.0296453,0.981238,0.190265,0.00957278,0.771796,17.6233,-96.4347
176,-0.0267366,0.98055,0.194408,-0.00359303,-1.81083,17.4805,-96.2932
177,-0.0848827,0.977571,0.191347,-0.0231408,-4.47499,17.2357,-96.3411
178,-0.129371,0.972105,0.191545,-0.0398072,-7.05313,16.4844,-96.3919
179,-0.174299,0.966106,0.181224,-0.0584562,-9.44162,15.5176,-96.3764
180,-0.254975,0.946598,0.182772,-0.0743902,-11.7564,14.2108,-96.1677
181,-0.307757,0.9299,0.180763,-0.0888628,-13.9321,12.7161,-95.9969
182,-0.374516,0.904429,0.178719,-0.0990251,-15.7824,10.891,-95.8839
183,-0.421359,0.883121,0.167076,-0.120991,-17.3059,8.89319,-95.7472
184,-0.485199,0.849784,0.161238,-0.128261,-18.7384,6.74316,-95.6434
185,-0.536033,0.8186,0.15233,-0.139131,-19.7988,4.44019,-95.6157
186,-0.575883,0.787787,0.147324,-0.161389,-20.5553,1.96645,-95.4511
187,-0.638972,0.736949,0.142977,-0.167866,-21.016,-0.706553,-95.2319
188,-0.681221,0.698017,0.134106,-0.175288,-21.156,-3.2803,-95.1775
189,0.717857,-0.658311,-0.127308,0.187354,-20.9891,-5.82548,-95.1502
190,0.771334,-0.595275,-0.118864,0.191216,-20.5206,-8.41762,-94.9391
191,0.804516,-0.547694,-0.10849,0.20252,-19.5905,-10.8084,-94.8341
192,0.838147,-0.494249,-0.101291,0.207285,-18.4699,-13.1168,-94.6301
193,0.874244,-0.42775,-0.0906996,0.210955,-17.0659,-15.3092,-94.5216
194,0.901643,-0.365048,-0.0839003,0.216193,-15.431,-17.2512,-94.4589
195,0.917596,-0.32233,-0.067972,0.222486,-13.5113,-18.8691,-94.4185
196,0.92642,-0.295456,-0.0473855,0.228488,-11.5304,-20.287,-94.4628
197,0.943226,-0.227978,-0.0407488,0.238097,-9.25435,-21.5314,-94.3669
198,0.955172,-0.17426,-0.0205354,0.238449,-6.92373,-22.3372,-94.337
199,0.96411,-0.108327,-0.0174695,0.241766,-4.59877,-22.9709,-94.2488
200,0.969421,-0.0400142,-0.0115109,0.241844,-2.11991,-23.3583,-94.2931
201,0.970931,0.0382654,-0.00689986,0.236181,0.416253,-23.3124,-94.3354
202,0.966881,0.100483,0.00732046,0.2345,2.78486,-22.9487,-94.4962
203,0.958278,0.170436,0.0134009,0.229074,5.20735,-22.3044,-94.6012
204,0.94615,0.232568,0.0300846,0.223174,7.58497,-21.2602,-94.7654
205,0.928626,0.294045,0.0417902,0.222363,9.79527,-19.9717,-94.8952
206,0.914995,0.336328,0.0520812,0.216693,11.7498,-18.4598,-95.0594
207,0.887693,0.403048,0.0680015,0.211965,13.5311,-16.66,-95.1343
208,0.867148,0.448195,0.0769063,0.203127,14.9883,-14.8417,-95.3366
209,0.830829,0.513531,0.0768453,0.20026,16.0811,-12.871,-95.3679
210,0.819757,0.532305,0.0888315,0.191724,16.9827,-10.7097,-95.609
211,0.791326,0.576172,0.100526,0.178109,17.7314,-8.39366,-95.8617
212,0.750577,0.630953,0.102361,0.167495,18.2708,-6.04461,-95.976
213,0.706225,0.679478,0.11639,0.161276,18.4149,-3.64066,-96.1681
214,0.654539,0.731421,0.123365,0.146226,18.3329,-1.20572,-96.3891
215,0.602291,0.775866,0.130466,0.135116,17.7959,1.03984,-96.4689
216,0.561973,0.805216,0.146479,0.119825,17.1025,3.31173,-96.6263
217,0.510612,0.839162,0.152251,0.109096,15.8887,5.37364,-96.7658
218,0.428428,0.885746,0.149437,0.0978392,14.7187,7.51946,-97.0135
219,0.388921,0.904267,0.158145,0.0776675,13.1714,9.18915,-97.1936
220,0.337487,0.925973,0.156025,0.0658221,11.367,10.7316,-97.2752
221,0.291579,0.942719,0.153914,0.0507166,9.49334,12.1729,-97.3453
222,0.20243,0.965826,0.156479,0.0414356,7.31342,13.3546,-97.4031
223,0.134064,0.97813,0.156274,0.0294303,5.09847,14.0355,-97.364
224,0.0763535,0.983645,0.16135,0.024048,2.9034,14.6025,-97.5113
225,0.0355132,0.985903,0.163443,0.00457905,0.642882,14.6422,-97.4922
226,-0.0174961,0.985893,0.166157,-0.0100127,-1.71514,14.6322,-97.3777
227,-0.0827117,0.982896,0.162412,-0.0263875,-4.02393,14.3513,-97.3901
228,-0.134063,0.977151,0.16041,-0.0383532,-6.1044,13.7107,-97.3874
229,-0.182928,0.969145,0.156735,-0.0522446,-8.25831,12.77,-97.3794
230,-0.259569,0.951615,0.153234,-0.0597641,-10.2979,11.7964,-97.3603
231,-0.309666,0.935043,0.152168,-0.081525,-12.1368,10.4179,-97.118
232,-0.368874,0.912433,0.148955,-0.0959738,-13.7512,8.87951,-97.0138
233,-0.428743,0.885088,0.144118,-0.109674,-15.1792,7.04394,-96.953
234,-0.494933,0.850488,0.135074,-0.116042,-16.4488,5.13758,-96.7724
235,-0.543988,0.819538,0.132349,-0.122137,-17.3199,3.244,-96.7398
236,-0.600348,0.777107,0.129886,-0.137173,-17.8859,1.14248,-96.6439
237,-0.634365,0.749134,0.120833,-0.147574,-18.1747,-1.1281,-96.4969
238,-0.680187,0.707649,0.110968,-0.155768,-18.4101,-3.30749,-96.2266
239,0.727138,-0.657429,-0.104756,0.167579,-18.1805,-5.53075,-96.3772
240,0.767528,-0.608551,-0.103961,0.17251,-17.7535,-7.67515,-96.2387
241,0.816901,-0.539966,-0.0931461,0.180093,-17.0313,-9.75904,-96.0569
242,0.845199,-0.493067,-0.0849454,0.187904,-15.9754,-11.9303,-95.9562
243,0.879829,-0.428902,-0.0815993,0.187842,-14.7787,-13.792,-95.8629
244,0.905494,-0.369851,-0.0733835,0.194694,-13.3661,-15.2373,-95.7572
245,0.920177,-0.333833,-0.0527488,0.197606,-11.7408,-16.7398,-95.7333
246,0.933367,-0.295026,-0.0412376,0.200215,-9.94116,-17.9575,-95.6868
247,0.953688,-0.22121,-0.0346528,0.20086,-7.98844,-18.915,-95.7914
248,0.962034,-0.17774,-0.0225726,0.205888,-5.93486,-19.65,-95.6901
249,0.969192,-0.118931,-0.0128712,0.215306,-3.93112,-20.193,-95.6661
250,0.975738,-0.0515213,-0.00852796,0.212621,-1.90657,-20.5616,-95.6387
251,0.978073,0.0260204,-0.00403868,0.20659,0.252713,-20.4987,-95.6739
252,0.976255,0.0693971,0.00945138,0.204988,2.30796,-20.3068,-95.826
253,0.967764,0.150606,0.0134135,0.201424,4.33355,-19.7042,-95.8177
254,0.957109,0.214547,0.0240768,0.193217,6.42254,-18.7587,-95.9763
255,0.939273,0.280914,0.0300597,0.194806,8.27131,-17.6445,-96.1472
256,0.914705,0.353476,0.030231,0.193534,9.92392,-16.3781,-96.1821
257,0.898613,0.39523,0.0512355,0.183475,11.3652,-14.8154,-96.4408
258,0.875553,0.445283,0.059017,0.177894,12.5301,-13.1459,-96.5958
259,0.847095,0.498951,0.0684605,0.16968,13.5917,-11.4719,-96.717
260,0.819426,0.544307,0.0764668,0.162553,14.4402,-9.61126,-96.8526
261,0.793187,0.582376,0.0843578,0.156766,15.0827,-7.5977,-96.9579
262,0.750647,0.637602,0.0892981,0.148387,15.4711,-5.71438,-97.0227
263,0.709368,0.684692,0.0999224,0.134198,15.5831,-3.67201,-97.2422
264,0.657033,0.737237,0.0963359,0.124532,15.4011,-1.54966,-97.358
265,0.595607,0.787488,0.104715,0.118957,15.0487,0.411219,-97.5714
266,0.546557,0.82265,0.112045,0.109396,14.3168,2.30342,-97.6828
267,0.504842,0.849068,0.122502,0.0959763,13.3666,4.03583,-97.8111
268,0.443485,0.883675,0.125249,0.0821725,12.311,5.77953,-97.9264
269,0.401903,0.904362,0.12535,0.0699359,11.0312,7.17958,-98.1382
270,0.347216,0.927495,0.125146,0.0594284,9.6162,8.49765,-98.1952
271,0.270319,0.953955,0.121306,0.0467258,7.85096,9.75838,-98.2427
272,0.202068,0.970866,0.122994,0.0382023,6.1127,10.7466,-98.2361
273,0.140486,0.981756,0.125052,0.0279295,4.31068,11.2924,-98.3868
274,0.0822442,0.987915,0.13003,0.0187741,2.33958,11.6684,-98.404
275,0.0446369,0.990326,0.131368,-0.00209675,0.311346,11.7665,-98.3819
276,-0.0199638,0.991043,0.131541,-0.0114727,-1.64512,11.7275,-98.4046
277,-0.0823243,0.98769,0.130782,-0.0242206,-3.70255,11.4403,-98.3166
278,-0.150096,0.979472,0.129125,-0.037838,-5.33625,10.8876,-98.2973
279,-0.184631,0.973358,0.123773,-0.0562612,-7.00656,10.137,-98.248
280,-0.259011,0.956481,0.121909,-0.0565263,-8.7525,9.13865,-98.2405
281,-0.312111,0.939948,0.119454,-0.069388,-10.3231,8.09903,-98.1423
282,-0.385583,0.910887,0.121174,-0.0832382,-11.7175,6.70881,-98.0578
283,-0.435667,0.887295,0.117104,-0.0958558,-12.9366,5.13881,-97.9
284,-0.496965,0.853991,0.115902,-0.101451,-13.8448,3.55707,-97.7418
285,-0.552006,0.818927,0.111756,-0.110263,-14.6957,1.9552,-97.7358
286,-0.604797,0.780366,0.108617,-0.115982,-15.2373,0.252906,-97.6537
287,-0.642757,0.749378,0.100639,-0.12316,-15.4866,-1.59716,-97.663
288,-0.680265,0.715332,0.089891,-0.132129,-15.5133,-3.41935,-97.506
289,0.729963,-0.662759,-0.0860014,0.14321,-15.3125,-5.30265,-97.4666
290,0.758286,-0.629711,-0.074232,0.151512,-14.884,-7.00815,-97.3214
291,0.810125,-0.561609,-0.0689722,0.153417,-14.477,-8.79782,-97.1318
292,0.843111,-0.508505,-0.0632696,0.163043,-13.6644,-10.453,-97.0934
293,0.871872,-0.457699,-0.0543823,0.165506,-12.453,-11.9989,-96.9689
294,0.89802,-0.402597,-0.0428525,0.172161,-11.3336,-13.3266,-96.8836
295,0.918426,-0.355041,-0.0393454,0.169973,-9.86286,-14.5412,-96.9024
296,0.943586,-0.283893,-0.034843,0.16684,-8.36384,-15.6059,-96.9341
297,0.96048,-0.220191,-0.0318258,0.167278,-6.68962,-16.4033,-96.8589
298,0.970234,-0.164291,-0.0226209,0.176472,-4.99484,-17.1068,-96.8113
299,0.978417,-0.0968467,-0.0127927,0.182092,-3.33509,-17.4191,-96.8767
300,0.982196,-0.0426531,-0.00642643,0.182841,-1.59617,-17.5814,-96.8424
301,0.983695,0.0285936,-0.00125598,0.177553,0.103317,-17.6298,-96.7642
302,0.980942,0.0827826,0.00155064,0.175777,1.87381,-17.3545,-96.8661
303,0.972529,0.157773,0.00785349,0.170975,3.56815,-16.971,-97.1261
304,0.962607,0.205443,0.0208771,0.175341,5.15119,-16.1888,-97.2105
305,0.938146,0.299524,0.0173261,0.172824,6.68695,-15.1973,-97.265
306,0.924353,0.344611,0.0258021,0.161706,8.07084,-14.1416,-97.2226
307,0.903855,0.39659,0.0369282,0.156201,9.23704,-12.8294,-97.4675
308,0.875148,0.455216,0.0444907,0.157841,10.2118,-11.4712,-97.6249
309,0.851578,0.500683,0.0506145,0.146866,11.1799,-10.1089,-97.6399
310,0.815927,0.558606,0.0576871,0.137457,11.8916,-8.49508,-97.8931
311,0.782856,0.605118,0.0629409,0.130412,12.2897,-6.81024,-97.9632
312,0.743404,0.654374,0.063821,0.122771,12.6202,-5.25328,-97.9911
313,0.693575,0.708398,0.0658082,0.113112,12.6715,-3.65083,-98.2286
314,0.653538,0.74529,0.074778,0.108804,12.4274,-1.98189,-98.289
315,0.604665,0.786246,0.0841576,0.0954727,12.1986,-0.336523,-98.4463
316,0.551897,0.824114,0.0876598,0.0925263,11.5344,1.1203,-98.534
317,0.516744,0.84682,0.0951455,0.0825746,10.835,2.61143,-98.683
318,0.450715,0.883971,0.09996,0.0738906,9.94792,3.91696,-98.7899
319,0.387896,0.9147,0.0928229,0.065146,8.76118,5.20185,-98.7921
320,0.352999,0.930141,0.090126,0.0459012,7.63555,6.24583,-98.8816
321,0.268388,0.957764,0.0957553,0.0385526,6.30844,7.21832,-98.9069
322,0.205777,0.97328,0.0960366,0.0340533,4.88549,7.86718,-98.9264
323,0.130551,0.986408,0.0969756,0.0234902,3.34209,8.3915,-99.0624
324,0.0798254,0.991812,0.0986442,0.014331,1.7498,8.66814,-99.1288
325,0.027724,0.995001,0.0959372,-0.000194181,0.0745967,8.6862,-98.9935
326,-0.0106742,0.994948,0.0988469,-0.0138964,-1.51943,8.67846,-99.0681
327,-0.0941993,0.990741,0.0960734,-0.0181379,-3.14479,8.47511,-99.062
328,-0.160703,0.982023,0.0945343,-0.0294544,-4.56159,7.91153,-99.0689
329,-0.2229,0.970126,0.0898065,-0.0332688,-6.00298,7.17376,-98.9674
330,-0.253865,0.961748,0.0925352,-0.0450582,-7.31201,6.55654,-98.8989
331,-0.332157,0.937352,0.0909239,-0.0526829,-8.52816,5.70999,-98.8115
332,-0.396667,0.910017,0.0976818,-0.0705824,-9.67223,4.66048,-98.8174
333,-0.436626,0.891072,0.092981,-0.0818682,-10.5895,3.39388,-98.7409
334,-0.501412,0.856311,0.0906248,-0.0842929,-11.2378,2.05275,-98.6422
335,-0.560048,0.818665,0.0855986,-0.093846,-11.9975,0.795764,-98.634
336,-0.606757,0.784417,0.0836745,-0.0976481,-12.3856,-0.574156,-98.5499
337,-0.645932,0.752618,0.076806,-0.102175,-12.5349,-2.13335,-98.5836
338,0.702749,-0.699754,-0.0686791,0.108496,-12.6035,-3.59384,-98.3761
339,0.736375,-0.662674,-0.065579,0.119646,-12.431,-5.11763,-98.2727
340,0.766633,-0.626786,-0.0531014,0.128816,-12.0347,-6.56994,-98.178
341,0.812038,-0.566427,-0.0525942,0.13034,-11.61,-7.85331,-98.029
342,0.841644,-0.51923,-0.0440005,0.141773,-10.9296,-9.06978,-97.949
