pose_index,qx,qy,qz,qw,tx,ty,tz
37,-0.612782,0.729598,0.20836,-0.220844,-28.6195,0.878785,-90.5621
38,-0.667912,0.677276,0.203357,-0.232027,-28.924,-2.6862,-90.4215
39,0.702483,-0.635661,-0.186245,0.260319,-28.579,-6.42114,-90.2578
40,0.732705,-0.599701,-0.170168,0.273029,-27.9244,-9.82141,-90.0361
41,0.775056,-0.544635,-0.154602,0.280638,-26.968,-13.2036,-89.7966
42,0.809775,-0.491433,-0.142598,0.287097,-25.4435,-16.4633,-89.5211
43,0.834978,-0.441379,-0.127749,0.302782,-23.5289,-19.4453,-89.3568
44,0.859693,-0.387856,-0.117422,0.310978,-21.1364,-22.2697,-89.1818
45,0.88423,-0.326684,-0.0998247,0.318512,-18.5696,-24.7518,-89.148
46,0.905979,-0.262667,-0.0817855,0.321745,-15.6643,-26.9213,-89.2041
47,0.920113,-0.209656,-0.0630503,0.324748,-12.4811,-28.495,-89.2093
48,0.929001,-0.157458,-0.0493647,0.331252,-9.21855,-29.7281,-89.0432
49,0.940144,-0.0848069,-0.0340883,0.328292,-5.82148,-30.6202,-89.0614
50,0.9428,-0.0283029,-0.0180053,0.331667,-2.27784,-31.0655,-89.233
51,0.944118,0.0484403,-0.00546529,0.325984,1.28465,-31.1975,-89.2236
52,0.939261,0.101143,0.00816674,0.32786,4.83904,-30.6672,-89.42
53,0.933883,0.160079,0.0273308,0.318575,8.00219,-29.7195,-89.4838
54,0.924614,0.209495,0.0445094,0.314991,11.06,-28.4551,-89.6604
55,0.917561,0.252696,0.0632017,0.300385,14.1279,-26.8519,-89.9462
56,0.902056,0.304736,0.0867218,0.293105,16.9073,-24.7763,-90.2641
57,0.873226,0.377721,0.0995477,0.291366,19.3599,-22.357,-90.463
58,0.844901,0.438338,0.104473,0.288249,21.5682,-19.6511,-90.6999
59,0.819086,0.486335,0.126721,0.276617,23.495,-16.7412,-90.9923
60,0.772998,0.561846,0.129076,0.264843,24.8634,-13.7076,-91.1571
61,0.756758,0.585111,0.149202,0.250401,25.8444,-10.5498,-91.4585
62,0.725363,0.625727,0.162383,0.236529,26.5397,-7.21427,-91.7352
63,0.682063,0.674671,0.174489,0.221725,26.7392,-3.70185,-91.9853
64,0.623576,0.730746,0.180327,0.211293,26.6013,-0.441319,-92.2616
65,0.602477,0.749927,0.196758,0.189515,25.8799,2.76253,-92.5269
66,0.535823,0.799375,0.202921,0.180877,24.9477,6.12692,-92.7472
67,0.484319,0.834475,0.209908,0.158192,23.3872,9.13555,-92.867
68,0.429884,0.864033,0.219975,0.142331,21.7337,11.9895,-93.1588
69,0.389918,0.883517,0.227232,0.125408,19.5696,14.5829,-93.5559
70,0.337766,0.90568,0.232313,0.108112,17.031,16.7616,-93.7494
71,0.275626,0.92687,0.237744,0.0917619,14.431,18.8999,-93.7629
72,0.222635,0.942553,0.240451,0.064896,11.4933,20.4811,-93.8595
73,0.176651,0.951358,0.248257,0.0456111,8.38865,21.6925,-93.997
74,0.101872,0.96286,0.248351,0.0290389,5.18181,22.5112,-94.1295
75,0.0441404,0.96868,0.244171,0.0095858,1.81651,22.8288,-94.0573
76,0.00527482,0.969475,0.244939,-0.00974436,-1.3793,22.8337,-94.2159
77,-0.0707366,0.968149,0.238351,-0.0295272,-4.65335,22.4892,-94.0653
78,-0.127364,0.961647,0.237871,-0.0492931,-7.82952,21.6996,-93.9551
79,-0.183067,0.950942,0.239653,-0.0690049,-10.9195,20.4201,-93.9054
80,-0.241135,0.937023,0.235907,-0.0904944,-13.8179,18.9166,-93.6503
81,-0.288354,0.921808,0.233556,-0.112131,-16.479,17.0453,-93.5582
82,-0.35967,0.896759,0.22705,-0.122103,-18.9924,15.0105,-93.1928
83,-0.407895,0.874323,0.22242,-0.140395,-21.1463,12.5036,-93.1103
84,-0.45271,0.851087,0.212451,-0.159905,-22.851,9.76436,-92.9308
85,-0.503013,0.822273,0.201623,-0.173761,-24.32,6.79822,-92.7275
86,-0.57226,0.774818,0.195298,-0.184485,-25.5299,3.73155,-92.4365
87,-0.615071,0.740328,0.185127,-0.198321,-26.1976,0.491156,-92.2713
88,-0.671807,0.688638,0.174509,-0.209762,-26.351,-2.7837,-92.1045
89,0.702866,-0.653149,-0.161756,0.230674,-26.1292,-6.15472,-91.9003
90,0.744986,-0.600207,-0.151478,0.2486,-25.5596,-9.44139,-91.7032
91,0.78271,-0.548771,-0.142655,0.25664,-24.6379,-12.4047,-91.5098
92,0.804463,-0.513049,-0.124712,0.272153,-23.1755,-15.3877,-91.2195
93,0.842314,-0.447889,-0.123343,0.273292,-21.3741,-18.1362,-91.0751
94,0.87274,-0.385004,-0.105365,0.281061,-19.4292,-20.7206,-91.0488
95,0.891884,-0.336621,-0.0862548,0.289465,-16.9009,-22.9235,-91.0415
96,0.908351,-0.285044,-0.0647924,0.299082,-14.2898,-24.7921,-90.9933
97,0.928203,-0.212224,-0.0576756,0.300124,-11.5342,-26.21,-90.9067
98,0.934988,-0.1748,-0.0355832,0.306557,-8.43672,-27.3285,-90.9655
99,0.94734,-0.0952819,-0.0359693,0.303602,-5.35698,-28.1713,-90.769
100,0.953004,-0.03134,-0.0190446,0.30073,-2.24406,-28.7179,-90.8778
101,0.954961,0.0388179,-0.00859399,0.294057,0.961431,-28.7359,-91.0646
102,0.951034,0.101196,0.0120621,0.291801,4.18182,-28.3271,-91.2782
103,0.942897,0.161251,0.0257344,0.290311,7.18175,-27.4667,-91.3716
104,0.933228,0.217732,0.0359055,0.283531,10.1216,-26.1276,-91.5122
105,0.925628,0.25587,0.0530846,0.273725,12.8165,-24.5454,-91.8128
106,0.9054,0.321146,0.0692713,0.268921,15.3026,-22.6984,-91.8945
107,0.888472,0.365696,0.0901057,0.262229,17.5332,-20.7013,-92.1316
108,0.850778,0.446941,0.0900343,0.261371,19.5091,-18.3243,-92.3241
109,0.82468,0.496065,0.1091,0.248838,21.223,-15.6733,-92.4613
110,0.789743,0.551414,0.117308,0.241841,22.4002,-13.0407,-92.7723
111,0.759928,0.592449,0.126443,0.235638,23.2233,-10.0631,-93.0276
112,0.726326,0.634235,0.141701,0.223867,23.9426,-6.96896,-93.2971
113,0.675755,0.689556,0.15328,0.21065,24.1964,-3.90983,-93.545
114,0.648575,0.718122,0.163983,0.191731,23.9419,-0.806192,-93.8524
115,0.606032,0.756286,0.17767,0.170852,23.3737,2.07479,-94.0859
116,0.541699,0.804529,0.182958,0.160693,22.5624,5.07542,-94.2377
117,0.497708,0.834578,0.192147,0.137279,21.2532,7.7382,-94.4207
118,0.453877,0.860428,0.197749,0.120643,19.6299,10.3633,-94.6987
119,0.400207,0.88759,0.203847,0.102298,17.6683,12.7145,-94.9195
120,0.331248,0.916098,0.207339,0.0897242,15.3848,14.8647,-95.0344
121,0.27376,0.935219,0.211646,0.0750154,12.9,16.6159,-95.1456
122,0.217483,0.94983,0.215822,0.0628154,10.2146,18.0727,-95.2762
123,0.165616,0.960321,0.219505,0.0466093,7.53822,19.1559,-95.4141
124,0.103484,0.96983,0.218979,0.0277391,4.5993,19.8446,-95.4355
125,0.0347462,0.976691,0.211324,0.0144568,1.54739,20.2052,-95.4674
126,-0.0137717,0.976412,0.215342,-0.00760854,-1.45109,20.0841,-95.3762
127,-0.0909876,0.972492,0.213359,-0.0213959,-4.2906,19.7193,-95.3058
128,-0.124677,0.968913,0.21007,-0.0391639,-7.10721,18.8641,-95.3605
129,-0.203595,0.954644,0.208862,-0.0598311,-10.01,17.991,-95.2598
130,-0.235528,0.945768,0.207989,-0.0824005,-12.5687,16.6326,-95.0676
131,-0.294555,0.926973,0.206157,-0.107042,-14.8871,14.9464,-94.9447
132,-0.355154,0.905437,0.195945,-0.125122,-17.136,13.0451,-94.6335
133,-0.415895,0.877845,0.194414,-0.136464,-18.9892,10.8547,-94.4266
134,-0.477054,0.845757,0.19158,-0.14287,-20.6912,8.38458,-94.3611
135,-0.501277,0.831264,0.17652,-0.162977,-21.9725,5.69243,-94.2029
136,-0.568928,0.785086,0.171793,-0.174495,-22.9378,2.89953,-93.9264
137,-0.61667,0.746246,0.166051,-0.187783,-23.6225,0.0912448,-93.7988
138,-0.662249,0.706931,0.156566,-0.192775,-23.7015,-2.79725,-93.6653
139,0.699271,-0.666944,-0.142759,0.214069,-23.6128,-5.8306,-93.471
140,0.752399,-0.605793,-0.137253,0.219255,-23.0696,-8.80799,-93.1863
141,0.796419,-0.543865,-0.126062,0.232457,-22.1723,-11.6413,-93.0616
142,0.826437,-0.495947,-0.116317,0.23981,-20.8213,-14.3531,-92.8683
143,0.85175,-0.448079,-0.107367,0.24944,-19.2936,-16.7281,-92.7484
144,0.881948,-0.38713,-0.0965051,0.250968,-17.3889,-18.9679,-92.7044
145,0.90694,-0.32209,-0.0813271,0.259044,-15.2792,-21.0404,-92.6062
146,0.921613,-0.277397,-0.0583652,0.265094,-12.8764,-22.6249,-92.6216
147,0.937595,-0.210448,-0.0534362,0.271609,-10.3556,-23.8805,-92.5678
148,0.947653,-0.157213,-0.0438917,0.274429,-7.69719,-24.9871,-92.5666
149,0.956016,-0.0926689,-0.0314461,0.276508,-4.86241,-25.6663,-92.5714
150,0.961963,-0.0166842,-0.0221459,0.271769,-2.11975,-26.194,-92.5244
151,0.963188,0.0443616,-0.00856631,0.265004,0.724624,-26.004,-92.6577
152,0.960407,0.106165,0.00604171,0.257508,3.63319,-25.7344,-92.8814
153,0.953127,0.163003,0.0169217,0.254348,6.26753,-24.9466,-92.9741
154,0.94319,0.215756,0.0350284,0.250228,8.9815,-23.8095,-93.1699
155,0.929295,0.270327,0.0491462,0.246818,11.45,-22.3436,-93.3389
156,0.905255,0.339915,0.0576997,0.248276,13.6609,-20.7184,-93.4051
157,0.887131,0.38802,0.072651,0.239084,15.612,-18.7802,-93.7308
158,0.865788,0.43718,0.0819647,0.229276,17.3514,-16.6902,-93.9034
159,0.827365,0.506995,0.0890558,0.224704,18.8398,-14.5368,-93.9594
160,0.807884,0.538577,0.0963182,0.219046,19.8851,-11.9485,-94.2054
161,0.78363,0.573709,0.116011,0.208145,20.6207,-9.39881,-94.4909
162,0.742805,0.628215,0.123795,0.195603,21.2597,-6.74639,-94.7036
163,0.69546,0.681834,0.134765,0.182421,21.4704,-3.92833,-94.9881
164,0.648652,0.727306,0.143346,0.172417,21.2668,-1.18562,-95.2409
165,0.596839,0.772473,0.153057,0.153761,20.782,1.40036,-95.3786
166,0.54414,0.811887,0.157624,0.141089,19.984,4.01778,-95.6338
167,0.508345,0.834592,0.172414,0.123756,18.7914,6.50643,-95.8012
168,0.452279,0.867114,0.175388,0.113117,17.3523,8.91259,-95.9517
169,0.400878,0.893117,0.180363,0.095431,15.5643,10.9268,-96.1524
170,0.338846,0.919343,0.182871,0.0809287,13.5723,12.6766,-96.3296
171,0.279923,0.94003,0.181884,0.0700286,11.4602,14.2646,-96.476
172,0.223634,0.956004,0.181098,0.0569915,8.9807,15.5694,-96.5247
173,0.155816,0.969472,0.185125,0.0396668,6.54833,16.5747,-96.6284
174,0.10276,0.977144,0.184183,0.0265679,3.88302,17.1811,-96.6832
175,0.0363565,0.982114,0.184533,0.00883246,1.28068,17.419,-96.6976
176,-0.019465,0.981824,0.188731,-0.00476825,-1.28877,17.3062,-96.5438
177,-0.0772946,0.97916,0.186165,-0.024785,-3.94509,17.0936,-96.5767
178,-0.121531,0.974007,0.186523,-0.0418302,-6.52642,16.3754,-96.6061
179,-0.166003,0.968279,0.176516,-0.0610031,-8.92587,15.4418,-96.5658
180,-0.246356,0.949441,0.178494,-0.0775241,-11.2594,14.1725,-96.3258
181,-0.298786,0.933245,0.176709,-0.0924913,-13.4628,12.7142,-96.1201
182,-0.36527,0.908475,0.174956,-0.10316,-15.3516,10.9217,-95.9668
183,-0.411893,0.887538,0.163807,-0.125648,-16.9207,8.95241,-95.7872
184,-0.475861,0.854756,0.158524,-0.133489,-18.4045,6.82862,-95.6371
185,-0.527347,0.82368,0.150074,-0.144689,-19.5201,4.5425,-95.5619
186,-0.567636,0.792863,0.145614,-0.167192,-20.3308,2.07889,-95.3497
187,-0.631461,0.74214,0.142046,-0.174093,-20.8443,-0.589956,-95.0826
188,-0.674383,0.703073,0.133698,-0.181716,-21.0306,-3.16812,-94.9854
189,0.711503,-0.663247,-0.12731,0.194061,-20.9022,-5.72425,-94.9202
190,0.765972,-0.599853,-0.119442,0.197982,-20.4642,-8.33062,-94.6749
191,0.799793,-0.551856,-0.109494,0.209277,-19.5546,-10.7418,-94.5442
192,0.834127,-0.497901,-0.102779,0.213925,-18.4461,-13.071,-94.3195
193,0.870726,-0.431184,-0.0927046,0.217538,-17.0478,-15.2865,-94.1962
194,0.898476,-0.368432,-0.086313,0.222593,-15.4132,-17.2531,-94.1249
195,0.914807,-0.325226,-0.0708339,0.228776,-13.49,-18.897,-94.0822
196,0.923962,-0.297849,-0.0504388,0.234597,-11.5023,-20.3408,-94.1281
197,0.941127,-0.22996,-0.0441415,0.243824,-9.21723,-21.6094,-94.0388
198,0.953444,-0.175647,-0.0242744,0.243933,-6.87689,-22.4369,-94.0207
199,0.962511,-0.109384,-0.0213754,0.247286,-4.54156,-23.0867,-93.9466
200,0.967992,-0.0410396,-0.0156367,0.247107,-2.05356,-23.4877,-94.009
201,0.969754,0.0362691,-0.0111917,0.241116,0.491553,-23.4533,-94.0739
202,0.965896,0.0986201,0.00280663,0.239399,2.86825,-23.1037,-94.2569
203,0.957569,0.168331,0.00880021,0.233771,5.29871,-22.4721,-94.3878
204,0.94569,0.230521,0.0253211,0.227791,7.68467,-21.4416,-94.581
205,0.928432,0.291968,0.036842,0.226742,9.90334,-20.1657,-94.7409
206,0.914925,0.334404,0.047225,0.221034,11.8671,-18.666,-94.9352
207,0.887828,0.401478,0.0630001,0.215888,13.659,-16.8778,-95.0415
208,0.867325,0.446965,0.0718419,0.206902,15.1254,-15.0713,-95.2723
209,0.831014,0.512622,0.0715967,0.203735,16.2292,-13.1092,-95.3306
210,0.81974,0.531917,0.0835254,0.195231,17.1417,-10.9587,-95.5984
211,0.791289,0.576117,0.0950636,0.181424,17.9015,-8.65366,-95.8781
212,0.750698,0.630889,0.0967105,0.170526,18.4528,-6.3145,-96.018
213,0.706535,0.67947,0.110427,0.164117,18.6111,-3.92115,-96.2343
214,0.655029,0.73141,0.117386,0.14899,18.5455,-1.49698,-96.4791
215,0.603242,0.775621,0.124565,0.137822,18.0271,0.741065,-96.5801
216,0.563432,0.804848,0.140556,0.12251,17.3548,3.00627,-96.7596
217,0.512488,0.838762,0.146201,0.111624,16.1651,5.06537,-96.919
218,0.430852,0.885381,0.143083,0.0999757,15.0207,7.20793,-97.1894
219,0.391972,0.903872,0.151737,0.0796797,13.4987,8.87939,-97.3863
220,0.341177,0.925585,0.149477,0.0674296,11.7207,10.4289,-97.483
221,0.296044,0.942282,0.147538,0.0519133,9.87417,11.88,-97.5666
222,0.207865,0.965672,0.150066,0.0418327,7.72163,13.077,-97.6335
223,0.140212,0.97824,0.150111,0.0292203,5.5299,13.778,-97.5963
224,0.0829139,0.984082,0.155433,0.0234145,3.35427,14.3652,-97.7433
225,0.0423434,0.986555,0.15781,0.00355286,1.1057,14.4296,-97.7161
226,-0.0102283,0.986881,0.160707,-0.0116011,-1.24232,14.4478,-97.5915
227,-0.0751691,0.984284,0.157245,-0.0284437,-3.54773,14.1953,-97.5897
228,-0.126455,0.978884,0.155362,-0.0407226,-5.633,13.5814,-97.5684
229,-0.174999,0.971186,0.152107,-0.0551016,-7.79949,12.6699,-97.5363
230,-0.251302,0.95427,0.149025,-0.0633088,-9.85563,11.7259,-97.4915
231,-0.301035,0.938159,0.148105,-0.0854448,-11.7196,10.3777,-97.2181
232,-0.359949,0.916139,0.145136,-0.100312,-13.3661,8.86609,-97.0799
233,-0.41968,0.88935,0.14078,-0.114481,-14.8347,7.0548,-96.98
234,-0.485911,0.855352,0.132337,-0.121448,-16.147,5.17182,-96.7588
235,-0.535558,0.824566,0.130063,-0.127877,-17.0622,3.29205,-96.6872
236,-0.59253,0.782282,0.12821,-0.143197,-17.6731,1.19773,-96.5516
237,-0.627094,0.754132,0.119717,-0.153968,-18.0057,-1.07096,-96.365
238,-0.67364,0.712486,0.110406,-0.162428,-18.2777,-3.24877,-96.0577
239,0.721124,-0.66223,-0.104824,0.174481,-18.083,-5.48328,-96.1757
240,0.762137,-0.613205,-0.10448,0.179474,-17.682,-7.63801,-96.0088
241,0.812254,-0.544386,-0.094269,0.187082,-16.9788,-9.73541,-95.8033
242,0.84106,-0.497201,-0.0864216,0.194781,-15.9381,-11.9246,-95.6824
243,0.876169,-0.432976,-0.0835913,0.194608,-14.7487,-13.8053,-95.5755
244,0.902239,-0.373723,-0.0758215,0.201361,-13.3357,-15.2703,-95.4641
245,0.917343,-0.337208,-0.0554874,0.204189,-11.71,-16.7947,-95.4362
246,0.930945,-0.297902,-0.0442376,0.206491,-9.90538,-18.0334,-95.3916
247,0.95169,-0.223747,-0.0380412,0.206824,-7.94657,-19.0123,-95.5028
248,0.960368,-0.179442,-0.0261723,0.211681,-5.88395,-19.7648,-95.4117
249,0.967672,-0.120272,-0.0167057,0.221057,-3.87124,-20.3219,-95.4003
250,0.974401,-0.0530765,-0.012574,0.218101,-1.83768,-20.7016,-95.3874
251,0.97699,0.0239025,-0.00814157,0.211785,0.331757,-20.6497,-95.4423
252,0.975323,0.067392,0.00526777,0.210179,2.39489,-20.471,-95.6129
253,0.967103,0.148453,0.00907702,0.206377,4.43024,-19.8786,-95.6273
254,0.956735,0.21236,0.0194952,0.19794,6.52824,-18.9458,-95.812
255,0.939153,0.278583,0.0253215,0.199354,8.38548,-17.8436,-96.0087
256,0.914787,0.351235,0.0252548,0.197892,10.0477,-16.5879,-96.0691
257,0.898874,0.393337,0.0461046,0.187577,11.4988,-15.0378,-96.3547
258,0.875856,0.443769,0.0537084,0.181826,12.6739,-13.379,-96.5352
259,0.847447,0.497763,0.0630438,0.17347,13.7453,-11.7154,-96.6804
260,0.819697,0.543557,0.0708854,0.166188,14.6044,-9.86508,-96.84
261,0.793387,0.581956,0.0786378,0.16025,15.2582,-7.8607,-96.9696
262,0.750989,0.637258,0.0833338,0.15157,15.6581,-5.98549,-97.0555
263,0.710013,0.684311,0.0938039,0.137115,15.7828,-3.95289,-97.2966
264,0.657817,0.736852,0.0901453,0.127281,15.6162,-1.8382,-97.4341
265,0.59683,0.786954,0.0985705,0.121573,15.2796,0.114603,-97.6673
266,0.548206,0.822031,0.105905,0.11189,14.5664,2.00229,-97.7974
267,0.507061,0.84836,0.116218,0.0983224,13.6364,3.7316,-97.9429
268,0.446349,0.882929,0.11886,0.0841488,12.6029,5.47419,-98.0761
269,0.405305,0.903576,0.118933,0.0716387,11.3442,6.87549,-98.3015
270,0.351137,0.926795,0.118628,0.0606707,9.95101,8.19925,-98.3712
271,0.275035,0.953367,0.114897,0.0474021,8.20861,9.47054,-98.4296
272,0.207649,0.970455,0.116778,0.0382282,6.49196,10.4718,-98.43
273,0.146828,0.981598,0.118978,0.0273904,4.70693,11.0322,-98.5815
274,0.0889884,0.98808,0.124357,0.017706,2.75039,11.4288,-98.5961
275,0.0516153,0.990716,0.125717,-0.00346511,0.731762,11.55,-98.5674
276,-0.0127075,0.991838,0.126163,-0.0133523,-1.21928,11.5333,-98.5809
277,-0.0748238,0.988904,0.125566,-0.0265178,-3.2758,11.2725,-98.4794
278,-0.142431,0.98114,0.124193,-0.0406589,-4.91506,10.74,-98.4442
279,-0.176871,0.975185,0.119156,-0.0594328,-6.59696,10.0116,-98.3754
280,-0.251054,0.958893,0.117719,-0.0603156,-8.36101,9.03699,-98.3435
281,-0.303918,0.942819,0.115353,-0.0736223,-9.95265,8.02075,-98.2201
282,-0.377064,0.914512,0.117311,-0.0879081,-11.3759,6.65214,-98.1053
283,-0.426932,0.891436,0.11356,-0.100871,-12.6284,5.10298,-97.9145
284,-0.48827,0.858703,0.113009,-0.107006,-13.5714,3.53735,-97.7236
285,-0.543788,0.823912,0.109407,-0.11616,-14.4591,1.9491,-97.684
286,-0.597142,0.78555,0.106779,-0.122191,-15.0367,0.254838,-97.5691
287,-0.635816,0.754344,0.0994118,-0.129695,-15.3226,-1.59431,-97.5459
288,-0.673858,0.720156,0.0892077,-0.13904,-15.3796,-3.41706,-97.3595
289,0.724169,-0.667545,-0.0859336,0.150257,-15.2072,-5.30625,-97.2927
290,0.752998,-0.634211,-0.0745467,0.158785,-14.7993,-7.01915,-97.1252
291,0.805487,-0.566132,-0.0698482,0.160644,-14.4097,-8.81563,-96.9131
292,0.838927,-0.512895,-0.0646054,0.170192,-13.6098,-10.4843,-96.8583
293,0.868224,-0.461759,-0.0561464,0.172664,-12.4051,-12.0468,-96.7233
294,0.894838,-0.406369,-0.0450528,0.179161,-11.288,-13.3896,-96.6307
295,0.915694,-0.358437,-0.0419208,0.176832,-9.81754,-14.6224,-96.6472
296,0.941312,-0.287106,-0.0378162,0.173412,-8.3166,-15.7039,-96.6795
297,0.958569,-0.223196,-0.0351007,0.173486,-6.63674,-16.5166,-96.6102
298,0.968645,-0.166637,-0.0262102,0.182404,-4.9359,-17.2345,-96.5701
299,0.977066,-0.0989358,-0.0167277,0.187812,-3.26793,-17.5591,-96.6476
300,0.981003,-0.044852,-0.0104749,0.188446,-1.51909,-17.7312,-96.6275
301,0.982773,0.0261075,-0.00541906,0.182884,0.19064,-17.7885,-96.564
302,0.980177,0.0803379,-0.00272891,0.181085,1.97046,-17.5244,-96.6834
303,0.972013,0.155418,0.00340369,0.176136,3.67247,-17.1533,-96.9613
304,0.962273,0.203133,0.01633,0.180279,5.26519,-16.3809,-97.0671
305,0.938139,0.297103,0.0124794,0.177397,6.81082,-15.3991,-97.1444
306,0.924573,0.342226,0.02084,0.166167,8.20432,-14.3526,-97.1238
307,0.904247,0.394464,0.0317796,0.16039,9.37959,-13.0523,-97.3912
308,0.875657,0.453351,0.0391302,0.161764,10.3634,-11.7048,-97.57
309,0.852164,0.499067,0.0451777,0.15069,11.3407,-10.3522,-97.6054
310,0.816645,0.557228,0.0520128,0.141004,12.0618,-8.75007,-97.8801
311,0.7835,0.604151,0.056985,0.133723,12.4713,-7.07312,-97.9704
312,0.744093,0.653566,0.0577602,0.125863,12.8127,-5.52309,-98.0164
313,0.694492,0.7076,0.0596588,0.11586,12.8752,-3.92902,-98.2713
314,0.654557,0.744609,0.0685478,0.111413,12.645,-2.26527,-98.3491
315,0.606084,0.785479,0.0779905,0.0979913,12.4298,-0.626121,-98.5241
316,0.553693,0.823276,0.0814994,0.0948659,11.7812,0.827767,-98.6262
317,0.519251,0.845752,0.088899,0.0847234,11.0984,2.31544,-98.7904
318,0.4538,0.882956,0.0934847,0.0756018,10.2288,3.62075,-98.9105
319,0.391566,0.913686,0.0862835,0.0663996,9.06105,4.91033,-98.9251
320,0.357028,0.929163,0.0836197,0.0468482,7.95235,5.95879,-99.024
321,0.273318,0.956973,0.0893721,0.0388843,6.64239,6.93898,-99.0574
322,0.211416,0.972659,0.0899535,0.0338452,5.23426,7.59866,-99.0801
323,0.137104,0.986098,0.0911155,0.0226113,3.70413,8.13571,-99.2169
324,0.0867076,0.991792,0.0930604,0.0130386,2.12176,8.42848,-99.2806
325,0.0348101,0.995294,0.0904157,-0.00199176,0.452996,8.46652,-99.1385
326,-0.00343418,0.995495,0.0933992,-0.0159756,-1.13813,8.47613,-99.2056
327,-0.0867617,0.991858,0.0908616,-0.020822,-2.76431,8.29205,-99.1886
328,-0.153011,0.983615,0.0895792,-0.0326138,-4.18864,7.74518,-99.1802
329,-0.215384,0.972101,0.085226,-0.0369461,-5.64218,7.02649,-99.0601
330,-0.24612,0.963969,0.0882245,-0.0490398,-6.96431,6.42647,-98.9746
331,-0.324118,0.940298,0.0867382,-0.0571267,-8.19855,5.59688,-98.8667
332,-0.388541,0.913532,0.0938387,-0.075429,-9.36682,4.56313,-98.8485
333,-0.428214,0.89503,0.0892932,-0.0870669,-10.3118,3.31052,-98.7455
334,-0.493126,0.860859,0.0874891,-0.0899699,-10.9898,1.98013,-98.6201
335,-0.552144,0.823546,0.0831298,-0.0999921,-11.7788,0.735781,-98.585
336,-0.599523,0.789342,0.0816944,-0.1041,-12.196,-0.627404,-98.4749
337,-0.639206,0.757516,0.0754119,-0.10908,-12.3756,-2.18514,-98.482
338,-0.696689,0.704712,0.0679748,-0.115697,-12.4682,-3.64265,-98.2509
339,0.730756,-0.667556,-0.0652901,0.126895,-12.3182,-5.16837,-98.1255
340,0.761498,-0.631447,-0.0532899,0.136221,-11.9402,-6.62568,-98.012
341,0.807476,-0.571094,-0.0533521,0.137796,-11.5279,-7.91374,-97.8471
342,0.837628,-0.523523,-0.0452074,0.149194,-10.8565,-9.1391,-97.755
