pose_index,qx,qy,qz,qw,tx,ty,tz
97,0.929924,-0.206305,-0.0558677,0.299263,-11.2587,-25.8554,-90.9352
98,0.936205,-0.170726,-0.0323461,0.305493,-8.14705,-26.9449,-90.9819
99,0.948322,-0.0918578,-0.0323504,0.301994,-5.0525,-27.7968,-90.7853
100,0.953723,-0.02697,-0.015913,0.29905,-1.92608,-28.3722,-90.8872
101,0.955198,0.0448063,-0.00684986,0.292477,1.29695,-28.3801,-91.0682
102,0.950862,0.106427,0.0139053,0.290415,4.5389,-27.9399,-91.2906
103,0.942295,0.166773,0.0278597,0.288949,7.5379,-27.0559,-91.3785
104,0.932407,0.222929,0.0378144,0.281938,10.4685,-25.6896,-91.5151
105,0.924541,0.260824,0.054676,0.272406,13.1527,-24.0871,-91.8187
106,0.903846,0.326393,0.070315,0.267554,15.62,-22.228,-91.8986
107,0.886798,0.370549,0.0910968,0.260736,17.8154,-20.2284,-92.1329
108,0.849469,0.449982,0.0912814,0.259972,19.7585,-17.8502,-92.3252
109,0.823732,0.498018,0.11074,0.247347,21.45,-15.2152,-92.4613
110,0.789246,0.552243,0.119507,0.240494,22.6077,-12.6015,-92.7663
111,0.760017,0.591999,0.129998,0.234548,23.4186,-9.63174,-93.0062
112,0.726729,0.632898,0.146773,0.223074,24.1383,-6.54005,-93.2519
113,0.675833,0.68818,0.159223,0.210489,24.3994,-3.49211,-93.4649
114,0.649849,0.715719,0.169941,0.191213,24.1463,-0.392321,-93.7438
115,0.607346,0.754213,0.182332,0.170437,23.5862,2.48777,-93.955
116,0.541418,0.803936,0.186035,0.161073,22.783,5.48508,-94.0947
117,0.497146,0.834544,0.19341,0.137749,21.4725,8.14973,-94.2809
118,0.453033,0.860829,0.197766,0.120932,19.8502,10.7797,-94.5639
119,0.399009,0.887939,0.204525,0.10259,17.8865,13.1388,-94.793
120,0.328518,0.916775,0.208431,0.0903077,15.6048,15.2914,-94.9143
121,0.27054,0.935859,0.212746,0.0755959,13.1093,17.0363,-95.0385
122,0.214871,0.950048,0.217335,0.0632796,10.411,18.4829,-95.1702
123,0.163736,0.960415,0.220338,0.0473757,7.73089,19.5541,-95.3012
124,0.100649,0.970096,0.218913,0.0293233,4.80526,20.2312,-95.3199
125,0.0313085,0.976854,0.210948,0.0166297,1.76901,20.5723,-95.364
126,-0.0168192,0.976449,0.215024,-0.00542032,-1.20556,20.4289,-95.2927
127,-0.0919579,0.972713,0.212102,-0.0196412,-4.02179,20.041,-95.2429
128,-0.122564,0.96951,0.208719,-0.0382858,-6.81316,19.1723,-95.3093
129,-0.199497,0.95593,0.207061,-0.0593678,-9.69414,18.3047,-95.2175
130,-0.228811,0.94778,0.206278,-0.0825076,-12.2617,16.9569,-95.0383
131,-0.287691,0.929326,0.205266,-0.107015,-14.6029,15.2942,-94.9174
132,-0.349203,0.907793,0.195773,-0.125065,-16.8761,13.4045,-94.6137
133,-0.410448,0.880518,0.19416,-0.136095,-18.7548,11.2128,-94.4113
134,-0.472753,0.848426,0.191029,-0.142079,-20.4841,8.7344,-94.347
135,-0.496549,0.834446,0.175689,-0.162087,-21.7962,6.03976,-94.1911
136,-0.565186,0.788273,0.170363,-0.173686,-22.7874,3.25363,-93.9127
137,-0.613946,0.749228,0.163951,-0.186676,-23.4901,0.441751,-93.7844
138,-0.660903,0.709048,0.154577,-0.191218,-23.579,-2.45909,-93.6487
139,0.699495,-0.667509,-0.141633,0.212317,-23.4957,-5.4915,-93.4492
140,0.753917,-0.604718,-0.136528,0.217454,-22.9394,-8.46748,-93.1676
141,0.79894,-0.541041,-0.12564,0.230616,-22.0119,-11.3045,-93.0581
142,0.829315,-0.491931,-0.11543,0.238573,-20.6251,-14.0179,-92.8813
143,0.854737,-0.443008,-0.105989,0.248865,-19.0631,-16.3967,-92.7716
144,0.884849,-0.381149,-0.0952868,0.250374,-17.1315,-18.6369,-92.731
145,0.909277,-0.316886,-0.0796204,0.257798,-14.9955,-20.7047,-92.6406
146,0.923558,-0.272299,-0.0568127,0.263943,-12.5963,-22.2768,-92.6512
147,0.938946,-0.20564,-0.051494,0.270999,-10.0813,-23.5142,-92.5907
148,0.948536,-0.154135,-0.0414434,0.273504,-7.41515,-24.606,-92.5829
149,0.956727,-0.0898372,-0.0286677,0.275283,-4.57188,-25.2872,-92.5815
150,0.962526,-0.0134752,-0.0196589,0.27014,-1.81942,-25.825,-92.529
151,0.9634,0.0504628,-0.00680443,0.263188,1.0367,-25.6337,-92.6576
152,0.960165,0.112376,0.00774973,0.255723,3.95785,-25.3422,-92.8861
153,0.95242,0.169499,0.0186943,0.252621,6.593,-24.5361,-92.9789
154,0.942387,0.221587,0.0368647,0.247885,9.29956,-23.3769,-93.1752
155,0.928156,0.275962,0.0508141,0.244519,11.7562,-21.8949,-93.3443
156,0.903592,0.345691,0.0591908,0.245998,13.949,-20.2595,-93.4098
157,0.885586,0.39248,0.0745077,0.236949,15.8715,-18.3159,-93.734
158,0.864778,0.440068,0.0838096,0.226882,17.5861,-16.226,-93.9051
159,0.826742,0.508579,0.0913087,0.222501,19.0561,-14.082,-93.9576
160,0.808272,0.538297,0.0993528,0.216934,20.0853,-11.5062,-94.1948
161,0.784542,0.572199,0.120219,0.206468,20.8159,-8.96527,-94.4657
162,0.743701,0.626429,0.129017,0.194551,21.4585,-6.31859,-94.6569
163,0.696849,0.679403,0.140299,0.182013,21.6756,-3.50692,-94.9151
164,0.65044,0.724615,0.148808,0.172386,21.4785,-0.765633,-95.1438
165,0.598486,0.770305,0.157351,0.153901,21.0019,1.81909,-95.262
166,0.544885,0.810698,0.160547,0.141754,20.2119,4.43497,-95.5043
167,0.508892,0.83371,0.174576,0.124419,19.0203,6.92322,-95.6681
168,0.452209,0.866807,0.176899,0.113397,17.5819,9.33216,-95.8192
169,0.40039,0.893065,0.181373,0.0960546,15.7926,11.3493,-96.0254
170,0.337443,0.91951,0.184156,0.0819802,13.7999,13.0987,-96.209
171,0.277182,0.940572,0.182857,0.0711199,11.6807,14.6836,-96.3633
172,0.220176,0.956517,0.182228,0.058235,9.19033,15.9783,-96.4173
173,0.152578,0.969866,0.185468,0.041007,6.75428,16.9688,-96.5233
174,0.0997933,0.977533,0.183493,0.0283144,4.09773,17.5568,-96.5828
175,0.0333726,0.982409,0.183403,0.0110748,1.50959,17.7752,-96.6073
176,-0.0217237,0.981965,0.18779,-0.00262888,-1.04366,17.6423,-96.468
177,-0.0774701,0.979576,0.184123,-0.0229917,-3.68412,17.4094,-96.5172
178,-0.119231,0.974735,0.184492,-0.0404838,-6.2526,16.6801,-96.5576
179,-0.162056,0.969429,0.174208,-0.0599699,-8.64653,15.7468,-96.525
180,-0.241132,0.951233,0.176344,-0.0768967,-10.99,14.4852,-96.2915
181,-0.293129,0.935373,0.175214,-0.0919438,-13.2096,13.0411,-96.0886
182,-0.360133,0.910731,0.174131,-0.102721,-15.1199,11.257,-95.9383
183,-0.407584,0.889755,0.163005,-0.125066,-16.7114,9.28787,-95.7611
184,-0.472626,0.856896,0.157433,-0.132547,-18.2161,7.16177,-95.6127
185,-0.523918,0.826212,0.148932,-0.143889,-19.3506,4.87308,-95.5392
186,-0.564958,0.795189,0.144346,-0.166316,-20.1803,2.41199,-95.3261
187,-0.629889,0.744126,0.140218,-0.172786,-20.7088,-0.256256,-95.0582
188,-0.674017,0.704124,0.131816,-0.180377,-20.9024,-2.83601,-94.9606
189,0.712917,-0.662576,-0.12588,0.192086,-20.7748,-5.39108,-94.8958
190,0.767834,-0.598299,-0.118362,0.19611,-20.3253,-7.99381,-94.6562
191,0.802331,-0.549004,-0.108671,0.207488,-19.3965,-10.4026,-94.535
192,0.836677,-0.494431,-0.101845,0.212455,-18.2627,-12.7305,-94.3221
193,0.873508,-0.426506,-0.0916669,0.21604,-16.8387,-14.9459,-94.208
194,0.901345,-0.362433,-0.0852494,0.22125,-15.1807,-16.91,-94.1422
195,0.917296,-0.319571,-0.069037,0.227323,-13.2383,-18.5454,-94.1036
196,0.926015,-0.292785,-0.048375,0.233309,-11.2432,-19.9786,-94.148
197,0.942518,-0.225596,-0.0420644,0.242895,-8.95388,-21.2343,-94.0542
198,0.954266,-0.172626,-0.021775,0.243109,-6.60851,-22.0524,-94.0309
199,0.963275,-0.107147,-0.0192205,0.24546,-4.26821,-22.703,-93.9513
200,0.968572,-0.0386987,-0.0136215,0.245327,-1.7739,-23.1079,-94.0081
201,0.969925,0.04193,-0.00958041,0.239573,0.778364,-23.074,-94.0687
202,0.965844,0.103992,0.00451605,0.237297,3.15943,-22.7107,-94.2552
203,0.956992,0.174492,0.0101232,0.23155,5.59146,-22.0646,-94.3873
204,0.944785,0.236607,0.026713,0.225133,7.97206,-21.0166,-94.582
205,0.927027,0.298198,0.0384796,0.224095,10.1808,-19.7263,-94.7426
206,0.913537,0.339965,0.0485353,0.217985,12.1272,-18.216,-94.9369
207,0.886407,0.405712,0.064624,0.213316,13.8981,-16.4206,-95.0416
208,0.866406,0.449633,0.0739086,0.204226,15.3461,-14.6123,-95.2704
209,0.830716,0.513723,0.0743907,0.201162,16.4349,-12.6557,-95.3245
210,0.820737,0.530756,0.0871743,0.192586,17.3366,-10.5115,-95.5848
211,0.793185,0.573413,0.0995973,0.179263,18.0951,-8.21353,-95.8505
212,0.752884,0.627842,0.101887,0.169114,18.6523,-5.88157,-95.9717
213,0.708884,0.676193,0.11637,0.163416,18.8182,-3.49195,-96.1674
214,0.657736,0.728174,0.122729,0.148605,18.7616,-1.06958,-96.3915
215,0.6053,0.77336,0.128686,0.137719,18.2515,1.16792,-96.4764
216,0.56468,0.803357,0.143777,0.122812,17.586,3.43164,-96.6433
217,0.513289,0.83775,0.148654,0.112302,16.3975,5.49076,-96.7974
218,0.431048,0.884841,0.145221,0.100827,15.2547,7.63364,-97.0646
219,0.391367,0.903777,0.153408,0.0805308,13.732,9.30446,-97.2639
220,0.339798,0.925755,0.15103,0.0686004,11.9522,10.8502,-97.3656
221,0.293643,0.942848,0.148211,0.0533363,10.1017,12.2956,-97.4551
222,0.203967,0.966331,0.150601,0.0438306,7.94186,13.4821,-97.5282
223,0.135766,0.978839,0.149833,0.0314903,5.74602,14.1664,-97.4969
224,0.0788825,0.984522,0.154392,0.0256303,3.57458,14.733,-97.6506
225,0.0396847,0.986917,0.156157,0.00585744,1.33714,14.776,-97.6323
226,-0.0119561,0.987194,0.158822,-0.00895905,-1.00141,14.7759,-97.5192
227,-0.075234,0.98469,0.155027,-0.0262947,-3.29876,14.5061,-97.5287
228,-0.124213,0.979547,0.153325,-0.0393629,-5.37922,13.8816,-97.5158
229,-0.171489,0.972293,0.149427,-0.0539415,-7.54785,12.9687,-97.4901
230,-0.247355,0.955817,0.146159,-0.0621802,-9.61313,12.0286,-97.4507
231,-0.296937,0.93982,0.146273,-0.0846813,-11.4929,10.6884,-97.1788
232,-0.356448,0.917727,0.144065,-0.0998401,-13.1573,9.18241,-97.0417
233,-0.417089,0.890782,0.139783,-0.114039,-14.6447,7.37299,-96.9429
234,-0.484667,0.856371,0.130988,-0.1207,-15.9735,5.48986,-96.7232
235,-0.534099,0.825869,0.128616,-0.127028,-16.9009,3.60897,-96.6538
236,-0.59135,0.783563,0.126788,-0.142333,-17.5239,1.51763,-96.5186
237,-0.626485,0.755227,0.117783,-0.152566,-17.8662,-0.746546,-96.3324
238,-0.673592,0.713194,0.108437,-0.160841,-18.1443,-2.91873,-96.0267
239,0.722344,-0.661729,-0.102865,0.172489,-17.9495,-5.14807,-96.1465
240,0.764135,-0.611611,-0.102827,0.177355,-17.5412,-7.29836,-95.985
241,0.814634,-0.541779,-0.0928488,0.185004,-16.8249,-9.39174,-95.7871
242,0.843753,-0.49354,-0.085244,0.192955,-15.7645,-11.5772,-95.6751
243,0.879116,-0.428022,-0.0822938,0.192823,-14.5558,-13.4542,-95.5759
244,0.905155,-0.367934,-0.0743864,0.199462,-13.1275,-14.9139,-95.4693
245,0.91991,-0.331626,-0.0537431,0.202242,-11.4843,-16.4299,-95.4448
246,0.932914,-0.292966,-0.042299,0.205067,-9.66897,-17.6597,-95.3994
247,0.953077,-0.219271,-0.0361045,0.205573,-7.70277,-18.6298,-95.5074
248,0.961158,-0.177022,-0.024138,0.210369,-5.6346,-19.3748,-95.4124
249,0.968376,-0.118428,-0.014727,0.219102,-3.61716,-19.9324,-95.3954
250,0.974989,-0.0502492,-0.0107521,0.216232,-1.5786,-20.3155,-95.3784
251,0.977261,0.0287683,-0.00707062,0.209962,0.591881,-20.2627,-95.4303
252,0.975475,0.0721168,0.00626245,0.207868,2.65719,-20.074,-95.6035
253,0.966811,0.153691,0.00973345,0.203865,4.6907,-19.4724,-95.6191
254,0.956026,0.217721,0.0204971,0.195429,6.78297,-18.5263,-95.805
255,0.937968,0.284418,0.0264125,0.196533,8.63257,-17.4127,-96.0028
256,0.913374,0.356561,0.0267515,0.194672,10.2832,-16.1467,-96.064
257,0.897555,0.397404,0.0482484,0.184761,11.719,-14.588,-96.3481
258,0.875007,0.446259,0.0565392,0.178936,12.8811,-12.9249,-96.5263
259,0.847172,0.498846,0.0663574,0.170437,13.9441,-11.2597,-96.668
260,0.820404,0.542821,0.0749719,0.163286,14.7979,-9.40979,-96.8209
261,0.795,0.579782,0.0833983,0.157711,15.4519,-7.40932,-96.9389
262,0.752963,0.634619,0.0887892,0.149738,15.8568,-5.53965,-97.0116
263,0.71191,0.681719,0.0995378,0.136145,15.9899,-3.50968,-97.2366
264,0.660164,0.734186,0.0954933,0.12663,15.8311,-1.39832,-97.3572
265,0.598649,0.785097,0.102861,0.121086,15.5041,0.552148,-97.5758
266,0.549535,0.820725,0.109291,0.111703,14.7968,2.43701,-97.6952
267,0.507499,0.847649,0.119249,0.0985697,13.8698,4.16505,-97.8336
268,0.445863,0.882769,0.121314,0.0849021,12.8373,5.90516,-97.9624
269,0.404217,0.903729,0.120804,0.0727239,11.5788,7.30172,-98.1878
270,0.349675,0.927037,0.120233,0.0622349,10.1853,8.61837,-98.2597
271,0.272538,0.953904,0.115675,0.0490891,8.44087,9.88093,-98.3226
272,0.203864,0.971183,0.116638,0.0404691,6.72058,10.8705,-98.3288
273,0.142206,0.982284,0.118317,0.0299444,4.93378,11.414,-98.4859
274,0.0848368,0.988633,0.122417,0.0205301,2.97795,11.789,-98.5078
275,0.0488483,0.991073,0.124043,-0.000854579,0.963459,11.8888,-98.4862
276,-0.0143503,0.992129,0.123915,-0.0108974,-0.982809,11.8548,-98.508
277,-0.0751303,0.98921,0.123344,-0.0245868,-3.03805,11.5796,-98.4147
278,-0.141252,0.981669,0.121851,-0.0390605,-4.67929,11.038,-98.3854
279,-0.173996,0.976096,0.116523,-0.0581727,-6.36525,10.3057,-98.3213
280,-0.247806,0.960184,0.114621,-0.0591737,-8.13972,9.33362,-98.2927
281,-0.300603,0.944214,0.113198,-0.0726836,-9.74429,8.32254,-98.1713
282,-0.374773,0.915655,0.116199,-0.0872886,-11.1837,6.95874,-98.0571
283,-0.425758,0.892132,0.112845,-0.100481,-12.4516,5.41241,-97.8666
284,-0.488235,0.858997,0.111716,-0.106162,-13.4068,3.84813,-97.6773
285,-0.543818,0.824194,0.108002,-0.115336,-14.3032,2.2605,-97.6401
286,-0.597426,0.785669,0.105378,-0.121253,-14.8887,0.570167,-97.5267
287,-0.635898,0.75476,0.097406,-0.128383,-15.1798,-1.27229,-97.5053
288,-0.674557,0.720149,0.0869781,-0.137088,-15.242,-3.08795,-97.3201
289,0.725491,-0.666826,-0.0838328,0.148249,-15.0698,-4.96886,-97.2552
290,0.754909,-0.632795,-0.0725712,0.15626,-14.6583,-6.67455,-97.0921
291,0.807917,-0.563507,-0.0682104,0.15836,-14.2598,-8.46633,-96.8872
292,0.84176,-0.509149,-0.0631241,0.167998,-13.4476,-10.1292,-96.8397
293,0.870978,-0.457656,-0.0546024,0.170196,-12.2304,-11.6827,-96.7108
294,0.897442,-0.40179,-0.043425,0.176853,-11.101,-13.0197,-96.6225
295,0.917926,-0.354071,-0.0400358,0.174476,-9.61733,-14.245,-96.6414
296,0.943153,-0.282538,-0.0360171,0.171284,-8.10411,-15.3216,-96.6738
297,0.959992,-0.218596,-0.033425,0.171798,-6.41508,-16.129,-96.6019
298,0.969523,-0.163417,-0.0244003,0.180899,-4.70548,-16.8419,-96.5588
299,0.977714,-0.0959151,-0.0147752,0.186164,-3.03362,-17.1667,-96.6314
300,0.981568,-0.0410107,-0.00878806,0.186454,-1.2836,-17.3403,-96.6077
301,0.982995,0.031161,-0.0041789,0.180923,0.425398,-17.3967,-96.5429
302,0.980231,0.0853921,-0.00159256,0.178472,2.20366,-17.1256,-96.6639
303,0.971777,0.160252,0.00438034,0.173058,3.90293,-16.7461,-96.9439
304,0.961755,0.208022,0.0173642,0.17735,5.49017,-15.966,-97.0503
305,0.937057,0.302218,0.0137256,0.174353,7.02864,-14.9757,-97.1279
306,0.92331,0.347048,0.0224652,0.162948,8.41511,-13.9199,-97.1081
307,0.903002,0.398306,0.0339899,0.157431,9.5815,-12.6102,-97.3755
308,0.87457,0.456189,0.0419545,0.158931,10.559,-11.2551,-97.553
309,0.851525,0.500741,0.0483989,0.147721,11.5328,-9.8968,-97.5862
310,0.81639,0.557873,0.0560177,0.138371,12.253,-8.28955,-97.855
311,0.784251,0.603163,0.061957,0.131551,12.6631,-6.61301,-97.9373
312,0.745497,0.651823,0.0629335,0.124097,13.0094,-5.06671,-97.9742
313,0.696073,0.705758,0.0647535,0.114869,13.0797,-3.47524,-98.2182
314,0.656601,0.742419,0.0734759,0.110868,12.8563,-1.81564,-98.2838
315,0.607833,0.78376,0.0820998,0.0975656,12.6505,-0.181442,-98.4456
316,0.555087,0.822029,0.0847528,0.0946811,12.0079,1.26822,-98.5388
317,0.519215,0.845428,0.0917713,0.0851152,11.3305,2.75295,-98.695
318,0.453055,0.882957,0.0962463,0.0765826,10.463,4.0523,-98.8098
319,0.390124,0.913991,0.0884998,0.0677646,9.2957,5.33355,-98.8221
320,0.355826,0.929379,0.0853625,0.0485421,8.18839,6.3722,-98.9214
321,0.270649,0.957573,0.0901801,0.040872,6.87882,7.34297,-98.9566
322,0.20783,0.9734,0.0894058,0.0361325,5.47016,7.98923,-98.983
323,0.132143,0.986835,0.0897597,0.0252711,3.93849,8.50945,-99.1246
324,0.0823591,0.992332,0.0908225,0.0156527,2.35542,8.78173,-99.193
325,0.0316916,0.995595,0.0882357,0.000705339,0.685884,8.8014,-99.0562
326,-0.00510826,0.995719,0.0912772,-0.0136131,-0.905265,8.79487,-99.1286
327,-0.087439,0.992052,0.0885074,-0.0188258,-2.53491,8.59857,-99.1175
328,-0.152905,0.983899,0.0871698,-0.0310567,-3.96569,8.04347,-99.1132
329,-0.21346,0.972824,0.0823136,-0.0356678,-5.42739,7.3208,-98.9967
330,-0.243692,0.964924,0.0851011,-0.0478897,-6.75933,6.72185,-98.9138
331,-0.322342,0.941131,0.0846892,-0.056535,-8.00612,5.89567,-98.8076
332,-0.386895,0.914414,0.0924394,-0.0749267,-9.18523,4.86636,-98.7913
333,-0.427849,0.895319,0.0885957,-0.0866045,-10.1427,3.61793,-98.6888
334,-0.493666,0.860707,0.0865661,-0.0893524,-10.8301,2.2908,-98.5643
335,-0.552993,0.823221,0.0818319,-0.0990397,-11.6257,1.04883,-98.5316
336,-0.599969,0.789301,0.0802948,-0.102928,-12.0481,-0.308515,-98.4232
337,-0.639969,0.757345,0.0734925,-0.107084,-12.2325,-1.8599,-98.4315
338,-0.6978,0.704169,0.0659326,-0.11346,-12.3292,-3.3092,-98.2011
339,0.732421,-0.666313,-0.0635165,0.124711,-12.1803,-4.82634,-98.0772
340,0.763609,-0.629574,-0.051423,0.133771,-11.8,-6.27504,-97.9672
341,0.809994,-0.568322,-0.0515622,0.135133,-11.3837,-7.5554,-97.8084
342,0.840037,-0.520554,-0.0435145,0.146517,-10.7059,-8.77195,-97.7222
343,0.8696,-0.469654,-0.0364783,0.147957,-9.86901,-9.9926,-97.7063
