pose_index,qx,qy,qz,qw,tx,ty,tz
41,0.0130608,-0.0325468,-0.564534,0.824664,-3.57593,0.535954,0.0767035
42,0.0146196,-0.0279356,-0.506456,0.861689,-3.24185,-0.199434,0.102322
43,0.0168719,-0.027646,-0.458657,0.888023,-2.85313,-0.691147,0.192065
44,0.0223818,-0.0198325,-0.438504,0.898232,-2.48786,-1.32918,0.117548
45,0.0254465,-0.00912366,-0.375676,0.926357,-2.3074,-1.79602,-0.0834926
46,0.0204667,-0.00647471,-0.3157,0.948616,-1.97802,-2.22938,-0.0207561
47,0.0224225,-0.00740855,-0.238875,0.970763,-1.59237,-2.61945,-0.0161646
48,0.019285,-0.0111654,-0.173511,0.98458,-1.01799,-2.85799,0.0563856
49,0.025912,-0.00732031,-0.111371,0.993414,-0.603497,-2.96489,0.0330496
50,0.0256856,-0.00417104,-0.0252594,0.999342,0.0231055,-2.99062,-0.0903173
51,0.0301053,-0.00136282,0.0332667,0.998992,0.661978,-3.08511,-0.000508587
52,0.0286707,0.00727314,0.108092,0.993701,1.43725,-3.0088,-0.0369644
53,0.0278789,0.00891517,0.158365,0.986947,1.93487,-2.85019,-0.140963
54,0.0294855,0.0158792,0.21441,0.976169,2.51723,-2.5854,-0.0781531
55,0.0246097,0.02001,0.284395,0.958182,3.16073,-2.30282,-0.15373
56,0.0219681,0.0237326,0.341298,0.939399,3.75945,-1.88053,-0.235099
57,0.0232342,0.0363086,0.386827,0.921144,4.38429,-1.41512,-0.183359
58,0.0215814,0.0419607,0.421736,0.90549,4.85363,-0.913927,-0.173549
59,0.0224447,0.0496494,0.479087,0.876075,5.28136,-0.298419,-0.245439
60,0.0204037,0.048401,0.544317,0.837234,5.79726,0.344821,-0.355707
61,0.0231755,0.0517314,0.613629,0.787557,5.96582,0.916812,-0.457881
62,0.0181124,0.0631277,0.653666,0.753928,6.1813,1.74484,-0.507225
63,0.0175518,0.0650705,0.697153,0.713747,6.33804,2.32615,-0.609891
64,0.0179828,0.0748549,0.739093,0.66919,6.37399,2.95124,-0.610008
65,0.0231183,0.0750156,0.779637,0.621292,6.31295,3.76531,-0.646885
66,0.019484,0.0748522,0.825175,0.559556,6.07349,4.45549,-0.737258
67,0.017394,0.0776752,0.854103,0.513976,5.96618,5.2356,-0.828503
68,0.0165931,0.0887548,0.894831,0.437179,5.53185,5.93005,-0.775444
69,0.006909,0.0860302,0.921671,0.378252,5.01166,6.46549,-0.925671
70,0.00100336,0.0882698,0.940753,0.3274,4.53378,6.97278,-0.986365
71,-0.0028186,0.0881255,0.95447,0.284978,3.94185,7.49506,-0.955121
72,0.00370061,0.0882913,0.971496,0.219968,3.33413,8.01877,-0.987261
73,0.00341932,0.0936235,0.985709,0.140005,2.52127,8.47271,-0.901603
74,0.0099663,0.0968548,0.990037,0.101718,1.81659,8.67563,-0.901871
75,0.00954127,0.0972001,0.995045,0.0186009,1.07081,8.89332,-1.0208
76,0.0088452,0.0963882,0.994102,-0.0489163,0.302582,8.95521,-1.00308
77,0.00196846,0.0934324,0.989564,-0.109681,-0.656797,8.86676,-0.78895
78,-0.00153567,0.0943296,0.984573,-0.147365,-1.4336,8.73788,-0.811598
79,-0.00494765,0.0948489,0.974405,-0.203749,-2.1984,8.53348,-0.850997
80,-0.00954056,0.0972631,0.955037,-0.279915,-3.0315,8.11972,-0.832045
81,-0.0165682,0.0983379,0.945694,-0.309382,-3.86533,7.57728,-0.783633
82,-0.0110279,0.0897046,0.914194,-0.395071,-4.47488,7.19197,-0.715593
83,-0.0185407,0.0872418,0.889951,-0.44725,-5.06912,6.51585,-0.602294
84,-0.0116553,0.0845626,0.865649,-0.493321,-5.63987,5.70414,-0.612977
85,0.00932862,-0.0827036,-0.822741,0.56229,-6.13149,4.97696,-0.515659
86,0.00972389,-0.0761063,-0.773258,0.629432,-6.47289,4.20328,-0.560889
87,0.0177207,-0.0709719,-0.718286,0.691892,-6.69968,3.47055,-0.39229
88,0.0248658,-0.0660678,-0.684176,0.725893,-6.67095,2.40915,-0.455178
89,0.0268918,-0.0623083,-0.636565,0.768232,-6.65937,1.45401,-0.306003
90,0.0309385,-0.051503,-0.615437,0.785893,-6.51684,0.475147,-0.189634
91,0.0368092,-0.0484746,-0.564269,0.823344,-6.35259,-0.549315,-0.215006
92,0.0415746,-0.0440477,-0.511219,0.857314,-5.96631,-1.63492,-0.332224
93,0.0402401,-0.036646,-0.475855,0.877838,-5.34326,-2.48064,-0.188973
94,0.0453663,-0.0326009,-0.410013,0.910367,-4.9083,-3.23847,-0.218338
95,0.0541774,-0.0272731,-0.379656,0.923137,-4.35685,-4.0385,-0.219425
96,0.0491437,-0.018995,-0.315137,0.947582,-3.64989,-4.70814,-0.263207
97,0.0518295,-0.0180092,-0.219046,0.974171,-2.86828,-5.3829,-0.23354
98,0.0477079,-0.0124086,-0.162994,0.985395,-2.03133,-5.65289,-0.325111
99,0.0494342,-0.00285932,-0.0988972,0.993865,-1.16014,-5.96001,-0.225203
100,0.0506385,-0.00286212,-0.0236835,0.998432,-0.0732861,-6.02655,-0.213569
101,0.0553366,-0.00191431,0.0365794,0.997796,0.938487,-6.05656,-0.305239
102,0.0566805,0.0133671,0.0977205,0.993509,1.89467,-5.98738,-0.231138
103,0.0566871,0.0117556,0.1534,0.986467,2.87717,-5.76994,-0.489444
104,0.0540177,0.0231327,0.231196,0.971131,3.83676,-5.38426,-0.276628
105,0.0538039,0.0291717,0.277791,0.95869,4.78673,-4.85605,-0.397681
106,0.0509367,0.037672,0.333012,0.940792,5.63652,-4.23156,-0.51799
107,0.0507599,0.0471865,0.390571,0.91796,6.46727,-3.51004,-0.57119
108,0.0496282,0.0556371,0.430638,0.89944,7.13717,-2.76447,-0.694743
109,0.0518561,0.0610332,0.493295,0.866167,7.85618,-1.91663,-0.747133
110,0.0490506,0.0628675,0.551343,0.830459,8.50486,-0.861978,-0.751326
111,0.0485082,0.0742619,0.593661,0.799811,8.86516,0.177499,-0.831629
112,0.0414027,0.0783037,0.655629,0.74987,9.20955,1.15029,-1.03692
113,0.0357895,0.0873039,0.706144,0.701753,9.38799,2.26431,-1.06352
114,0.0396665,0.0928539,0.74499,0.65939,9.38802,3.37437,-1.07299
115,0.0387458,0.0961897,0.793735,0.599359,9.22449,4.5358,-1.1676
116,0.0349504,0.102164,0.828944,0.54881,8.8968,5.56914,-1.30067
117,0.0286181,0.104599,0.860282,0.498151,8.65466,6.65959,-1.3646
118,0.0300956,0.1114,0.886647,0.447818,8.00233,7.61741,-1.41115
119,0.0251309,0.112025,0.913745,0.389729,7.27704,8.47729,-1.5289
120,0.0181917,0.115494,0.937223,0.328546,6.53572,9.32706,-1.55516
121,0.0139846,0.117845,0.952435,0.280685,5.59355,10.077,-1.63329
122,0.0137517,0.121315,0.96413,0.235686,4.52283,10.8205,-1.60822
123,0.010088,0.12645,0.978315,0.163735,3.47532,11.2002,-1.52568
124,0.0131572,0.125063,0.988308,0.0862212,2.309,11.5747,-1.50237
125,0.00894873,0.124932,0.991437,0.0369351,1.16509,11.8596,-1.49412
126,0.0109335,0.124277,0.99145,-0.0382391,0.0340186,11.9567,-1.55101
127,0.0012685,0.131935,0.988315,-0.0763204,-1.23177,11.8125,-1.45991
128,-0.00124225,0.124316,0.979455,-0.158783,-2.31879,11.643,-1.48174
129,-0.0120392,0.127858,0.971343,-0.199999,-3.42151,11.2404,-1.39044
130,-0.014513,0.126175,0.954736,-0.268978,-4.50245,10.7251,-1.35309
131,-0.0210149,0.122205,0.938878,-0.321143,-5.61688,9.92526,-1.38896
132,-0.0230935,0.11528,0.908942,-0.400001,-6.53591,9.27976,-1.31028
133,-0.0251094,0.117062,0.891899,-0.4361,-7.4353,8.28538,-1.28382
134,0.0265024,-0.111344,-0.854534,0.506627,-8.33017,7.28574,-1.15449
135,0.0292012,-0.106497,-0.81663,0.566499,-8.89227,6.12326,-1.1596
136,0.025951,-0.101796,-0.762545,0.638349,-9.4604,4.87523,-0.996084
137,0.0323807,-0.0978057,-0.718801,0.68754,-9.58031,3.72084,-0.821508
138,0.0456616,-0.0910009,-0.696379,0.710415,-9.71641,2.25618,-0.87115
139,0.0497238,-0.0831316,-0.639007,0.763078,-9.72784,0.996182,-0.874102
140,0.0594681,-0.0718674,-0.607139,0.789101,-9.45844,-0.364553,-0.80116
141,0.0623946,-0.0715922,-0.563662,0.820528,-9.14828,-1.67333,-0.775698
142,0.0606522,-0.065101,-0.509498,0.855859,-8.6437,-2.94011,-0.739924
143,0.0679792,-0.0580346,-0.461925,0.882404,-7.92083,-4.15981,-0.639195
144,0.0764425,-0.045977,-0.439489,0.893808,-7.12711,-5.355,-0.643112
145,0.0783269,-0.0358461,-0.372879,0.923873,-6.27341,-6.27855,-0.619781
146,0.0787194,-0.0281816,-0.30418,0.948938,-5.3793,-7.23493,-0.5868
147,0.0792061,-0.0236623,-0.223787,0.971126,-4.18727,-8.05144,-0.627237
148,0.0846527,-0.0179461,-0.173573,0.981012,-3.10707,-8.55812,-0.659529
149,0.086411,-0.00997205,-0.095322,0.991639,-1.82194,-8.92141,-0.680725
150,0.085283,-0.00716818,-0.0277718,0.995944,-0.356818,-9.03012,-0.693186
151,0.0842123,-0.0027034,0.0558621,0.994877,0.969534,-9.13192,-0.737606
152,0.0883543,0.0125878,0.112504,0.989635,2.38091,-8.82932,-0.753478
153,0.0852667,0.0165017,0.164549,0.982538,3.76767,-8.57533,-0.850452
154,0.0847046,0.0284033,0.227682,0.969629,5.08755,-8.06447,-0.830558
155,0.08254,0.0344922,0.285348,0.95424,6.36592,-7.30906,-0.903587
156,0.082328,0.0445246,0.329011,0.939676,7.49841,-6.56719,-0.982975
157,0.0837113,0.0530668,0.367348,0.924787,8.64464,-5.67116,-1.14531
158,0.0793914,0.0665112,0.442014,0.891009,9.5682,-4.59179,-1.18744
159,0.0760262,0.0748013,0.500988,0.858857,10.4129,-3.33744,-1.33891
160,0.0793919,0.0812873,0.570071,0.813701,11.2307,-2.10854,-1.25477
161,0.075558,0.0915434,0.609,0.784238,11.6963,-0.700283,-1.31695
162,0.0674477,0.0992537,0.646328,0.753565,12.0583,0.743927,-1.52476
163,0.0621305,0.109997,0.714957,0.687661,12.3792,2.21792,-1.71062
164,0.0602321,0.12256,0.737747,0.661121,12.2623,3.73669,-1.69394
165,0.0586433,0.124987,0.781732,0.60814,12.1099,5.32623,-1.82443
166,0.0500465,0.130553,0.822564,0.551216,11.7309,6.68749,-2.05153
167,0.0460091,0.130295,0.851953,0.505057,11.1604,8.10797,-2.13862
168,0.0427571,0.133788,0.884272,0.445348,10.3413,9.42315,-2.35576
169,0.0375024,0.144434,0.908629,0.390032,9.51301,10.6145,-2.30032
170,0.0324122,0.145087,0.929636,0.337158,8.38479,11.6113,-2.33543
171,0.0231596,0.147809,0.947277,0.28334,7.19341,12.5531,-2.45971
172,0.0167827,0.150178,0.957883,0.24418,5.83204,13.4046,-2.4902
173,0.0147147,0.154483,0.969331,0.190568,4.41997,14.082,-2.40439
174,0.0088441,0.156636,0.981122,0.113076,2.8956,14.4543,-2.40985
175,0.0131203,0.156653,0.986858,0.0373971,1.43107,14.8086,-2.44264
176,0.0072584,0.158115,0.986757,-0.0354588,-0.135051,14.9152,-2.4492
177,-0.00318586,0.158826,0.983016,-0.0918843,-1.63426,14.663,-2.38353
178,0.000826994,0.155922,0.971515,-0.178456,-3.21616,14.4502,-2.33125
179,-0.0142102,0.15244,0.964472,-0.215298,-4.52961,13.8308,-2.31276
180,-0.0201531,0.152999,0.946739,-0.282612,-6.09311,13.1527,-2.2966
181,-0.0317843,0.148792,0.929657,-0.335543,-7.4357,12.3016,-2.17424
182,-0.0331792,0.146112,0.91087,-0.384533,-8.82709,11.2005,-2.10649
183,-0.0356844,0.142646,0.873264,-0.464531,-9.99777,10.0184,-2.10549
184,0.0386064,-0.13463,-0.846698,0.51331,-10.8788,8.66785,-1.90844
185,0.0494031,-0.12943,-0.817714,0.558705,-11.7125,7.08443,-1.77205
186,0.0478296,-0.123265,-0.771832,0.621928,-12.3627,5.44976,-1.71305
187,0.0585819,-0.120659,-0.728634,0.671641,-12.5187,3.92783,-1.6284
188,0.0689015,-0.109177,-0.700718,0.701661,-12.7965,2.23075,-1.52776
189,0.0728351,-0.103096,-0.647912,0.751184,-12.6499,0.646411,-1.52074
190,0.080516,-0.0954556,-0.588376,0.798886,-12.3965,-1.07808,-1.50084
191,0.0866698,-0.0872353,-0.562003,0.817943,-11.8277,-2.80027,-1.43252
192,0.0879786,-0.0814417,-0.50994,0.851815,-11.1589,-4.36844,-1.4235
193,0.0960585,-0.0727494,-0.471704,0.873485,-10.4081,-5.86283,-1.29251
194,0.0977418,-0.0602209,-0.422024,0.899286,-9.37916,-7.31346,-1.20778
195,0.105118,-0.0509965,-0.352815,0.92837,-8.25837,-8.48286,-1.29885
196,0.107152,-0.0337795,-0.301358,0.946869,-6.93147,-9.72248,-1.25331
197,0.108767,-0.029552,-0.237708,0.964775,-5.66398,-10.7469,-1.24969
198,0.113411,-0.0279463,-0.159873,0.980203,-4.06101,-11.2869,-1.31613
199,0.116604,-0.0157124,-0.102205,0.987781,-2.38861,-11.779,-1.32946
200,0.115936,-0.00373854,-0.0381278,0.992518,-0.442494,-11.9171,-1.32662
201,0.116052,0.000109002,0.0326216,0.992707,1.28885,-12.0785,-1.32517
202,0.119338,0.0114393,0.110983,0.986565,3.07241,-11.7777,-1.32484
203,0.116609,0.0168546,0.176201,0.977278,4.74439,-11.418,-1.46304
204,0.112886,0.0369538,0.222428,0.967686,6.49393,-10.7697,-1.41592
205,0.109593,0.0485549,0.269473,0.955519,7.87808,-9.94474,-1.52135
206,0.114544,0.0577413,0.326529,0.936442,9.42906,-8.95558,-1.61527
207,0.109841,0.065144,0.387589,0.912944,10.8592,-7.77784,-1.71421
208,0.101084,0.0822206,0.449666,0.883641,11.9976,-6.40906,-1.92401
209,0.0968792,0.0883515,0.487767,0.863071,12.9741,-4.8023,-1.95208
210,0.0931181,0.0971375,0.540719,0.830371,13.8807,-3.1574,-2.1103
211,0.0931479,0.105055,0.60576,0.783161,14.5648,-1.52695,-2.25402
212,0.0884423,0.115381,0.650923,0.745094,14.9911,0.318288,-2.25667
213,0.0828792,0.126464,0.702809,0.695124,15.1724,2.30616,-2.45841
214,0.0783804,0.14556,0.72353,0.670204,15.1661,4.07717,-2.49924
215,0.0794652,0.152583,0.770273,0.614072,14.9279,5.99268,-2.70028
216,0.0685697,0.155517,0.815384,0.55341,14.4396,7.74392,-2.94815
217,0.0529952,0.157613,0.840442,0.515759,13.634,9.43268,-3.13854
218,0.053582,0.162305,0.877979,0.447145,12.6702,11.176,-3.28019
219,0.0514023,0.166359,0.907678,0.381842,11.7112,12.5927,-3.45277
220,0.0421382,0.171273,0.926696,0.331849,10.3712,13.8526,-3.42158
221,0.0412601,0.1786,0.940633,0.285675,8.78733,15.077,-3.40493
222,0.0312732,0.17769,0.956302,0.230076,7.31552,16.0263,-3.35832
223,0.021991,0.18371,0.965605,0.182684,5.48167,16.7995,-3.33683
224,0.017901,0.192162,0.97508,0.10942,3.4585,17.3175,-3.33125
225,0.0153751,0.188265,0.981765,0.0213611,1.6755,17.6532,-3.5531
226,0.000243953,0.18977,0.981644,-0.0190611,-0.281276,17.7313,-3.48948
227,-0.0108225,0.186515,0.978925,-0.082465,-2.24291,17.5701,-3.42214
228,-0.0168861,0.185776,0.971856,-0.143868,-4.13986,17.1278,-3.36972
229,-0.0244561,0.180305,0.958163,-0.220944,-5.8583,16.436,-3.39535
230,-0.0305139,0.178619,0.93951,-0.290662,-7.65777,15.4482,-3.31603
231,-0.0402569,0.178753,0.922095,-0.340834,-9.27593,14.4835,-3.24186
232,-0.0407468,0.178015,0.898454,-0.399288,-11.0342,13.1405,-3.12437
233,-0.0459028,0.169665,0.875234,-0.450635,-12.3632,11.6817,-2.94568
234,0.0557431,-0.165142,-0.841886,0.510734,-13.4279,10.0485,-2.86539
235,0.0677726,-0.153555,-0.808754,0.563689,-14.4868,8.1179,-2.70878
236,0.0761466,-0.150719,-0.764423,0.622209,-15.1747,6.14675,-2.51061
237,0.0885564,-0.144544,-0.74654,0.643384,-15.4324,4.10845,-2.34672
238,0.0914801,-0.136444,-0.691076,0.703867,-15.7209,2.08899,-2.35629
239,0.0981898,-0.127003,-0.635081,0.75558,-15.7067,0.26164,-2.35778
240,0.108596,-0.111416,-0.589433,0.792693,-15.1738,-1.94579,-2.25943
241,0.110921,-0.104963,-0.555127,0.817626,-14.7002,-3.76011,-2.28031
242,0.116603,-0.0924456,-0.520267,0.84094,-13.8141,-5.66373,-2.34519
243,0.119385,-0.0824157,-0.463002,0.874405,-12.8437,-7.43173,-2.1758
244,0.128054,-0.0739856,-0.392694,0.9077,-11.6683,-9.18623,-2.00155
245,0.132466,-0.0616826,-0.363173,0.920192,-10.2989,-10.6942,-2.11446
246,0.135065,-0.0393585,-0.322302,0.936125,-8.66511,-12.1756,-2.29044
247,0.140388,-0.0388165,-0.242493,0.959157,-6.96475,-13.2508,-2.20754
248,0.142926,-0.0276353,-0.175015,0.973744,-5.06054,-14.1246,-2.12304
249,0.146968,-0.0143793,-0.0988276,0.984087,-2.97971,-14.7035,-2.10565
250,0.148362,-0.00778192,-0.0311048,0.988413,-0.747686,-14.8656,-2.05473
251,0.145816,0.00431306,0.0230152,0.989035,1.50405,-14.9698,-2.13887
252,0.149779,0.0188018,0.100096,0.98346,3.70851,-14.7185,-2.14361
253,0.145383,0.0287167,0.163497,0.97535,5.78726,-14.1666,-2.17065
254,0.140673,0.0402714,0.223137,0.963742,7.69484,-13.3975,-2.3484
255,0.136607,0.0536531,0.280956,0.948432,9.45044,-12.518,-2.34583
256,0.139686,0.0661047,0.320877,0.934428,11.2434,-11.4075,-2.39921
257,0.131953,0.0765831,0.389409,0.908341,12.9422,-9.84223,-2.61228
258,0.128554,0.0885809,0.432963,0.88779,14.4586,-8.15615,-2.78474
259,0.125587,0.10258,0.494175,0.854105,15.5378,-6.31407,-2.7968
260,0.120647,0.113894,0.534859,0.828491,16.5248,-4.28996,-2.94662
261,0.117007,0.122075,0.602793,0.779774,17.3339,-2.31102,-3.09707
262,0.113036,0.131835,0.650611,0.739288,17.8263,-0.0678183,-3.19014
263,0.110671,0.14827,0.697679,0.692107,18.0343,2.0811,-3.38461
264,0.096014,0.168203,0.720829,0.665504,18.0276,4.30677,-3.49944
265,0.0907052,0.175902,0.754226,0.626078,17.7074,6.54468,-3.8597
266,0.081654,0.18505,0.793802,0.573558,17.0142,8.69481,-4.1082
267,0.0694912,0.190063,0.829108,0.521179,16.2306,10.7229,-4.23374
268,0.0621345,0.191356,0.869109,0.451854,15.2009,12.7193,-4.32437
269,0.0600317,0.201124,0.895064,0.393454,13.7352,14.4468,-4.513
270,0.0610925,0.200323,0.918266,0.336044,12.202,16.0249,-4.57785
271,0.0506774,0.209094,0.93491,0.282232,10.3667,17.4093,-4.50823
272,0.0409181,0.214887,0.950538,0.220517,8.52978,18.6196,-4.64316
273,0.0367178,0.217916,0.96281,0.15544,6.51901,19.5397,-4.62111
274,0.0240587,0.21857,0.971999,0.0828658,4.11633,20.104,-4.71231
275,0.0105394,0.219768,0.974773,0.0375387,1.87055,20.3812,-4.62575
276,-0.00469107,0.222508,0.974307,-0.034549,-0.587826,20.5917,-4.70221
277,-0.0167156,0.212327,0.973874,-0.0787812,-2.70528,20.3338,-4.65034
278,-0.0175152,0.212618,0.96514,-0.151627,-5.00275,19.7391,-4.65254
279,-0.0271432,0.211564,0.950799,-0.224689,-7.2271,18.955,-4.5491
280,-0.0392209,0.211141,0.934866,-0.282678,-9.24668,17.893,-4.56753
281,-0.0415327,0.211503,0.913351,-0.345444,-11.2037,16.5991,-4.368
282,-0.0534475,0.203187,0.89864,-0.385104,-13.1174,14.9479,-4.31973
283,-0.0597186,0.202048,0.865144,-0.455121,-14.7928,13.2848,-4.06363
284,0.0722046,-0.184886,-0.838158,0.508031,-15.9701,11.2222,-3.99302
285,0.084009,-0.182653,-0.798839,0.566954,-17.0791,9.1161,-3.88817
286,0.0937643,-0.175998,-0.769962,0.606128,-17.8586,6.77749,-3.71365
287,0.106965,-0.170417,-0.732278,0.650604,-18.3443,4.4727,-3.52308
288,0.112045,-0.161252,-0.679675,0.706743,-18.5641,2.05616,-3.49426
289,0.121327,-0.145652,-0.629814,0.753259,-18.494,-0.264109,-3.36631
290,0.132089,-0.132873,-0.596286,0.780603,-17.9595,-2.67971,-3.31908
291,0.141147,-0.119539,-0.554817,0.811151,-17.3643,-4.8876,-3.31805
292,0.142052,-0.106804,-0.506161,0.843929,-16.4377,-7.13787,-3.24286
293,0.149127,-0.0941995,-0.457153,0.871722,-15.2803,-9.20995,-3.16797
294,0.155088,-0.0858483,-0.394689,0.901553,-13.8386,-11.2734,-3.03005
295,0.159703,-0.0657102,-0.356187,0.918318,-12.1158,-12.9046,-3.1571
296,0.168378,-0.0537171,-0.303695,0.936233,-10.2517,-14.4619,-3.09554
297,0.168399,-0.0437332,-0.214959,0.961,-8.25129,-15.7842,-3.09767
298,0.177025,-0.0325127,-0.132776,0.974667,-6.00316,-16.8826,-3.04906
299,0.179203,-0.0195839,-0.082436,0.980157,-3.655,-17.4407,-2.98383
300,0.17927,-0.0106507,-0.0297438,0.983292,-0.975664,-17.7811,-3.09613
301,0.181036,0.00704757,0.0238861,0.983161,1.5161,-17.8104,-3.0649
302,0.179885,0.0201732,0.0879124,0.979544,4.18061,-17.5877,-3.11588
303,0.177744,0.035262,0.15329,0.971425,6.59147,-16.9768,-3.16506
304,0.17352,0.0494422,0.214039,0.960017,8.8418,-16.0884,-3.25114
305,0.170915,0.0607508,0.277118,0.943559,11.0879,-15.001,-3.32623
306,0.166632,0.0795639,0.32837,0.926324,13.1496,-13.6791,-3.49005
307,0.159732,0.0840757,0.401049,0.898096,15.0055,-11.9987,-3.58266
308,0.155942,0.0991257,0.448753,0.874344,16.6114,-9.9805,-3.81589
309,0.156361,0.1194,0.490137,0.849153,18.0073,-7.70033,-3.92624
310,0.151553,0.128857,0.55834,0.805409,19.1329,-5.39251,-3.9792
311,0.140421,0.144318,0.588723,0.782853,20.1624,-2.99781,-4.17655
312,0.133809,0.154507,0.630385,0.748891,20.6133,-0.508034,-4.35499
313,0.124686,0.169962,0.673243,0.708738,20.8117,2.03764,-4.57866
314,0.119422,0.185874,0.717461,0.660635,20.6924,4.59728,-4.81282
315,0.111577,0.198469,0.759688,0.609127,20.4387,7.11369,-5.04212
316,0.101461,0.209916,0.791692,0.564681,19.7225,9.55143,-5.36455
317,0.0891196,0.210403,0.828334,0.511518,18.7192,11.9768,-5.49694
318,0.081515,0.213978,0.860222,0.455618,17.4284,14.2731,-5.52698
319,0.0791458,0.221467,0.887149,0.397057,15.8302,16.3435,-5.76344
320,0.064,0.229452,0.906077,0.349686,13.9117,18.1213,-5.77218
321,0.0607495,0.236915,0.926308,0.286589,11.8993,19.8071,-5.86
322,0.0493124,0.243845,0.943072,0.220734,9.74689,21.082,-5.99066
323,0.034862,0.240527,0.958151,0.151254,7.26796,22.0962,-5.98591
324,0.0239484,0.245103,0.965812,0.0809754,4.619,22.8239,-6.08491
325,0.0140373,0.245968,0.969035,0.0165545,1.90839,23.1451,-6.1134
326,-0.011775,0.244405,0.96948,-0.0153683,-0.734851,23.2277,-6.01884
327,-0.00990406,0.245911,0.965662,-0.0832252,-3.40924,22.9721,-6.05789
328,-0.0183452,0.242423,0.955461,-0.167301,-5.88329,22.3696,-6.0435
329,-0.0319047,0.236655,0.94534,-0.222057,-8.41882,21.4276,-5.96687
330,-0.0455275,0.235102,0.931246,-0.274656,-10.7801,20.1236,-5.84242
331,-0.0507226,0.236614,0.904925,-0.350075,-13.0709,18.6184,-5.80469
332,-0.0621884,0.230632,0.885265,-0.399057,-15.0868,16.7718,-5.57973
333,-0.0750568,0.224458,0.857298,-0.457192,-16.8559,14.7537,-5.38961
334,0.0891102,-0.211789,-0.834228,0.501266,-18.3411,12.4311,-5.28817
335,0.0987017,-0.20959,-0.805456,0.5455,-19.6648,9.83358,-5.11156
336,0.110918,-0.199257,-0.761212,0.607083,-20.6044,7.38452,-4.97153
337,0.126025,-0.190353,-0.728079,0.646362,-21.078,4.79755,-4.79582
