pose_index,qx,qy,qz,qw,tx,ty,tz
159,0.075344,0.0748246,0.501261,0.858756,10.4202,-3.30504,-1.35338
160,0.0786659,0.0814065,0.570365,0.813553,11.2393,-2.0711,-1.27131
161,0.0748039,0.0917411,0.609312,0.784045,11.706,-0.658293,-1.33607
162,0.066685,0.0995322,0.646655,0.753316,12.069,0.790033,-1.54657
163,0.0613933,0.110391,0.715273,0.687335,12.3906,2.26789,-1.73516
164,0.0595202,0.123029,0.738066,0.660741,12.2741,3.78998,-1.72138
165,0.0579969,0.125551,0.782041,0.607688,12.1217,5.38216,-1.85469
166,0.0494829,0.131198,0.822851,0.550686,11.7427,6.74511,-2.08404
167,0.0455401,0.131005,0.852223,0.50446,11.1718,8.16666,-2.1731
168,0.0424031,0.134555,0.884506,0.444686,10.3522,9.48171,-2.39155
169,0.0372633,0.145236,0.90882,0.389312,9.52338,10.6727,-2.33666
170,0.0322982,0.145907,0.92979,0.336391,8.39478,11.668,-2.37131
171,0.0231712,0.148627,0.947389,0.282535,7.20295,12.6073,-2.49432
172,0.0169057,0.150985,0.957964,0.243355,5.84128,13.4557,-2.5226
173,0.0149541,0.155263,0.969366,0.189735,4.42931,14.1296,-2.43362
174,0.00921046,0.157361,0.981098,0.112243,2.90544,14.4977,-2.43479
175,0.0136008,0.157314,0.986777,0.0365889,1.44147,14.8475,-2.46275
176,0.00783315,0.158688,0.986633,-0.0362331,-0.123642,14.9494,-2.46359
177,-0.00254245,0.15931,0.982872,-0.092613,-1.62122,14.6926,-2.39152
178,0.00153651,0.156292,0.971333,-0.179114,-3.20155,14.4751,-2.33255
179,-0.0134727,0.152716,0.964307,-0.215891,-4.51309,13.8513,-2.30725
180,-0.0194023,0.153154,0.946577,-0.283125,-6.07478,13.1688,-2.28394
181,-0.031041,0.148834,0.92952,-0.335972,-7.41547,12.3138,-2.15484
182,-0.0324634,0.146046,0.910763,-0.384873,-8.80521,11.209,-2.08052
183,-0.0350195,0.142446,0.873191,-0.46478,-9.9747,10.0238,-2.07375
184,0.0380049,-0.134327,-0.846674,0.513473,-10.8546,8.67058,-1.87197
185,0.0488794,-0.129032,-0.81775,0.558791,-11.6878,7.08481,-1.7317
186,0.0474065,-0.122773,-0.77192,0.621948,-12.3381,5.44813,-1.66994
187,0.058263,-0.120095,-0.728783,0.671608,-12.4947,3.92448,-1.58405
188,0.0686771,-0.108565,-0.70092,0.701575,-12.7736,2.22593,-1.48303
189,0.0727232,-0.102444,-0.648163,0.751067,-12.6286,0.640342,-1.47698
190,0.080517,-0.094786,-0.588668,0.79875,-12.3773,-1.08523,-1.45912
191,0.0867468,-0.0865667,-0.562319,0.817789,-11.8106,-2.80843,-1.39395
192,0.0881395,-0.0807956,-0.510272,0.851661,-11.1443,-4.37736,-1.38868
193,0.0962782,-0.0721441,-0.472039,0.87333,-10.396,-5.8724,-1.26193
194,0.0980101,-0.0596732,-0.422345,0.899143,-9.36968,-7.32347,-1.18197
195,0.105424,-0.0505284,-0.353116,0.928246,-8.2514,-8.49279,-1.27773
196,0.107464,-0.0333954,-0.301622,0.946763,-6.92683,-9.73221,-1.23704
197,0.109062,-0.0292634,-0.237932,0.964696,-5.6614,-10.7559,-1.23787
198,0.11367,-0.0277588,-0.160054,0.980149,-4.06002,-11.2948,-1.30823
199,0.116804,-0.0156176,-0.102335,0.987745,-2.38885,-11.7853,-1.32503
200,0.11606,-0.00373009,-0.0382069,0.9925,-0.443481,-11.9214,-1.32504
201,0.116089,4.23623e-05,0.0325929,0.992704,1.28753,-12.0802,-1.32589
202,0.119274,0.0113131,0.111003,0.986572,3.07125,-11.7763,-1.32729
203,0.116439,0.016689,0.176267,0.977289,4.74384,-11.413,-1.46683
204,0.112608,0.0367634,0.222534,0.967702,6.49429,-10.7607,-1.42074
205,0.109209,0.0483584,0.269619,0.955532,7.87972,-9.93131,-1.52725
206,0.114057,0.0575635,0.326715,0.936448,9.43218,-8.93733,-1.62214
207,0.109257,0.0650046,0.387808,0.912931,10.864,-7.75446,-1.72226
208,0.100412,0.0821394,0.449909,0.883602,12.0041,-6.38054,-1.93371
209,0.0961408,0.0883278,0.488041,0.863001,12.982,-4.76839,-1.96396
210,0.0923258,0.0971997,0.541016,0.830259,13.89,-3.11822,-2.12463
211,0.0923257,0.105228,0.606071,0.782995,14.5753,-1.48265,-2.27112
212,0.0876106,0.11565,0.651243,0.744871,15.0023,0.367545,-2.27717
213,0.0820651,0.12684,0.703126,0.694831,15.184,2.35958,-2.48275
214,0.0775866,0.146013,0.723847,0.669855,15.1778,4.13443,-2.52717
215,0.078736,0.153144,0.770574,0.613647,14.9392,6.05279,-2.73198
216,0.0679301,0.15617,0.81566,0.552897,14.4503,7.80589,-2.98318
217,0.0524458,0.158325,0.840705,0.515168,13.6437,9.49549,-3.17641
218,0.0531594,0.163086,0.878198,0.44648,12.6785,11.2388,-3.32042
219,0.0511137,0.167183,0.907849,0.381114,11.7183,12.6547,-3.49416
220,0.0419754,0.172112,0.926828,0.331067,10.3773,13.9128,-3.46306
221,0.0412186,0.179445,0.940721,0.284858,8.7924,15.1344,-3.44549
222,0.0313663,0.178518,0.956348,0.229229,7.32003,16.0804,-3.39674
223,0.0221989,0.184507,0.965611,0.181823,5.48598,16.8491,-3.37175
224,0.0182311,0.192907,0.975023,0.10856,3.46312,17.3619,-3.36134
225,0.0158359,0.188934,0.981648,0.0205229,1.68054,17.6923,-3.57765
226,0.000782467,0.190366,0.981512,-0.0198696,-0.274914,17.765,-3.50741
227,-0.0102032,0.187019,0.978772,-0.0832229,-2.23478,17.5984,-3.43269
228,-0.0162085,0.18618,0.971687,-0.144561,-4.12954,17.151,-3.37237
229,-0.0237323,0.180588,0.957986,-0.221556,-5.84568,16.4544,-3.38998
230,-0.0297738,0.178779,0.939341,-0.291186,-7.64253,15.462,-3.30232
231,-0.0395273,0.178802,0.921956,-0.34127,-9.25834,14.4934,-3.22036
232,-0.0400476,0.177946,0.898348,-0.399627,-11.0143,13.1469,-3.0951
233,-0.0452516,0.169484,0.875179,-0.450875,-12.3413,11.6852,-2.90984
234,0.0551631,-0.164848,-0.841891,0.510883,-13.4047,10.0497,-2.82408
235,0.0672787,-0.153159,-0.808827,0.563751,-14.4628,8.11713,-2.66296
236,0.0757572,-0.15023,-0.764564,0.622201,-15.1505,6.14435,-2.46187
237,0.0882558,-0.143992,-0.746745,0.643311,-15.4087,4.10467,-2.29673
238,0.0913029,-0.135829,-0.691342,0.703747,-15.6985,2.08415,-2.30616
239,0.098134,-0.126349,-0.635401,0.755428,-15.6861,0.255904,-2.30881
240,0.108648,-0.110747,-0.589792,0.792512,-15.1554,-1.95258,-2.21347
241,0.111058,-0.104292,-0.555512,0.817432,-14.6843,-3.76762,-2.23782
242,0.116814,-0.0917923,-0.520663,0.840737,-13.801,-5.67196,-2.30739
243,0.119672,-0.081808,-0.463397,0.874213,-12.8334,-7.44078,-2.14315
244,0.128399,-0.0734511,-0.393079,0.907528,-11.6607,-9.19599,-1.97452
245,0.132825,-0.0612172,-0.363525,0.920032,-10.2941,-10.7042,-2.09296
246,0.135426,-0.0389796,-0.322608,0.935983,-8.66287,-12.1854,-2.27449
247,0.140736,-0.0385478,-0.242756,0.95905,-6.96449,-13.2604,-2.19644
248,0.143231,-0.0274717,-0.175223,0.973667,-5.06188,-14.1335,-2.11622
249,0.14721,-0.014321,-0.0989784,0.984036,-2.98222,-14.7112,-2.10234
250,0.148519,-0.00781785,-0.0311994,0.988386,-0.750799,-14.8715,-2.05405
251,0.145876,0.00419747,0.0229784,0.989027,1.5008,-14.9732,-2.14011
252,0.149726,0.0186197,0.100113,0.98347,3.70568,-14.7187,-2.14605
253,0.145211,0.0284874,0.163564,0.975371,5.78536,-14.1631,-2.17381
254,0.140378,0.0400167,0.223249,0.96377,7.69434,-13.3898,-2.35203
255,0.136193,0.0533962,0.28111,0.948461,9.45157,-12.5055,-2.34984
256,0.13916,0.065859,0.32107,0.934458,11.2464,-11.3897,-2.40362
257,0.131315,0.0763841,0.389633,0.908355,12.9472,-9.81896,-2.61755
258,0.127824,0.0884328,0.433216,0.887787,14.4656,-8.12708,-2.79136
259,0.124776,0.102516,0.494451,0.854072,15.5465,-6.27903,-2.80561
260,0.119774,0.113912,0.535159,0.828422,16.5351,-4.24902,-2.95824
261,0.116097,0.122215,0.603104,0.779648,17.3455,-2.2643,-3.11192
262,0.112114,0.132085,0.650931,0.739103,17.8384,-0.0156124,-3.20916
263,0.109762,0.148634,0.697993,0.691857,18.0468,2.13811,-3.40806
264,0.0951252,0.168648,0.721136,0.665186,18.0397,4.36807,-3.52763
265,0.0898713,0.176446,0.754526,0.625683,17.7186,6.60896,-3.89272
266,0.080902,0.185691,0.794078,0.573074,17.0241,8.76109,-4.1458
267,0.0688429,0.190782,0.829356,0.520607,16.2388,10.7905,-4.27526
268,0.0616224,0.192147,0.869314,0.451193,15.207,12.7871,-4.36914
269,0.0596506,0.201961,0.895221,0.392724,13.7393,14.5131,-4.55973
270,0.060856,0.201187,0.918379,0.335262,12.2042,16.089,-4.62533
271,0.0505746,0.209957,0.934973,0.2814,10.3673,17.4701,-4.55502
272,0.0409551,0.215731,0.950546,0.219649,8.52898,18.676,-4.68791
273,0.0368918,0.218728,0.962761,0.154558,6.51758,19.5912,-4.66228
274,0.024366,0.219321,0.971897,0.081981,4.11498,20.1493,-4.74807
275,0.0109464,0.220458,0.974645,0.0366713,1.87017,20.4206,-4.65501
276,-0.00418302,0.223108,0.974142,-0.0353839,-0.587105,20.6246,-4.72391
277,-0.016128,0.212849,0.973707,-0.0795588,-2.70238,20.3609,-4.66377
278,-0.0168606,0.213036,0.964949,-0.152332,-4.99718,19.7604,-4.65673
279,-0.0264452,0.211863,0.950605,-0.225311,-7.21845,18.971,-4.54378
280,-0.0385078,0.211324,0.934693,-0.283209,-9.23496,17.9043,-4.55279
281,-0.0408282,0.211568,0.913205,-0.345875,-11.1886,16.6065,-4.34405
282,-0.052772,0.203144,0.898551,-0.385427,-13.0994,14.952,-4.28694
283,-0.0590985,0.201877,0.865112,-0.455339,-14.7722,13.2863,-4.02313
284,0.0716569,-0.184604,-0.8382,0.508142,-15.9477,11.2217,-3.94632
285,0.0835584,-0.182265,-0.798959,0.566977,-17.0556,9.11419,-3.83652
286,0.0934137,-0.175524,-0.770158,0.60607,-17.8348,6.77448,-3.65879
287,0.106727,-0.169869,-0.732551,0.650479,-18.321,4.46882,-3.4667
288,0.111934,-0.160641,-0.680019,0.706569,-18.5422,2.05162,-3.43812
289,0.121342,-0.145001,-0.630216,0.753046,-18.474,-0.269302,-3.31196
290,0.132205,-0.132203,-0.596727,0.780359,-17.942,-2.68565,-3.26828
291,0.141361,-0.11887,-0.555286,0.810891,-17.3497,-4.89417,-3.27167
292,0.142354,-0.106155,-0.506639,0.843673,-16.4263,-7.14528,-3.2021
293,0.149499,-0.0935989,-0.457625,0.871475,-15.272,-9.21822,-3.1334
294,0.155511,-0.0853224,-0.395143,0.901331,-13.8333,-11.2827,-3.00218
295,0.160144,-0.065261,-0.356598,0.918114,-12.1135,-12.9143,-3.13558
296,0.168816,-0.053368,-0.304057,0.936057,-10.2518,-14.4721,-3.08015
297,0.16882,-0.0435059,-0.215264,0.960869,-8.25366,-15.7946,-3.08775
298,0.177394,-0.0324072,-0.133018,0.97457,-6.00725,-16.8927,-3.0438
299,0.179493,-0.0195809,-0.0826095,0.980089,-3.66019,-17.45,-2.98204
300,0.179463,-0.0107465,-0.0298502,0.983253,-0.981421,-17.7889,-3.09684
301,0.181119,0.00686257,0.0238475,0.983148,1.51044,-17.8159,-3.06712
302,0.179842,0.0199133,0.0879352,0.979555,4.17572,-17.5901,-3.11864
303,0.177567,0.0349486,0.153368,0.971456,6.58794,-16.9753,-3.1678
304,0.173207,0.0491001,0.214167,0.960063,8.84011,-16.0824,-3.25355
305,0.170466,0.0604077,0.277289,0.943612,11.0884,-14.9899,-3.32815
306,0.166054,0.0792395,0.328574,0.926384,13.1526,-13.6624,-3.49167
307,0.159026,0.0838081,0.401286,0.898141,15.0109,-11.9759,-3.58462
308,0.155131,0.0989194,0.449016,0.874376,16.6193,-9.95152,-3.81909
309,0.155463,0.119272,0.490422,0.849171,18.0173,-7.66475,-3.93163
310,0.150584,0.128852,0.558641,0.805383,19.1445,-5.3502,-3.98761
311,0.139406,0.144402,0.589034,0.782785,20.1754,-2.94893,-4.18867
312,0.132774,0.154703,0.630706,0.748764,20.627,-0.453133,-4.37201
313,0.123655,0.170276,0.67356,0.708542,20.8254,2.09798,-4.60119
314,0.118422,0.186314,0.717765,0.660361,20.7054,4.66225,-4.84128
315,0.110638,0.199026,0.75997,0.608764,20.4504,7.18258,-5.0765
316,0.100601,0.21057,0.79195,0.56423,19.7322,9.6227,-5.40469
317,0.0883731,0.211144,0.828566,0.510967,18.7262,12.0495,-5.5424
318,0.0809,0.214787,0.860417,0.454977,17.4324,14.346,-5.57676
319,0.0786723,0.222326,0.887296,0.396343,15.8312,16.4147,-5.81617
320,0.063662,0.230326,0.906181,0.348902,13.9099,18.1897,-5.82616
321,0.0605625,0.237797,0.926353,0.285754,11.895,19.8715,-5.91377
322,0.0492748,0.244706,0.943055,0.219857,9.74068,21.1413,-6.04223
323,0.0349768,0.241348,0.958082,0.150354,7.2607,22.1494,-6.03346
324,0.0241976,0.245868,0.965687,0.0800745,4.61142,22.8701,-6.1267
325,0.0144054,0.246664,0.968867,0.0156757,1.90158,23.1843,-6.14777
326,-0.0113236,0.245031,0.969314,-0.016215,-0.739959,23.26,-6.04469
327,-0.00936491,0.246453,0.965462,-0.084005,-3.41198,22.9974,-6.07409
328,-0.0177269,0.24285,0.955241,-0.168003,-5.88284,22.3887,-6.04945
329,-0.0312449,0.236976,0.945137,-0.222671,-8.41458,21.4411,-5.96192
330,-0.044852,0.235313,0.931073,-0.275172,-10.7716,20.1322,-5.82651
331,-0.0500551,0.236694,0.904784,-0.350479,-13.0586,18.6229,-5.7781
332,-0.0615551,0.230599,0.885189,-0.399343,-15.0705,16.7734,-5.54327
333,-0.0744811,0.224305,0.857298,-0.457361,-16.8363,14.7531,-5.34444
334,0.0886116,-0.211528,-0.834316,0.501319,-18.3191,12.429,-5.23574
335,0.0982999,-0.20923,-0.805632,0.545452,-19.6414,9.83061,-5.05352
336,0.110635,-0.198799,-0.761481,0.606947,-20.5805,7.38112,-4.90982
337,0.125859,-0.189819,-0.728434,0.646151,-21.0545,4.79388,-4.7326
