pose_index,qx,qy,qz,qw,tx,ty,tz
85,-0.444099,0.711483,0.433157,-0.330065,-42.2687,15.442,-70.2454
86,-0.499036,0.672325,0.417606,-0.352912,-44.0411,10.0284,-69.7945
87,-0.534652,0.641996,0.39328,-0.383821,-45.3173,4.26682,-69.4805
88,-0.57845,0.604292,0.370071,-0.404072,-45.5978,-1.54972,-69.1869
89,0.612249,-0.565772,-0.342482,0.433311,-45.2927,-7.23443,-68.8613
90,0.643708,-0.524113,-0.319501,0.457018,-44.2703,-12.9447,-68.4332
91,0.674107,-0.484095,-0.290504,0.476276,-42.5665,-18.3248,-68.2171
92,0.698619,-0.442438,-0.262958,0.497024,-40.0325,-23.6755,-67.9506
93,0.728267,-0.386388,-0.242719,0.511291,-36.9552,-28.4683,-67.6347
94,0.75502,-0.331991,-0.214517,0.523172,-33.2595,-32.8913,-67.4398
95,0.765711,-0.297347,-0.175126,0.542772,-29.107,-36.8033,-67.3304
96,0.793103,-0.218387,-0.158947,0.545922,-24.529,-40.1875,-67.0916
97,0.799354,-0.176429,-0.127469,0.560051,-19.5829,-42.9223,-67.1927
98,0.810854,-0.132883,-0.0906647,0.562705,-14.3146,-45.0224,-67.2959
99,0.818285,-0.0788272,-0.0578361,0.566437,-8.72711,-46.4349,-67.4013
100,0.823215,-0.0359814,-0.0135299,0.566427,-3.04006,-47.2853,-67.495
101,0.82179,0.0186282,0.0186337,0.569181,2.58982,-47.276,-67.5202
102,0.818842,0.089444,0.030833,0.566169,8.28483,-46.7452,-67.4583
103,0.810602,0.143044,0.06369,0.564275,13.8194,-45.229,-67.7383
104,0.804458,0.18877,0.105161,0.553312,18.9633,-43.2115,-68.1001
105,0.791226,0.240132,0.131679,0.546771,23.9309,-40.489,-68.3249
106,0.776457,0.295592,0.159281,0.533264,28.4934,-37.2041,-68.694
107,0.755326,0.354141,0.186902,0.518782,32.769,-33.3229,-69.2079
108,0.738431,0.397511,0.21616,0.499979,36.2909,-28.9707,-69.659
109,0.714117,0.437739,0.259441,0.480741,39.3658,-24.2219,-70.0623
110,0.680793,0.494347,0.274624,0.465536,41.6891,-19.0557,-70.6309
111,0.668622,0.511032,0.317938,0.4367,43.3379,-13.7494,-71.2263
112,0.628301,0.561611,0.33259,0.423338,44.5008,-8.26158,-71.4895
113,0.587498,0.610224,0.352191,0.398038,44.8947,-2.6556,-71.9933
114,0.546682,0.648868,0.370361,0.378076,44.5649,3.14442,-72.4332
115,0.513805,0.682053,0.388602,0.346115,43.5116,8.6366,-72.9061
116,0.475083,0.71454,0.40537,0.315285,41.8184,14.0772,-73.4187
117,0.433046,0.743368,0.42347,0.28381,39.5452,19.1534,-73.782
118,0.390436,0.769528,0.438487,0.251229,36.5273,23.8087,-74.1507
119,0.346681,0.790933,0.455906,0.215376,33.003,28.2154,-74.4295
120,0.29282,0.815856,0.46447,0.181389,28.8097,32.1228,-74.6432
121,0.235171,0.837477,0.465937,0.161955,24.16,35.3803,-74.8922
122,0.180575,0.848702,0.480286,0.12815,19.3789,38.2532,-74.9759
123,0.116871,0.861657,0.483802,0.099118,14.1671,40.4842,-75.326
124,0.056165,0.867689,0.48933,0.0672101,8.64309,41.8894,-75.4796
125,0.0339669,0.869272,0.492824,0.0183537,3.06647,42.5255,-75.654
126,-0.0197545,0.871219,0.490223,-0.0163598,-2.56874,42.5333,-75.5229
127,-0.0643571,0.867663,0.489333,-0.0597716,-7.96679,41.907,-75.4667
128,-0.118199,0.859986,0.487212,-0.0952769,-13.3194,40.4685,-75.1893
129,-0.176143,0.850328,0.479718,-0.125648,-18.4031,38.4531,-74.9183
130,-0.226875,0.836835,0.469755,-0.166026,-23.4766,35.8322,-74.738
131,-0.276572,0.818287,0.465363,-0.193266,-27.9702,32.5402,-74.5317
132,-0.320669,0.800865,0.451086,-0.228711,-32.0414,28.6933,-74.3196
133,-0.354689,0.783971,0.438811,-0.258901,-35.6223,24.3636,-73.9627
134,-0.413644,0.753139,0.425804,-0.2835,-38.6444,19.7513,-73.4564
135,-0.462727,0.719867,0.412128,-0.312772,-41.0567,14.7585,-73.0429
136,-0.495743,0.693886,0.386551,-0.351196,-42.8093,9.45811,-72.7339
137,-0.531886,0.664933,0.364544,-0.37692,-43.8996,3.98371,-72.4191
138,-0.585963,0.616571,0.349973,-0.392437,-44.3381,-1.72385,-71.8616
139,0.615634,-0.580355,-0.328224,0.420062,-44.061,-7.20405,-71.5461
140,0.660281,-0.529972,-0.31054,0.432115,-43.0422,-12.8371,-71.2473
141,0.691161,-0.487991,-0.283649,0.451337,-41.2596,-18.2322,-70.9937
142,0.720874,-0.435989,-0.262201,0.470643,-38.9889,-23.2366,-70.7317
143,0.751277,-0.378046,-0.240645,0.484515,-35.8884,-27.8374,-70.3709
144,0.775189,-0.328554,-0.208695,0.497574,-32.4637,-32.0616,-70.1573
145,0.789453,-0.280194,-0.182981,0.514562,-28.3391,-35.9647,-70.1701
146,0.804393,-0.237315,-0.146112,0.524676,-23.8371,-39.1125,-70.0886
147,0.819689,-0.171778,-0.123806,0.532236,-19.1166,-41.871,-70.1094
148,0.829674,-0.125481,-0.0908022,0.53633,-13.9298,-43.9053,-70.1222
149,0.838174,-0.0727127,-0.0609239,0.537089,-8.52473,-45.2706,-70.1997
150,0.839102,-0.0321138,-0.0137968,0.54285,-3.01802,-46.0547,-70.2561
151,0.837489,0.0257875,0.0135995,0.545676,2.51756,-46.1416,-70.2634
152,0.834929,0.0869349,0.0414604,0.541864,7.87631,-45.4563,-70.2849
153,0.827689,0.138323,0.0684405,0.53955,13.2777,-44.0943,-70.5415
154,0.81462,0.205515,0.0835939,0.535883,18.3187,-42.063,-70.7612
155,0.803951,0.262045,0.109579,0.522482,23.1792,-39.4643,-71.0918
156,0.787651,0.307847,0.142363,0.514363,27.5308,-36.1676,-71.5073
157,0.778792,0.33775,0.191149,0.492818,31.5567,-32.5125,-72.0682
158,0.756078,0.396214,0.209122,0.477104,35.0626,-28.3189,-72.4152
159,0.724514,0.451091,0.237074,0.464104,38.1019,-23.6922,-72.8552
160,0.696497,0.499403,0.261951,0.4437,40.1869,-18.7815,-73.4847
161,0.673962,0.533412,0.289329,0.421349,42.0607,-13.4861,-73.9903
162,0.628553,0.58633,0.304966,0.410043,43.1041,-8.12471,-74.1566
163,0.600171,0.619869,0.332798,0.38053,43.5231,-2.77257,-74.6566
164,0.547785,0.670678,0.345634,0.361469,43.288,2.77089,-75.1489
165,0.514016,0.697647,0.373142,0.331423,42.1816,8.10873,-75.6315
166,0.485842,0.724834,0.387129,0.297834,40.5206,13.4131,-75.9727
167,0.432573,0.759741,0.402927,0.270783,38.2884,18.3777,-76.3631
168,0.372289,0.794375,0.408972,0.25122,35.2239,22.8641,-76.5728
169,0.335073,0.813266,0.426933,0.209886,31.8213,27.0756,-77.069
170,0.28362,0.834469,0.434103,0.186483,27.8519,30.8237,-77.2442
171,0.239176,0.849127,0.44628,0.150375,23.5168,34.0266,-77.5058
172,0.179297,0.864134,0.45372,0.123546,18.8337,36.7551,-77.6955
173,0.129052,0.873293,0.459791,0.0964185,13.7873,38.852,-77.7194
174,0.0692292,0.880555,0.464233,0.0657037,8.48555,40.1573,-77.9165
175,0.0126191,0.882671,0.468582,0.0341137,2.95318,40.8996,-78.0395
176,-0.031938,0.886001,0.46246,-0.0106053,-2.39021,40.91,-78.1205
177,-0.0762384,0.881463,0.463368,-0.0500048,-7.63031,40.2612,-77.9543
178,-0.12211,0.874881,0.460551,-0.0869798,-12.8505,38.927,-77.8298
179,-0.175621,0.861158,0.461626,-0.120272,-17.9237,36.8632,-77.5248
180,-0.240939,0.846472,0.451181,-0.147884,-22.7282,34.3678,-77.2508
181,-0.287093,0.82881,0.443701,-0.183797,-27.0485,31.1632,-77.1717
182,-0.337808,0.808376,0.433748,-0.210422,-31.0065,27.4555,-76.9065
183,-0.373275,0.792455,0.417392,-0.241794,-34.4827,23.2339,-76.4631
184,-0.417112,0.769394,0.400093,-0.271985,-37.4601,18.9265,-76.1657
185,-0.454072,0.744687,0.38231,-0.305121,-39.7446,14.0308,-75.7668
186,-0.50659,0.707938,0.366059,-0.328924,-41.5556,8.92541,-75.3892
187,-0.555375,0.667961,0.350882,-0.34967,-42.6152,3.53347,-75.0495
188,-0.596086,0.629151,0.329811,-0.374266,-42.8341,-1.77885,-74.592
189,0.635134,-0.586544,-0.313142,0.39308,-42.6382,-7.23538,-74.2402
190,0.651222,-0.562802,-0.282082,0.423785,-41.7678,-12.5254,-73.9819
191,0.706065,-0.490358,-0.275301,0.430385,-40.0506,-17.6432,-73.5783
192,0.734953,-0.440863,-0.249682,0.450714,-37.7882,-22.5542,-73.4599
193,0.764041,-0.383333,-0.230289,0.465041,-34.8711,-27.1012,-73.1859
194,0.789753,-0.328505,-0.205228,0.475664,-31.3434,-31.3087,-72.9686
195,0.800606,-0.294988,-0.161289,0.495982,-27.4414,-34.9157,-73.037
196,0.822681,-0.23144,-0.138171,0.50054,-23.1413,-38.1347,-72.8581
197,0.83168,-0.186007,-0.112148,0.511011,-18.5108,-40.6082,-72.9276
198,0.843343,-0.139017,-0.0812507,0.512685,-13.5851,-42.6257,-72.7911
199,0.850276,-0.0942838,-0.0446829,0.515892,-8.3099,-43.9843,-72.953
200,0.85353,-0.0286163,-0.0226238,0.519765,-3.03108,-44.731,-72.9674
201,0.85336,0.0217179,0.0136092,0.520692,2.34548,-44.8043,-73.0495
202,0.850014,0.0786698,0.0397325,0.519334,7.60255,-44.0668,-73.0357
203,0.845013,0.126294,0.072996,0.514465,12.69,-42.7453,-73.2763
204,0.833914,0.195336,0.090113,0.508243,17.6232,-40.8814,-73.5028
205,0.818895,0.256636,0.112965,0.500787,22.2481,-38.2426,-73.8697
206,0.805644,0.305042,0.142799,0.487336,26.5952,-35.2044,-74.2989
207,0.791816,0.34981,0.172474,0.470013,30.5015,-31.5659,-74.7515
208,0.766521,0.408907,0.192569,0.456243,33.7671,-27.5424,-75.0993
209,0.736358,0.461617,0.219162,0.443457,36.6277,-23.1105,-75.6271
210,0.716976,0.501423,0.24731,0.416364,38.8715,-18.4723,-76.0473
211,0.682821,0.548131,0.270108,0.400437,40.5653,-13.4166,-76.3333
212,0.649597,0.587267,0.294133,0.382918,41.528,-8.16701,-76.8124
213,0.614378,0.626549,0.31828,0.358711,41.9848,-2.94733,-77.1877
214,0.564496,0.676544,0.326321,0.342267,41.7021,2.33421,-77.6909
215,0.536797,0.70026,0.35626,0.307511,40.6618,7.56695,-78.219
216,0.500502,0.73097,0.368255,0.282077,39.055,12.5877,-78.497
217,0.441565,0.772301,0.378353,0.255774,36.8674,17.5307,-78.7516
218,0.385169,0.802957,0.387323,0.238509,34.0017,21.8975,-79.021
219,0.342731,0.825038,0.400042,0.204486,30.6026,25.8494,-79.4827
220,0.293634,0.842216,0.416257,0.176581,26.8796,29.487,-79.694
221,0.245659,0.859612,0.424012,0.14468,22.606,32.4456,-79.8608
222,0.197364,0.874417,0.428513,0.113223,18.0986,35.0415,-80.1917
223,0.144054,0.88494,0.435539,0.0802207,13.3704,37.0153,-80.2071
224,0.0979789,0.894264,0.434245,0.046084,8.25925,38.3241,-80.4017
225,0.0317297,0.899314,0.435909,0.014541,3.06165,39.163,-80.4185
226,-0.0261754,0.898885,0.436999,-0.0187628,-2.15414,39.1037,-80.4647
227,-0.0710828,0.893206,0.44069,-0.0540575,-7.29733,38.4682,-80.4238
228,-0.128078,0.885954,0.437874,-0.0833499,-12.3637,37.2673,-80.1842
229,-0.193915,0.875307,0.430016,-0.106401,-17.3395,35.4074,-80.0134
230,-0.243053,0.861944,0.423455,-0.136616,-21.9125,32.9265,-79.7373
231,-0.284233,0.845316,0.415352,-0.179262,-26.0533,29.8015,-79.6177
232,-0.342587,0.820486,0.411895,-0.199447,-29.8983,26.2295,-79.3179
233,-0.382355,0.799938,0.401768,-0.229099,-33.3228,22.1862,-79.0466
234,-0.431276,0.779652,0.379054,-0.249923,-36.0744,17.9472,-78.6364
235,-0.46795,0.755198,0.361232,-0.283212,-38.2764,13.2282,-78.3469
236,-0.517988,0.718272,0.34285,-0.313414,-40.0214,8.29804,-77.9791
237,-0.566053,0.675617,0.334637,-0.333382,-40.9908,3.07618,-77.6503
238,-0.599801,0.644437,0.309759,-0.35915,-41.379,-1.96636,-77.2659
239,0.641644,-0.598729,-0.294849,0.377996,-40.9611,-7.23189,-76.7584
240,0.673719,-0.558018,-0.276076,0.398121,-40.0897,-12.3414,-76.5342
241,0.707929,-0.511642,-0.258898,0.412348,-38.6166,-17.1697,-76.2787
242,0.739248,-0.463505,-0.229833,0.431106,-36.448,-21.8942,-76.0295
243,0.770162,-0.411386,-0.202203,0.443537,-33.7492,-26.2856,-75.8459
244,0.797578,-0.351809,-0.18156,0.455122,-30.3267,-30.2953,-75.6923
245,0.813144,-0.304318,-0.153149,0.471946,-26.5108,-33.8153,-75.6355
246,0.835126,-0.241405,-0.134521,0.475597,-22.4162,-36.9155,-75.5611
247,0.845563,-0.197806,-0.0960536,0.486487,-17.8616,-39.225,-75.558
248,0.856031,-0.148685,-0.0680143,0.490385,-13.0984,-41.1963,-75.4955
249,0.864262,-0.0824533,-0.0472273,0.493986,-8.05051,-42.5754,-75.654
250,0.871586,-0.0211716,-0.0202988,0.489364,-3.0572,-43.2088,-75.6415
251,0.869377,0.0205301,0.0134947,0.493539,2.12793,-43.1821,-75.7379
252,0.864389,0.0926116,0.030519,0.493278,7.22045,-42.6556,-75.6964
253,0.858985,0.138841,0.065202,0.488483,12.2707,-41.3955,-76.0074
254,0.849288,0.197444,0.0852121,0.482146,17.0003,-39.4586,-76.3194
255,0.835207,0.257995,0.105157,0.474142,21.4031,-37.1653,-76.5836
256,0.82184,0.300385,0.143301,0.462399,25.489,-34.1048,-77.0165
257,0.795771,0.369952,0.150588,0.4552,29.2424,-30.5993,-77.3755
258,0.782761,0.406488,0.189721,0.431346,32.3313,-26.698,-77.7455
259,0.756933,0.461207,0.210435,0.412381,35.0044,-22.4252,-78.194
260,0.734256,0.497598,0.233391,0.398487,37.2567,-17.9153,-78.4832
261,0.69964,0.544262,0.258844,0.383775,38.8353,-13.1273,-78.965
262,0.659108,0.594738,0.279529,0.365686,39.9003,-8.17157,-79.2674
263,0.607883,0.651824,0.28913,0.349295,40.2982,-2.99694,-79.6715
264,0.577344,0.68691,0.304651,0.319399,39.9672,1.97131,-80.2226
265,0.549589,0.709327,0.335035,0.28733,38.9924,6.96107,-80.6452
266,0.496867,0.747587,0.349476,0.26852,37.4565,11.907,-80.9527
267,0.4369,0.78847,0.356391,0.245802,35.3552,16.5095,-81.1805
268,0.382073,0.819909,0.360676,0.227338,32.6454,20.6833,-81.4247
269,0.341254,0.839833,0.373462,0.196855,29.3148,24.4001,-81.8202
270,0.290908,0.857858,0.38607,0.174361,25.7014,27.8987,-82.0085
271,0.255182,0.871335,0.395379,0.139039,21.7063,30.8201,-82.3391
272,0.209891,0.884192,0.404461,0.102765,17.3318,33.1443,-82.5471
273,0.16163,0.89742,0.405131,0.0661937,12.7004,35.1421,-82.6147
274,0.0990232,0.905078,0.411429,0.0418906,7.93903,36.4181,-82.7011
275,0.0364855,0.909531,0.413859,0.0119448,2.97779,37.1612,-82.7954
276,-0.00965555,0.909427,0.414905,-0.0265393,-2.00185,37.2865,-82.8415
277,-0.068384,0.906956,0.412831,-0.0482157,-6.98181,36.6358,-82.6398
278,-0.125422,0.89938,0.411264,-0.0790371,-11.8635,35.5061,-82.4933
279,-0.191228,0.887008,0.407212,-0.104053,-16.6163,33.6374,-82.2288
280,-0.258079,0.869555,0.400903,-0.128628,-21.0999,31.2516,-82.0652
281,-0.302839,0.852867,0.392354,-0.164212,-25.0774,28.1653,-82.0449
282,-0.354456,0.829784,0.387369,-0.189115,-28.6588,24.7702,-81.7181
283,-0.395818,0.813008,0.370306,-0.212647,-31.847,21.0309,-81.5191
284,-0.453716,0.779787,0.362995,-0.233042,-34.5209,16.8284,-81.1972
285,-0.481725,0.760912,0.338012,-0.273316,-36.5856,12.3468,-80.9171
286,-0.536007,0.722843,0.32582,-0.289888,-38.2959,7.62542,-80.4299
287,-0.56096,0.698396,0.309152,-0.319361,-39.1642,2.68347,-80.1689
288,-0.616543,0.648032,0.296771,-0.334449,-39.521,-2.17796,-79.7949
289,0.646803,-0.609932,-0.284237,0.358941,-39.2198,-7.08186,-79.4146
290,0.684704,-0.568126,-0.260493,0.374909,-38.3859,-12.0619,-79.1317
291,0.722154,-0.518744,-0.234865,0.39273,-36.9637,-16.7637,-78.901
292,0.748266,-0.4748,-0.212972,0.411468,-34.8573,-21.2183,-78.604
293,0.785263,-0.41536,-0.195331,0.415552,-32.235,-25.4338,-78.3617
294,0.8055,-0.365957,-0.168498,0.434573,-28.9995,-29.2437,-78.15
295,0.834636,-0.296176,-0.146521,0.440674,-25.3695,-32.5341,-78.1089
296,0.847989,-0.250083,-0.119424,0.451787,-21.4018,-35.3822,-78.1023
297,0.857684,-0.206691,-0.0936873,0.461389,-17.1549,-37.7517,-78.0903
298,0.871664,-0.149414,-0.0739061,0.460886,-12.535,-39.6518,-78.0124
299,0.883356,-0.0751375,-0.0567085,0.459153,-7.74967,-40.8899,-78.1067
300,0.885769,-0.0184742,-0.0268104,0.462983,-2.93512,-41.5153,-78.2499
301,0.884803,0.00912596,0.015808,0.465607,1.9807,-41.4227,-78.3853
302,0.880389,0.10766,0.0198694,0.461444,6.99011,-40.9892,-78.2206
303,0.873983,0.14478,0.0557512,0.460527,11.6436,-39.7632,-78.6168
304,0.861385,0.206318,0.0664279,0.459387,16.128,-37.8862,-78.7903
305,0.851742,0.253578,0.0967797,0.448183,20.3673,-35.6206,-79.1495
306,0.833678,0.309486,0.126626,0.439505,24.3558,-32.832,-79.4385
307,0.816776,0.361531,0.150891,0.423561,27.7685,-29.543,-79.8714
308,0.78188,0.437165,0.160083,0.414636,30.8938,-25.7951,-80.2123
309,0.769225,0.464507,0.192655,0.394222,33.348,-21.6987,-80.681
310,0.74175,0.50668,0.219908,0.380424,35.505,-17.2949,-81.0464
311,0.711167,0.55635,0.239418,0.356926,37.1055,-12.8232,-81.4929
312,0.672233,0.60081,0.262564,0.343788,38.0828,-8.01229,-81.7144
313,0.625487,0.652947,0.274439,0.327275,38.3992,-3.20825,-82.0213
314,0.577528,0.701557,0.282788,0.307099,38.1143,1.69944,-82.6019
315,0.554493,0.719461,0.316065,0.27389,37.0931,6.37539,-83.0082
316,0.516471,0.748678,0.331371,0.250863,35.6432,10.9413,-83.2677
317,0.451181,0.79442,0.331827,0.234998,33.7684,15.3756,-83.3697
318,0.40072,0.824054,0.339569,0.212253,31.1795,19.3097,-83.6153
319,0.350582,0.849232,0.348568,0.185464,27.9152,22.8924,-83.894
320,0.301934,0.867398,0.363734,0.155418,24.5579,26.3406,-84.2691
321,0.258478,0.881109,0.372788,0.133659,20.6613,29.1304,-84.5928
322,0.214404,0.895968,0.375829,0.100127,16.4348,31.4025,-84.7068
323,0.162022,0.908831,0.378115,0.0693135,12.1489,33.266,-84.7899
324,0.0971601,0.918701,0.38103,0.0369268,7.62495,34.5499,-85.0166
325,0.0483116,0.92079,0.387053,0.00118604,2.87924,35.1648,-84.9927
326,-0.0151499,0.920867,0.389092,-0.0195463,-1.85394,35.2561,-84.9573
327,-0.0710485,0.919239,0.384813,-0.0432485,-6.60002,34.5985,-84.8615
328,-0.1296,0.912869,0.380327,-0.0722843,-11.327,33.5802,-84.7587
329,-0.196567,0.899537,0.37918,-0.0917471,-15.7782,31.8749,-84.5052
330,-0.244281,0.885095,0.374051,-0.130458,-20.0119,29.5265,-84.3444
331,-0.307176,0.864767,0.367723,-0.150335,-23.8851,26.6831,-84.273
332,-0.362086,0.84363,0.356399,-0.173674,-27.2982,23.472,-83.9847
333,-0.416964,0.815521,0.349925,-0.196517,-30.4932,19.79,-83.7532
334,-0.46053,0.7899,0.336614,-0.225081,-32.9777,15.7774,-83.5384
335,-0.501009,0.763572,0.321334,-0.250384,-34.8722,11.5416,-83.2334
336,-0.541832,0.731882,0.309682,-0.273613,-36.4363,6.95878,-82.8213
337,-0.581817,0.696761,0.295005,-0.298304,-37.4073,2.29631,-82.5155
338,-0.615727,0.662902,0.27145,-0.328261,-37.7123,-2.36252,-82.2642
339,0.660132,-0.61699,-0.256734,0.342982,-37.4234,-7.12236,-81.8708
340,0.69646,-0.574635,-0.241246,0.355722,-36.5183,-11.7056,-81.5587
341,0.731954,-0.525919,-0.220408,0.372924,-35.0954,-16.2251,-81.2269
342,0.762742,-0.474604,-0.201297,0.390456,-33.1127,-20.3965,-80.9128
343,0.795333,-0.418176,-0.184121,0.398338,-30.625,-24.4327,-80.6789
344,0.820283,-0.364314,-0.161288,0.410362,-27.5551,-28.0867,-80.6439
345,0.854639,-0.274645,-0.149938,0.414344,-24.1267,-31.3372,-80.6069
346,0.862522,-0.252805,-0.107588,0.424936,-20.2043,-33.8947,-80.5265
