pose_index,qx,qy,qz,qw,tx,ty,tz
150,0.840363,-0.0319269,-0.0111499,0.540968,-3.17379,-45.9254,-70.6651
151,0.838665,0.0258835,0.0162836,0.543789,2.36593,-45.994,-70.6472
152,0.836031,0.0869825,0.04421,0.539937,7.72804,-45.2924,-70.6411
153,0.828763,0.138336,0.0712683,0.537528,13.1331,-43.9131,-70.8668
154,0.815672,0.205542,0.0865783,0.533793,18.1769,-41.8651,-71.053
155,0.804947,0.262103,0.112729,0.520244,23.0397,-39.2481,-71.3462
156,0.788596,0.307906,0.145681,0.511944,27.392,-35.9317,-71.7198
157,0.779621,0.337794,0.194593,0.490122,31.4174,-32.2538,-72.2356
158,0.75677,0.396323,0.212819,0.474274,34.919,-28.0376,-72.5332
159,0.725026,0.451202,0.241034,0.461147,37.9506,-23.3866,-72.9196
160,0.696769,0.499546,0.266158,0.440599,40.0238,-18.452,-73.4939
161,0.673983,0.533581,0.29372,0.418051,41.8795,-13.1328,-73.9397
162,0.628294,0.586478,0.309652,0.406702,42.8992,-7.75427,-74.0463
163,0.599568,0.619979,0.337654,0.377007,43.2901,-2.38542,-74.4863
164,0.546823,0.670691,0.350745,0.357961,43.0204,3.16997,-74.9161
165,0.512696,0.697533,0.37834,0.327795,41.8763,8.51227,-75.3381
166,0.484151,0.724651,0.392378,0.29414,40.1732,13.8138,-75.6186
167,0.430531,0.759332,0.408252,0.267187,37.8979,18.7699,-75.9522
168,0.369967,0.793717,0.414386,0.247835,34.791,23.2375,-76.1112
169,0.332434,0.812382,0.43226,0.206579,31.3462,27.429,-76.5604
170,0.280786,0.833321,0.439422,0.183424,27.3366,31.1481,-76.6951
171,0.23614,0.847709,0.451505,0.147548,22.9646,34.3192,-76.9239
172,0.176133,0.8624,0.458889,0.121098,18.2477,37.0119,-77.0884
173,0.125802,0.871293,0.464892,0.0943332,13.1719,39.0682,-77.0967
174,0.0658705,0.878274,0.469246,0.064062,7.84699,40.333,-77.2897
175,0.0091554,0.88013,0.473501,0.0329181,2.29582,41.0325,-77.4176
176,-0.0356111,0.883332,0.467255,-0.011364,-3.0597,41.0012,-77.5144
177,-0.0801045,0.878643,0.468012,-0.0503519,-8.30573,40.3086,-77.3744
178,-0.126184,0.871936,0.465034,-0.086884,-13.5245,38.9311,-77.2881
179,-0.179886,0.858058,0.465882,-0.119715,-18.5879,36.8232,-77.0337
180,-0.245359,0.843249,0.455181,-0.146766,-23.3756,34.2865,-76.8191
181,-0.291719,0.825551,0.447379,-0.182259,-27.6692,31.0472,-76.8105
182,-0.342549,0.805097,0.437064,-0.208457,-31.5937,27.3068,-76.6241
183,-0.378118,0.789303,0.420324,-0.239489,-35.0305,23.0563,-76.2665
184,-0.421978,0.766375,0.402569,-0.269336,-37.966,18.728,-76.0547
185,-0.458924,0.741863,0.384303,-0.302223,-40.2051,13.8185,-75.7449
186,-0.5113,0.705257,0.367497,-0.325779,-41.9704,8.7066,-75.4549
187,-0.559877,0.665459,0.351757,-0.346367,-42.9849,3.31697,-75.1996
188,-0.600349,0.626928,0.330125,-0.37089,-43.1634,-1.98596,-74.8176
189,0.639111,-0.584578,-0.312926,0.389722,-42.9301,-7.42698,-74.5352
190,0.654947,-0.561231,-0.281463,0.420526,-42.0277,-12.6953,-74.3349
191,0.709399,-0.488905,-0.274097,0.427312,-40.285,-17.7872,-73.9766
192,0.737972,-0.439644,-0.248082,0.447846,-38.0008,-22.668,-73.8923
193,0.766754,-0.382257,-0.228352,0.46241,-35.0675,-27.1841,-73.6406
194,0.792169,-0.327544,-0.203036,0.473244,-31.5268,-31.3596,-73.4359
195,0.802773,-0.294215,-0.158957,0.493686,-27.6139,-34.9339,-73.5087
196,0.824584,-0.230731,-0.135653,0.498421,-23.3057,-38.1224,-73.3278
197,0.833389,-0.185422,-0.109535,0.509002,-18.6683,-40.5658,-73.3889
198,0.844854,-0.138548,-0.0785618,0.510738,-13.7376,-42.5562,-73.2392
199,0.851617,-0.0939517,-0.0419412,0.513967,-8.45742,-43.8889,-73.3822
200,0.85474,-0.028375,-0.0197987,0.517902,-3.17514,-44.6137,-73.3743
201,0.854459,0.0218684,0.0164837,0.518796,2.20433,-44.6673,-73.4303
202,0.851038,0.0787762,0.0426815,0.517404,7.46272,-43.9124,-73.3869
203,0.845973,0.126365,0.0760194,0.512427,12.5521,-42.5733,-73.5954
204,0.834813,0.195429,0.0932868,0.506154,17.4869,-40.6919,-73.7867
205,0.819725,0.256758,0.116299,0.498598,22.1125,-38.0342,-74.114
206,0.80638,0.3052,0.146271,0.484983,26.4598,-34.9752,-74.5009
207,0.792431,0.350018,0.176085,0.467476,30.3643,-31.3144,-74.9073
208,0.766979,0.409173,0.19639,0.453598,33.6252,-27.2687,-75.2071
209,0.736624,0.461913,0.223188,0.440692,36.4784,-22.8121,-75.6839
210,0.716984,0.501782,0.251488,0.413403,38.7105,-18.1505,-76.0522
211,0.682569,0.548505,0.274493,0.39736,40.3862,-13.0736,-76.2833
212,0.649069,0.58763,0.298712,0.3797,41.3258,-7.80446,-76.7066
213,0.613517,0.626865,0.323046,0.355357,41.7546,-2.56905,-77.026
214,0.563297,0.676791,0.331336,0.338919,41.4387,2.7239,-77.4726
215,0.535242,0.700394,0.361335,0.303977,40.361,7.96167,-77.944
216,0.49862,0.730998,0.373438,0.278503,38.7136,12.9793,-78.1666
217,0.439325,0.772095,0.383659,0.252326,36.4821,17.9126,-78.3663
218,0.382688,0.802488,0.392731,0.235213,33.5743,22.2631,-78.5869
219,0.339969,0.824334,0.405428,0.201305,30.1343,26.195,-79.0048
220,0.290667,0.841207,0.421605,0.173587,26.3707,29.8066,-79.1767
221,0.242502,0.858338,0.429301,0.141949,22.0607,32.7333,-79.3134
222,0.194047,0.872888,0.433744,0.110811,17.5189,35.2969,-79.6203
223,0.140598,0.883132,0.440681,0.0781707,12.7603,37.2332,-79.6209
224,0.0943736,0.892261,0.439307,0.0444145,7.62369,38.5031,-79.8109
225,0.0279881,0.89703,0.440879,0.0133638,2.40419,39.3004,-79.8309
226,-0.0300811,0.896375,0.441845,-0.0194851,-2.82565,39.1991,-79.8932
227,-0.0751888,0.890522,0.445373,-0.0544048,-7.97686,38.5203,-79.8783
228,-0.13238,0.88309,0.442382,-0.0832246,-13.0444,37.2736,-79.6746
229,-0.198383,0.872261,0.434308,-0.105739,-18.0125,35.3684,-79.5516
230,-0.247737,0.858796,0.427469,-0.135525,-22.5681,32.8439,-79.3337
231,-0.289197,0.842142,0.418989,-0.177795,-26.681,29.6808,-79.2825
232,-0.347644,0.817184,0.415123,-0.197553,-30.4902,26.0722,-79.059
233,-0.38751,0.796683,0.404555,-0.226864,-33.8712,21.9982,-78.8704
234,-0.436393,0.776503,0.381393,-0.247273,-36.5762,17.7355,-78.5434
235,-0.473028,0.752241,0.363066,-0.280287,-38.7269,13.0022,-78.3401
236,-0.5229,0.715498,0.344098,-0.310216,-40.421,8.06464,-78.0574
237,-0.570701,0.67301,0.335314,-0.330034,-41.3402,2.84544,-77.8103
238,-0.604169,0.642178,0.309943,-0.3557,-41.6845,-2.18748,-77.4988
239,0.645668,-0.596743,-0.294507,0.374534,-41.2278,-7.43627,-77.0571
240,0.677404,-0.556345,-0.275295,0.394736,-40.3233,-12.5224,-76.8889
241,0.711264,-0.510223,-0.257703,0.409102,-38.8247,-17.3237,-76.6776
242,0.742238,-0.462356,-0.228265,0.428024,-36.6363,-22.018,-76.4618
243,0.772823,-0.410424,-0.200324,0.440645,-33.9227,-26.378,-76.301
244,0.799949,-0.350972,-0.179399,0.452457,-30.4894,-30.3551,-76.1595
245,0.815274,-0.303629,-0.150792,0.469467,-26.6652,-33.843,-76.1069
246,0.837012,-0.240768,-0.131965,0.473315,-22.5641,-36.9128,-76.0306
247,0.847234,-0.197308,-0.0933893,0.484297,-18.005,-39.1929,-76.0178
248,0.857518,-0.148281,-0.0652529,0.488281,-13.2379,-41.1373,-75.9418
249,0.865583,-0.0821291,-0.0443449,0.49199,-8.18628,-42.4907,-76.0816
250,0.872751,-0.0209027,-0.0173186,0.487411,-3.19146,-43.1027,-76.0465
251,0.870447,0.020709,0.0165317,0.491548,1.99477,-43.0557,-76.1155
252,0.865369,0.0927655,0.0336877,0.49132,7.08752,-42.5117,-76.044
253,0.859879,0.138962,0.0684554,0.486427,12.1387,-41.2331,-76.3207
254,0.850106,0.197596,0.0885963,0.480027,16.8686,-39.2781,-76.5953
255,0.835933,0.258194,0.108688,0.471952,21.2716,-36.9665,-76.8202
256,0.822443,0.300599,0.146924,0.460045,25.3565,-33.8855,-77.2092
257,0.796255,0.370258,0.154394,0.452825,29.1074,-30.3582,-77.5217
258,0.783045,0.406841,0.193599,0.428766,32.1918,-26.4349,-77.8443
259,0.756991,0.461642,0.214464,0.409704,34.8573,-22.1384,-78.2437
260,0.73411,0.498109,0.237546,0.395654,37.0978,-17.6057,-78.4831
261,0.699231,0.544781,0.26317,0.380829,38.6599,-12.7953,-78.9147
262,0.658389,0.595244,0.28406,0.362655,39.7025,-7.82064,-79.1661
263,0.606822,0.65229,0.293923,0.346258,40.0722,-2.63029,-79.5179
264,0.575936,0.687353,0.309591,0.316222,39.7099,2.34942,-80.0185
265,0.547848,0.709651,0.34005,0.283943,38.6986,7.34374,-80.3893
266,0.49481,0.747711,0.354671,0.265141,37.122,12.2875,-80.6442
267,0.434517,0.788358,0.361747,0.24254,34.9788,16.8812,-80.822
268,0.379444,0.819558,0.366156,0.224223,32.2274,21.0401,-81.02
269,0.338371,0.839246,0.378946,0.193831,28.8565,24.7374,-81.3744
270,0.287845,0.856971,0.391562,0.171537,25.2021,28.2112,-81.5246
271,0.251915,0.870228,0.400795,0.136399,21.1692,31.1055,-81.8252
272,0.206428,0.882825,0.409789,0.100396,16.7602,33.3978,-82.012
273,0.157983,0.895833,0.410374,0.064176,12.0956,35.3599,-82.0644
274,0.0952542,0.903182,0.416611,0.0402959,7.30644,36.5989,-82.146
275,0.0325487,0.907364,0.418945,0.0108011,2.32135,37.3027,-82.2441
276,-0.0138327,0.907079,0.419845,-0.0273126,-2.67653,37.3869,-82.3036
277,-0.0727391,0.904392,0.417646,-0.0485386,-7.66715,36.6907,-82.1274
278,-0.130035,0.896614,0.415868,-0.0789197,-12.5523,35.5149,-82.0153
279,-0.196073,0.884016,0.411547,-0.10344,-17.2983,33.5979,-81.7975
280,-0.263142,0.866345,0.404898,-0.127513,-21.7645,31.1658,-81.6904
281,-0.308194,0.849569,0.395949,-0.162708,-25.7118,28.0389,-81.7372
282,-0.35997,0.826357,0.390518,-0.187218,-29.2548,24.6041,-81.483
283,-0.401413,0.809612,0.373026,-0.210353,-32.3961,20.8322,-81.3618
284,-0.459239,0.776342,0.365143,-0.230353,-35.0164,16.604,-81.1223
285,-0.487216,0.757753,0.339643,-0.270319,-37.0243,12.1067,-80.9249
286,-0.54121,0.719794,0.326887,-0.28659,-38.6784,7.37553,-80.5202
287,-0.565918,0.695695,0.309752,-0.315911,-39.4914,2.43749,-80.3375
288,-0.621063,0.645554,0.296784,-0.330849,-39.8002,-2.41322,-80.0341
289,0.650968,-0.607814,-0.283802,0.35533,-39.458,-7.29857,-79.7166
290,0.688439,-0.566366,-0.259649,0.371301,-38.5899,-12.2539,-79.4887
291,0.725479,-0.517323,-0.233611,0.389209,-37.1423,-16.9268,-79.3013
292,0.751254,-0.473681,-0.211388,0.408116,-35.0186,-21.3504,-79.0361
293,0.787899,-0.414399,-0.19342,0.412404,-32.3843,-25.5338,-78.8159
294,0.807867,-0.365207,-0.166336,0.431632,-29.1411,-29.3112,-78.616
295,0.836718,-0.295519,-0.144079,0.437964,-25.5058,-32.5696,-78.5785
296,0.849863,-0.249543,-0.116831,0.449234,-21.5341,-35.3872,-78.569
297,0.859383,-0.206254,-0.0909816,0.458958,-17.2843,-37.728,-78.5487
298,0.873185,-0.149025,-0.0710686,0.458572,-12.6628,-39.6015,-78.4569
299,0.8847,-0.0747891,-0.0537116,0.456976,-7.8763,-40.8149,-78.5322
300,0.886974,-0.0182079,-0.0237025,0.460852,-3.06122,-41.4182,-78.6524
301,0.885903,0.00928448,0.0189534,0.463391,1.85392,-41.3058,-78.7598
302,0.881368,0.107833,0.0232405,0.459372,6.86148,-40.8552,-78.5636
303,0.874876,0.14491,0.0592,0.458354,11.515,-39.6115,-78.925
304,0.862213,0.206501,0.070025,0.457212,15.998,-37.7178,-79.0596
305,0.85244,0.253804,0.100481,0.445907,20.2371,-35.4338,-79.3775
306,0.834224,0.309751,0.130435,0.437163,24.2245,-32.6257,-79.6221
307,0.817151,0.361877,0.154784,0.421131,27.6355,-29.3156,-80.0094
308,0.78206,0.437592,0.164128,0.412258,30.7566,-25.5453,-80.3026
309,0.769196,0.465021,0.196722,0.391654,33.2042,-21.4259,-80.724
310,0.741477,0.507261,0.224071,0.377744,35.35,-16.9988,-81.0416
311,0.710582,0.557002,0.243709,0.354157,36.9353,-12.5044,-81.4422
312,0.67137,0.601443,0.26703,0.340916,37.8906,-7.67544,-81.6168
313,0.624299,0.653552,0.279129,0.324357,38.1807,-2.85678,-81.8778
314,0.576006,0.7021,0.287706,0.304136,37.8644,2.06317,-82.4114
315,0.552662,0.719888,0.321053,0.270651,36.8084,6.74349,-82.7718
316,0.514342,0.748964,0.336509,0.24752,35.3199,11.308,-82.9843
317,0.448748,0.794472,0.337205,0.231802,33.4034,15.7346,-83.0389
318,0.398018,0.823871,0.345071,0.209151,30.7738,19.6555,-83.2411
319,0.347621,0.848784,0.354142,0.182508,27.4685,23.2189,-83.4801
320,0.298732,0.866643,0.369312,0.152638,24.069,26.6473,-83.817
321,0.255127,0.880093,0.378364,0.131103,20.1335,29.4114,-84.1119
322,0.210856,0.894731,0.381341,0.0978506,15.8704,31.6524,-84.2052
323,0.158293,0.907351,0.383558,0.0673897,11.5498,33.4836,-84.274
324,0.0932035,0.916931,0.386385,0.0354494,6.99492,34.7343,-84.4954
325,0.0440943,0.918791,0.392275,5.09647e-05,2.22285,35.3101,-84.4763
326,-0.0195811,0.918586,0.394216,-0.0202377,-2.53175,35.3603,-84.4539
327,-0.0757446,0.91675,0.389793,-0.0435107,-7.29103,34.6583,-84.3827
328,-0.134612,0.910166,0.385071,-0.072102,-12.0244,33.5927,-84.3122
329,-0.201856,0.896539,0.383632,-0.0910945,-16.4706,31.8378,-84.1022
330,-0.249969,0.881929,0.378109,-0.129425,-20.6866,29.4403,-83.9961
331,-0.313115,0.861333,0.371372,-0.148821,-24.5291,26.5512,-83.9881
332,-0.368228,0.840019,0.359576,-0.171701,-27.9007,23.2969,-83.7695
333,-0.423156,0.811765,0.352546,-0.194134,-31.0429,19.5767,-83.6152
334,-0.466695,0.786183,0.338655,-0.222319,-33.4674,15.5371,-83.4798
335,-0.507009,0.75999,0.322832,-0.24726,-35.2991,11.2843,-83.254
336,-0.547532,0.728494,0.310631,-0.27021,-36.7993,6.69215,-82.9227
337,-0.587116,0.693688,0.295409,-0.29466,-37.71,2.03252,-82.6931
338,-0.620586,0.660284,0.27136,-0.324441,-37.9617,-2.61286,-82.5105
339,0.664469,-0.614723,-0.256184,0.339067,-37.6289,-7.35231,-82.1785
340,0.70031,-0.572752,-0.240324,0.351803,-36.6902,-11.9085,-81.9174
341,0.73535,-0.524435,-0.219102,0.369084,-35.2434,-16.3976,-81.6275
342,0.76576,-0.473451,-0.199636,0.386783,-33.2459,-20.5369,-81.3437
343,0.797994,-0.417255,-0.182156,0.394871,-30.749,-24.5397,-81.1312
344,0.822651,-0.363604,-0.159066,0.407106,-27.6737,-28.1597,-81.1076
345,0.856719,-0.274012,-0.147361,0.411382,-24.2428,-31.378,-81.0748
346,0.864401,-0.252348,-0.104946,0.42204,-20.3204,-33.9051,-80.9896
347,0.874019,-0.210752,-0.0826467,0.429935,-16.3179,-36.0072,-81.0825
