pose_index,qx,qy,qz,qw,tx,ty,tz
151,0.639412,0.0212597,0.0194568,0.768324,3.00651,-49.7128,-40.9264
152,0.636148,0.0644413,0.0639984,0.766203,9.25128,-49.0777,-41.1204
153,0.634134,0.102043,0.120145,0.756985,15.256,-47.5719,-41.3134
154,0.629805,0.147131,0.163728,0.744911,21.0952,-45.3418,-41.4475
155,0.618132,0.193672,0.20704,0.73317,26.4614,-42.274,-41.7883
156,0.60878,0.231807,0.243487,0.718586,31.5058,-38.6078,-41.9524
157,0.59311,0.274506,0.279151,0.70352,36.1102,-34.3191,-42.1855
158,0.574014,0.31963,0.31899,0.683074,40.1489,-29.6891,-42.6454
159,0.54973,0.37342,0.34507,0.662784,43.5098,-24.2916,-43.0735
160,0.532773,0.393844,0.400296,0.63309,46.1531,-18.6979,-43.7943
161,0.516487,0.423083,0.435302,0.603948,48.0373,-12.8001,-44.328
162,0.48581,0.465962,0.460963,0.578257,49.3207,-6.6162,-44.906
163,0.469598,0.491227,0.510276,0.527059,49.8256,-0.516399,-45.551
164,0.43385,0.521872,0.539832,0.498001,49.2992,5.72583,-45.8283
165,0.406145,0.54422,0.56909,0.463689,48.1612,11.8095,-46.2739
166,0.367262,0.576122,0.592584,0.426667,46.3315,17.6954,-46.6377
167,0.328618,0.601001,0.617561,0.386556,43.7104,23.2837,-47.0333
168,0.293593,0.623374,0.635583,0.348198,40.4033,28.4666,-47.4216
169,0.264199,0.636427,0.658992,0.301478,36.5081,33.3277,-47.7034
170,0.231412,0.653408,0.678281,0.243805,31.9499,37.8234,-48.1799
171,0.194161,0.664395,0.695624,0.19232,26.8927,41.6567,-48.2636
172,0.137842,0.679309,0.702295,0.162237,21.4921,44.5242,-48.1416
173,0.107872,0.686845,0.70996,0.112093,15.7294,46.7271,-48.3791
174,0.0751772,0.693995,0.714221,0.0510571,9.72533,48.2482,-48.4566
175,0.0231011,0.698059,0.715315,0.022462,3.59648,49.1561,-48.3012
176,-0.0180125,0.695111,0.718213,-0.0257985,-2.69394,49.0806,-48.2879
177,-0.0608314,0.695526,0.711909,-0.0756908,-9.11144,48.4579,-48.2573
178,-0.0915823,0.685427,0.711436,-0.125144,-15.0233,46.7379,-48.109
179,-0.132423,0.682812,0.698047,-0.17018,-20.6988,44.6511,-48.0541
180,-0.169798,0.672547,0.684348,-0.224761,-26.144,41.5821,-47.88
181,-0.209578,0.657913,0.674822,-0.260467,-31.2252,38.1356,-47.5368
182,-0.25447,0.638373,0.662931,-0.297065,-35.8426,33.7409,-47.3147
183,-0.296556,0.619772,0.642189,-0.339898,-39.9653,29.0597,-47.0528
184,-0.338892,0.595091,0.626058,-0.37292,-43.4794,23.7276,-46.678
185,-0.36637,0.573596,0.598661,-0.422334,-46.154,18.0598,-46.3851
186,-0.391553,0.554571,0.566998,-0.466531,-48.1834,12.159,-46.157
187,-0.427112,0.527512,0.539269,-0.498493,-49.2598,6.11717,-45.8395
188,0.461825,-0.496129,-0.509791,0.529798,-49.7948,-0.0168004,-45.5292
189,0.499019,-0.453334,-0.484106,0.557772,-49.5208,-6.42562,-45.2132
190,0.515531,-0.427262,-0.438355,0.5996,-48.4374,-12.5373,-45.0595
191,0.54749,-0.389626,-0.40795,0.61808,-46.5344,-18.6263,-44.6539
192,0.570857,-0.349177,-0.373099,0.642647,-43.9218,-24.2861,-44.3993
193,0.581722,-0.317481,-0.326695,0.673851,-40.5252,-29.5735,-44.1872
194,0.600581,-0.27645,-0.292247,0.690992,-36.54,-34.3979,-43.9919
195,0.615284,-0.243119,-0.239564,0.710583,-32.0354,-38.8155,-43.9299
196,0.628277,-0.197027,-0.198559,0.725964,-26.9058,-42.6256,-43.6967
197,0.635856,-0.157894,-0.154318,0.739555,-21.3099,-45.6234,-43.6599
198,0.65161,-0.0991827,-0.129878,0.740742,-15.5239,-47.883,-43.6009
199,0.659945,-0.0571268,-0.0771268,0.745158,-9.4447,-49.3808,-43.6459
200,0.665982,-0.0140379,-0.0276445,0.745323,-3.21778,-50.1998,-43.8249
201,0.66574,0.0164434,0.0221656,0.745674,3.0464,-50.1724,-43.9729
202,0.665345,0.0723786,0.0607412,0.740532,9.28595,-49.5983,-44.1093
203,0.659422,0.113007,0.114652,0.734335,15.3462,-48.0644,-44.2699
204,0.657224,0.1593,0.15021,0.721191,21.188,-45.7161,-44.4293
205,0.645261,0.184259,0.210512,0.710895,26.5834,-42.6833,-44.7953
206,0.627007,0.238029,0.236633,0.703,31.6301,-39.0267,-44.9027
207,0.614816,0.280707,0.274351,0.684059,36.2512,-34.6855,-45.1323
208,0.600608,0.3223,0.301997,0.666476,40.3089,-30.0011,-45.671
209,0.576622,0.363929,0.351587,0.641444,43.7327,-24.6714,-46.1467
210,0.550781,0.411248,0.380109,0.618896,46.3115,-18.9869,-46.7222
211,0.529458,0.43949,0.419287,0.592217,48.2345,-13.154,-47.2254
212,0.503896,0.480774,0.448487,0.560183,49.4707,-6.8916,-47.769
213,0.478792,0.510449,0.489181,0.520482,50.1103,-0.62374,-48.3827
214,0.447664,0.538382,0.523634,0.485334,49.6339,5.44479,-48.7504
215,0.417828,0.565997,0.550249,0.449771,48.4346,11.7331,-49.1547
216,0.369993,0.605991,0.56422,0.42135,46.395,17.5537,-49.6253
217,0.343832,0.624361,0.594432,0.372295,43.8402,23.2292,-50.0875
218,0.30398,0.645701,0.613859,0.337407,40.5002,28.5172,-50.4751
219,0.277223,0.659307,0.638365,0.28452,36.5637,33.3862,-50.8827
220,0.234531,0.674274,0.655345,0.246723,31.9862,37.7706,-51.1639
221,0.187451,0.688067,0.670894,0.20329,26.8917,41.5671,-51.2877
222,0.144955,0.70396,0.676775,0.159386,21.4502,44.5945,-51.3052
223,0.101577,0.7108,0.685966,0.117881,15.6886,46.7973,-51.4472
224,0.0728991,0.715329,0.692508,0.0585062,9.67123,48.3428,-51.6583
225,0.0235846,0.716627,0.696868,0.0162774,3.47405,49.094,-51.4016
226,-0.0196818,0.715794,0.69767,-0.0225391,-2.80806,49.1886,-51.3021
227,-0.059914,0.71415,0.694268,-0.066274,-9.07966,48.3587,-51.327
228,-0.09253,0.711825,0.685534,-0.121599,-15.0121,46.7376,-51.2171
229,-0.152332,0.70363,0.676954,-0.15308,-20.795,44.6115,-51.0024
230,-0.175266,0.69256,0.664776,-0.21844,-26.3511,41.6772,-50.9907
231,-0.214943,0.678731,0.651683,-0.261597,-31.3948,38.0023,-50.659
232,-0.258998,0.657526,0.641914,-0.297533,-35.9972,33.8232,-50.3364
233,-0.293913,0.646874,0.615634,-0.340829,-40.0497,28.9758,-50.1479
234,-0.342467,0.619354,0.606064,-0.363048,-43.5961,23.6552,-49.6666
235,-0.37913,0.59309,0.582714,-0.406139,-46.4665,17.9691,-49.4651
236,-0.407549,0.570341,0.549492,-0.454614,-48.4228,12.0279,-49.3251
237,-0.447381,0.539864,0.524777,-0.482708,-49.544,5.83287,-48.9228
238,0.488693,-0.504238,-0.495448,0.511327,-50.0377,-0.360882,-48.5516
239,0.503804,-0.484655,-0.452261,0.553851,-49.7446,-6.53323,-48.4433
240,0.53378,-0.441739,-0.420575,0.585716,-48.5392,-12.7342,-48.0766
241,0.552971,-0.41327,-0.381475,0.614742,-46.6265,-18.6071,-47.7987
242,0.581294,-0.367623,-0.355186,0.633083,-43.9722,-24.4358,-47.3578
243,0.594379,-0.337513,-0.311119,0.660306,-40.6383,-29.7667,-47.1221
244,0.624672,-0.277429,-0.290289,0.669739,-36.6683,-34.8157,-47.039
245,0.632005,-0.257459,-0.222411,0.696289,-32.1416,-39.0272,-46.9898
246,0.655364,-0.194268,-0.200598,0.701797,-27.0448,-42.7583,-46.6166
247,0.661145,-0.158756,-0.157421,0.716172,-21.5236,-45.9124,-46.6818
248,0.671813,-0.112751,-0.11083,0.723652,-15.7521,-48.1359,-46.6438
249,0.684732,-0.0609301,-0.0762793,0.722227,-9.54833,-49.7333,-46.7144
250,0.689836,-0.0115625,-0.0365224,0.722952,-3.25118,-50.5419,-46.8371
251,0.690862,0.0233015,0.0171735,0.722407,2.91585,-50.5451,-47.0438
252,0.689694,0.0731507,0.0584862,0.718018,9.27192,-49.8434,-47.1662
253,0.686335,0.109764,0.105853,0.71112,15.206,-48.2947,-47.4435
254,0.678312,0.158902,0.145751,0.702424,21.2021,-45.9766,-47.4788
255,0.667907,0.198782,0.193015,0.690746,26.7415,-42.9496,-47.7301
256,0.654526,0.237844,0.23562,0.677871,31.6256,-39.2706,-48.007
257,0.637032,0.290849,0.264289,0.663135,36.3497,-34.9021,-48.3022
258,0.622543,0.324394,0.314434,0.639015,40.384,-30.2646,-48.8651
259,0.592433,0.381654,0.336889,0.624395,43.6975,-24.8015,-49.1633
260,0.571105,0.419501,0.374678,0.597892,46.3277,-19.2533,-49.8633
261,0.539683,0.461827,0.407524,0.573918,48.3752,-13.3347,-50.284
262,0.5145,0.492315,0.443985,0.543869,49.4907,-7.15208,-50.8135
263,0.487375,0.525633,0.470271,0.514803,49.9472,-0.927062,-51.3662
264,0.457396,0.557779,0.498814,0.480475,49.568,5.47173,-51.8192
265,0.421369,0.590008,0.521873,0.449429,48.4288,11.4586,-52.2158
266,0.39164,0.616087,0.548423,0.407782,46.3706,17.3809,-52.7497
267,0.355301,0.642685,0.572407,0.364784,43.786,23.0121,-53.1852
268,0.31399,0.666896,0.588274,0.332556,40.5253,28.3133,-53.6224
269,0.288497,0.678958,0.616688,0.274738,36.6199,33.243,-54.0066
270,0.244336,0.696398,0.630338,0.240841,32.0771,37.6087,-54.0357
271,0.20209,0.707207,0.646903,0.201332,26.9515,41.3609,-54.4345
272,0.157891,0.720703,0.656846,0.1556,21.536,44.3326,-54.4955
273,0.113922,0.732322,0.662474,0.108874,15.6379,46.6771,-54.5461
274,0.0764902,0.735968,0.669958,0.0604703,9.6107,48.2135,-54.5981
275,0.0201794,0.735651,0.676836,0.0174263,3.4041,48.8204,-54.491
276,-0.0113547,0.733755,0.678608,-0.0310944,-2.8968,48.9025,-54.4152
277,-0.0540583,0.73425,0.672394,-0.0764286,-9.05597,48.1709,-54.357
278,-0.0950518,0.732391,0.662256,-0.126439,-15.022,46.6039,-54.2075
279,-0.159767,0.722704,0.656734,-0.144477,-20.865,44.4108,-54.0877
280,-0.180801,0.714882,0.64315,-0.206428,-26.3631,41.4893,-54.0285
281,-0.232898,0.698833,0.632483,-0.239492,-31.4843,37.8855,-53.6451
282,-0.275147,0.677536,0.622579,-0.278629,-36.0655,33.6646,-53.4232
283,-0.313023,0.662294,0.600916,-0.319818,-40.2194,28.6756,-53.1975
284,-0.362111,0.634616,0.58696,-0.348735,-43.6302,23.4053,-52.6886
285,-0.394757,0.60871,0.563144,-0.39561,-46.3493,17.7676,-52.5497
286,-0.424897,0.581802,0.538734,-0.436732,-48.3622,11.8763,-52.2493
287,-0.451306,0.560695,0.503954,-0.477467,-49.5414,5.76473,-52.0316
288,0.490974,-0.525329,-0.474686,0.507588,-50.0103,-0.603668,-51.735
289,0.523003,-0.498093,-0.439212,0.534287,-49.5484,-6.80419,-51.398
290,0.54876,-0.460564,-0.409219,0.565051,-48.4895,-12.8983,-51.112
291,0.568143,-0.429519,-0.367317,0.598168,-46.5801,-18.7995,-50.8755
292,0.594245,-0.387012,-0.344703,0.61504,-43.8276,-24.6374,-50.419
293,0.621645,-0.340904,-0.305297,0.635716,-40.5296,-30.054,-50.2273
294,0.64221,-0.294592,-0.274455,0.652271,-36.7053,-34.931,-50.0971
295,0.656809,-0.254526,-0.221993,0.674194,-32.0748,-39.1752,-49.9804
296,0.672939,-0.202058,-0.189436,0.685886,-26.9274,-42.8331,-49.8406
297,0.685367,-0.155949,-0.154999,0.69421,-21.4881,-45.8706,-49.6804
298,0.699003,-0.110035,-0.110556,0.697901,-15.6883,-48.1906,-49.5917
299,0.701617,-0.0629364,-0.0715164,0.706157,-9.59916,-49.6596,-49.6876
300,0.711568,-0.0129331,-0.042545,0.701209,-3.39023,-50.536,-49.8767
301,0.710422,0.0258854,0.00532636,0.703279,2.80756,-50.541,-50.0641
302,0.709198,0.0833368,0.0405425,0.698892,9.11209,-49.7825,-50.1969
303,0.707227,0.106167,0.10764,0.690631,15.159,-48.3668,-50.5567
304,0.696717,0.159679,0.141637,0.684855,21.0939,-46.0321,-50.632
305,0.68843,0.205002,0.184605,0.670791,26.5963,-43.0693,-50.8047
306,0.673278,0.253302,0.217801,0.659619,31.5861,-39.3901,-51.0621
307,0.657932,0.296655,0.256877,0.642756,36.297,-35.057,-51.3998
308,0.634827,0.351264,0.287686,0.625176,40.2184,-30.2652,-51.8982
309,0.611827,0.390063,0.326251,0.60587,43.4105,-24.9393,-52.3756
310,0.585712,0.433341,0.35537,0.585551,46.0682,-19.4166,-52.901
311,0.56433,0.462496,0.39938,0.555089,48.0697,-13.5068,-53.3443
312,0.536725,0.500811,0.43299,0.523101,49.3845,-7.40319,-53.9196
313,0.498724,0.543712,0.453781,0.499735,49.8715,-1.05885,-54.372
314,0.468083,0.576112,0.478615,0.468957,49.3118,5.09304,-54.9476
315,0.437521,0.602354,0.508984,0.432065,48.2073,11.1911,-55.4535
316,0.418257,0.618562,0.538963,0.389822,46.1987,16.9786,-55.8385
317,0.366127,0.652372,0.559661,0.356569,43.6079,22.6909,-56.107
318,0.322522,0.678166,0.57908,0.317391,40.3457,28.0246,-56.4577
319,0.295041,0.697722,0.595983,0.266346,36.3454,32.9238,-56.8118
320,0.259794,0.712886,0.611147,0.225387,31.7869,37.3081,-57.072
321,0.211964,0.729805,0.62271,0.186247,26.8031,41.0175,-57.289
322,0.170808,0.741019,0.632099,0.148884,21.3476,44.0633,-57.5228
323,0.123193,0.748629,0.643074,0.104084,15.5945,46.3457,-57.6903
324,0.0787868,0.756396,0.646358,0.0622822,9.50488,47.7648,-57.6095
325,0.0314755,0.758441,0.65088,0.0114295,3.3645,48.6362,-57.5653
326,-0.0106579,0.758022,0.651359,-0.0319357,-2.89186,48.679,-57.5478
327,-0.0694357,0.75873,0.644488,-0.0643621,-9.10114,47.9574,-57.368
328,-0.105137,0.752406,0.641092,-0.108777,-15.0923,46.3379,-57.3287
329,-0.15159,0.746095,0.630649,-0.150477,-20.8284,44.0576,-57.118
330,-0.181914,0.737994,0.617457,-0.202529,-26.2455,41.0605,-57.0202
331,-0.226051,0.721797,0.606199,-0.24583,-31.3,37.5256,-56.7958
332,-0.275884,0.70455,0.592635,-0.276191,-35.941,33.3085,-56.4194
333,-0.321924,0.684813,0.576192,-0.308865,-40.0572,28.5302,-56.1695
334,-0.359332,0.657782,0.559833,-0.353257,-43.4246,23.1944,-55.8598
335,-0.403263,0.626644,0.54821,-0.379687,-46.1405,17.5938,-55.5802
336,-0.439922,0.598448,0.517146,-0.42531,-48.1385,11.5673,-55.3237
337,-0.478677,0.566428,0.494318,-0.453516,-49.2831,5.43026,-55.0069
338,-0.515555,0.532421,0.463007,-0.486164,-49.7576,-0.94137,-54.6927
339,0.537403,-0.505071,-0.428196,0.522254,-49.3367,-7.08985,-54.5185
340,0.565031,-0.472398,-0.390061,0.55266,-48.3437,-13.1133,-54.158
341,0.601102,-0.426149,-0.364816,0.569195,-46.3134,-18.9779,-53.7805
342,0.620717,-0.38631,-0.335955,0.593809,-43.5885,-24.6361,-53.5577
343,0.645293,-0.340131,-0.301573,0.613972,-40.3783,-30.0418,-53.3195
344,0.657725,-0.308465,-0.255501,0.637939,-36.3711,-34.8477,-53.2375
345,0.678669,-0.257096,-0.219457,0.652034,-31.8603,-39.1323,-53.0498
346,0.689868,-0.212151,-0.183345,0.667427,-26.9299,-42.7577,-53.0005
347,0.70456,-0.167754,-0.137195,0.675745,-21.3923,-45.8381,-52.8401
