pose_index,qx,qy,qz,qw,tx,ty,tz
35,-0.306291,0.53157,0.629838,-0.476365,-44.1419,18.8128,-38.3578
36,0.348119,-0.500612,-0.614208,0.500948,-46.0243,12.9526,-37.8661
37,0.37847,-0.475063,-0.582395,0.540271,-47.1868,7.22862,-37.5464
38,0.399443,-0.453818,-0.542443,0.583309,-47.699,1.12034,-37.2147
39,0.417993,-0.425921,-0.504931,0.623632,-47.2673,-4.98036,-36.9446
40,0.464109,-0.381007,-0.485905,0.635085,-46.2286,-11.0452,-36.4671
41,0.482676,-0.358892,-0.441563,0.665765,-44.4516,-16.9802,-36.2968
42,0.503395,-0.31562,-0.409302,0.692422,-41.9154,-22.4658,-36.0066
43,0.52404,-0.281838,-0.369252,0.713864,-38.691,-27.6458,-35.7426
44,0.535599,-0.255682,-0.308031,0.743557,-35.1005,-32.3012,-35.7213
45,0.552674,-0.215215,-0.274073,0.757046,-30.8052,-36.5899,-35.5496
46,0.559018,-0.185577,-0.218642,0.777982,-25.9102,-40.2015,-35.428
47,0.575328,-0.148014,-0.167078,0.786876,-20.6021,-43.3215,-35.3474
48,0.578594,-0.111092,-0.0997948,0.801828,-15.0178,-45.7023,-35.3233
49,0.582588,-0.0601193,-0.0741279,0.807144,-8.95225,-47.2884,-35.2142
50,0.591338,-0.026634,-0.0162603,0.80582,-2.80941,-48.1054,-35.394
51,0.592168,0.0120175,0.0371956,0.804866,3.20782,-48.2832,-35.5249
52,0.591417,0.0483071,0.0957627,0.7992,9.32722,-47.5825,-35.61
53,0.585918,0.103022,0.11793,0.795097,15.2287,-46.1628,-35.7515
54,0.582682,0.129938,0.189844,0.779459,20.9087,-43.9591,-35.9655
55,0.572232,0.177443,0.215976,0.770986,26.2111,-40.9403,-36.1581
56,0.562021,0.21412,0.260589,0.755234,31.1823,-37.3617,-36.678
57,0.549698,0.258657,0.300153,0.735416,35.7392,-33.1214,-37.1675
58,0.542437,0.292529,0.352469,0.704241,39.6767,-28.4929,-37.5976
59,0.524207,0.328658,0.393602,0.679904,43.0488,-23.2846,-37.977
60,0.503086,0.373477,0.417547,0.658083,45.728,-17.7746,-38.3677
61,0.489252,0.397467,0.461862,0.623968,47.7488,-11.9657,-39.0769
62,0.456784,0.444527,0.489956,0.594717,48.9078,-5.92503,-39.406
63,0.437877,0.474043,0.522436,0.557322,49.2744,0.165943,-40.0185
64,0.419979,0.493484,0.563384,0.512533,48.9772,6.20307,-40.6814
65,0.391667,0.518182,0.595557,0.472648,47.8171,12.3403,-41.025
66,0.353218,0.548832,0.615616,0.441631,46.0358,18.0167,-41.3852
67,0.318028,0.572511,0.643565,0.396122,43.4758,23.6739,-41.8364
68,0.290506,0.588408,0.668117,0.350716,40.2657,28.8637,-42.2277
69,0.266917,0.602304,0.693336,0.292011,36.4516,33.5297,-42.6939
70,0.223055,0.61743,0.710054,0.254655,31.9505,37.7667,-42.851
71,0.19655,0.624494,0.731321,0.191169,27.0424,41.4806,-43.0443
72,0.137721,0.636932,0.739915,0.166963,21.6366,44.3981,-42.9722
73,0.0903458,0.648055,0.74458,0.132146,15.9847,46.7079,-43.009
74,0.05907,0.657642,0.74723,0.075263,10.106,48.2234,-43.2062
75,0.0309739,0.656863,0.753261,0.0130376,3.99171,48.9676,-43.0312
76,-0.0180372,0.655414,0.7546,-0.0262099,-2.0997,48.8994,-43.0041
77,-0.0534005,0.652537,0.752426,-0.0720995,-8.31946,48.3011,-42.9438
78,-0.10012,0.648019,0.746195,-0.115071,-14.336,46.8568,-42.8047
79,-0.140959,0.639313,0.739019,-0.158936,-20.1242,44.7809,-42.6678
80,-0.16722,0.630249,0.725567,-0.219947,-25.373,41.8605,-42.5381
81,-0.207241,0.613808,0.715597,-0.261174,-30.3064,38.3243,-42.2969
82,-0.250092,0.596198,0.701386,-0.3001,-34.851,34.0872,-42.2779
83,-0.269549,0.582038,0.673944,-0.366571,-38.8317,29.3633,-42.0386
84,-0.302492,0.567947,0.651722,-0.401487,-42.0613,24.2227,-41.6143
85,-0.330492,0.545186,0.621833,-0.45483,-44.8582,18.7608,-41.2561
86,-0.365962,0.52148,0.595535,-0.489356,-46.7924,12.9402,-40.7791
87,0.385858,-0.49596,-0.565754,0.53391,-47.9649,7.07278,-40.4605
88,0.42615,-0.467812,-0.537922,0.556946,-48.4579,0.923227,-40.0308
89,0.448558,-0.437703,-0.500883,0.596932,-48.0038,-5.25818,-39.9224
90,0.484611,-0.3957,-0.478112,0.616427,-46.9133,-11.3645,-39.5169
91,0.506928,-0.363737,-0.437471,0.647563,-45.1331,-17.3307,-39.3529
92,0.532138,-0.329799,-0.399469,0.669691,-42.6495,-23.0495,-38.9785
93,0.545739,-0.299539,-0.352956,0.698475,-39.4737,-28.1885,-38.8241
94,0.564645,-0.260048,-0.304474,0.721697,-35.651,-32.9329,-38.6443
95,0.574802,-0.232011,-0.255025,0.742116,-31.1981,-37.2881,-38.5399
96,0.588906,-0.192262,-0.204993,0.757762,-26.3235,-40.9892,-38.3178
97,0.596286,-0.152325,-0.15498,0.772801,-20.8323,-44.0961,-38.3266
98,0.602238,-0.109994,-0.111344,0.782824,-15.0951,-46.504,-38.2395
99,0.608194,-0.0659587,-0.0670442,0.788197,-9.14383,-48.1108,-38.1577
100,0.614481,-0.0194062,-0.0260057,0.788264,-2.82095,-48.9754,-38.1833
101,0.618837,0.0230133,0.0216676,0.784883,3.43386,-49.1405,-38.3203
102,0.612369,0.0530672,0.0829147,0.784419,9.52067,-48.3951,-38.5194
103,0.609281,0.09817,0.121521,0.777414,15.4515,-46.831,-38.732
104,0.603428,0.143269,0.174624,0.764759,21.2483,-44.6273,-38.831
105,0.594523,0.189805,0.216017,0.750902,26.623,-41.6256,-39.107
106,0.584478,0.228679,0.252057,0.736585,31.6087,-37.8488,-39.5225
107,0.570422,0.27436,0.285543,0.719591,36.2056,-33.6363,-39.9131
108,0.555901,0.321986,0.314771,0.698727,40.3008,-28.8749,-40.3562
109,0.540059,0.346013,0.37322,0.670312,43.5784,-23.7554,-40.9672
110,0.515231,0.386497,0.409624,0.646037,46.1546,-18.0836,-41.5094
111,0.499126,0.429238,0.433306,0.615527,48.2442,-12.1785,-42.022
112,0.479134,0.458436,0.479461,0.574791,49.4185,-6.2397,-42.6116
113,0.463688,0.479678,0.522746,0.530697,49.7334,-0.0815658,-43.2966
114,0.433563,0.512495,0.544905,0.502445,49.4827,6.14291,-43.6137
115,0.401321,0.541883,0.574482,0.463978,48.2573,12.2966,-44.1426
116,0.355078,0.570403,0.599723,0.434618,46.3591,18.078,-44.4877
117,0.32721,0.592822,0.621749,0.393603,43.8517,23.6717,-44.929
118,0.296925,0.609882,0.649087,0.344335,40.655,28.8827,-45.4098
119,0.268279,0.624209,0.672214,0.29414,36.6149,33.7585,-45.8074
120,0.230392,0.642917,0.688006,0.245409,32.1057,38.0162,-45.9728
121,0.207671,0.643218,0.713596,0.184186,27.3003,41.6735,-46.2222
122,0.158532,0.652306,0.726633,0.146182,21.9146,44.5742,-46.0883
123,0.108616,0.667868,0.728734,0.105359,16.1648,46.9076,-46.1237
124,0.0620322,0.682013,0.725455,0.0687382,10.2161,48.485,-46.2741
125,0.0258205,0.680384,0.732283,0.0131275,4.07178,49.3236,-46.2423
126,-0.017609,0.679092,0.733232,-0.029906,-2.25491,49.2865,-46.0714
127,-0.0485028,0.676213,0.730315,-0.0838026,-8.50621,48.6378,-45.9658
128,-0.0983825,0.667491,0.727248,-0.126045,-14.4407,47.1412,-45.8304
129,-0.135224,0.665128,0.715011,-0.167568,-20.1877,45.0364,-45.7244
130,-0.181448,0.650476,0.707165,-0.209467,-25.5795,42.0606,-45.5303
131,-0.220293,0.636869,0.693923,-0.25365,-30.6119,38.4663,-45.2966
132,-0.244038,0.627015,0.675732,-0.301137,-35.1951,34.2554,-45.2594
133,-0.278323,0.60345,0.65799,-0.354166,-39.2529,29.6377,-44.8934
134,-0.319343,0.581781,0.638694,-0.389385,-42.614,24.2578,-44.5584
135,-0.343968,0.562586,0.607401,-0.442998,-45.4494,18.6325,-44.3946
136,-0.385864,0.533098,0.589644,-0.468225,-47.435,12.7864,-43.8318
137,0.412399,-0.512826,-0.557186,0.506439,-48.5794,6.67621,-43.6359
138,0.44255,-0.481769,-0.521585,0.54772,-49.0174,0.60694,-43.1516
139,0.474948,-0.445882,-0.497058,0.573191,-48.6249,-5.61944,-42.9138
140,0.499864,-0.409993,-0.466962,0.603315,-47.5236,-11.6858,-42.5781
141,0.519978,-0.385406,-0.418707,0.637001,-45.6277,-17.6134,-42.2778
142,0.552163,-0.340279,-0.388369,0.654595,-43.1409,-23.3221,-41.9501
143,0.559784,-0.314192,-0.33453,0.689939,-39.9386,-28.6832,-41.8017
144,0.5836,-0.267127,-0.305561,0.70334,-35.907,-33.4903,-41.5476
145,0.596611,-0.224993,-0.260033,0.725132,-31.534,-37.951,-41.3497
146,0.605848,-0.187726,-0.21016,0.744002,-26.4666,-41.669,-41.3177
147,0.617337,-0.148792,-0.162722,0.755167,-20.9494,-44.8427,-41.2011
148,0.625277,-0.108528,-0.114359,0.764312,-15.1586,-47.1423,-41.1379
149,0.631145,-0.0652126,-0.0664205,0.770059,-9.18052,-48.73,-41.1364
150,0.639611,-0.0229428,-0.0213247,0.768061,-3.05299,-49.5603,-41.1947
151,0.638792,0.0198747,0.0205355,0.768849,3.29918,-49.629,-41.3821
152,0.635153,0.063326,0.0664846,0.766909,9.56339,-49.0162,-41.576
153,0.633205,0.101196,0.122714,0.757464,15.5797,-47.5127,-41.7723
154,0.628961,0.147697,0.165896,0.745032,21.4287,-45.2744,-41.9262
155,0.618453,0.195103,0.208752,0.732033,26.8114,-42.1852,-42.3165
156,0.609747,0.233776,0.245147,0.716561,31.8775,-38.4861,-42.5341
157,0.594991,0.276376,0.28062,0.70061,36.4939,-34.1594,-42.8114
158,0.576479,0.322179,0.319229,0.679681,40.5376,-29.4889,-43.3061
159,0.551982,0.376799,0.34478,0.65914,43.9012,-24.0535,-43.7696
160,0.535815,0.397577,0.399512,0.628669,46.5409,-18.4255,-44.5234
161,0.520263,0.427876,0.434025,0.598222,48.4168,-12.4972,-45.0789
162,0.489608,0.471676,0.459039,0.571918,49.6805,-6.2816,-45.6768
163,0.47377,0.497608,0.507041,0.52042,50.1598,-0.156012,-46.3477
164,0.437882,0.529402,0.535199,0.491483,49.6133,6.09947,-46.6493
165,0.409935,0.552616,0.563001,0.45782,48.4558,12.1851,-47.13
166,0.37066,0.584899,0.585572,0.421438,46.6136,18.0628,-47.5368
167,0.331799,0.609876,0.609874,0.382117,43.9858,23.636,-47.9746
168,0.297351,0.63175,0.627765,0.344072,40.6784,28.8021,-48.3987
169,0.268507,0.643728,0.652098,0.297131,36.7945,33.648,-48.6997
170,0.235808,0.659589,0.67227,0.23956,32.2492,38.1319,-49.1696
171,0.198917,0.66956,0.690283,0.188762,27.2131,41.9693,-49.2307
172,0.141303,0.684308,0.697287,0.159834,21.8385,44.8519,-49.0715
173,0.111372,0.691471,0.705182,0.110369,16.0955,47.0689,-49.2851
174,0.0788052,0.698377,0.709621,0.0499843,10.1046,48.6128,-49.3467
175,0.0263845,0.702758,0.710594,0.0221826,3.97841,49.5487,-49.1782
176,-0.0146245,0.699667,0.71384,-0.0261502,-2.31694,49.5011,-49.1436
177,-0.0579779,0.699971,0.707751,-0.0759385,-8.73808,48.9049,-49.0823
178,-0.0896066,0.689877,0.707352,-0.125276,-14.6477,47.2086,-48.9003
179,-0.131256,0.687229,0.693976,-0.169958,-20.3146,45.137,-48.8265
180,-0.168949,0.67645,0.680848,-0.224316,-25.7516,42.0782,-48.6438
181,-0.208556,0.661769,0.671643,-0.259733,-30.8251,38.6384,-48.301
182,-0.253387,0.641958,0.66041,-0.295877,-35.4327,34.2494,-48.0789
183,-0.296407,0.622751,0.640041,-0.338632,-39.5449,29.5782,-47.8267
184,-0.339917,0.597649,0.624202,-0.371005,-43.0476,24.2559,-47.4707
185,-0.367269,0.576594,0.596204,-0.420944,-45.7143,18.5926,-47.21
186,-0.391647,0.558333,0.564211,-0.465341,-47.7263,12.6954,-46.9952
187,-0.426211,0.531512,0.536509,-0.497994,-48.7803,6.65833,-46.6668
188,0.460079,-0.500426,-0.507013,0.529943,-49.2896,0.533866,-46.3231
189,0.49615,-0.458064,-0.482131,0.558178,-48.9966,-5.85893,-45.9495
190,0.511756,-0.432162,-0.437844,0.599695,-47.9151,-11.954,-45.7274
191,0.543753,-0.394086,-0.409442,0.617564,-46.0403,-18.0319,-45.2591
192,0.567259,-0.353577,-0.376184,0.641628,-43.476,-23.6976,-44.9666
193,0.57872,-0.322446,-0.330294,0.672323,-40.1388,-29.0132,-44.7371
194,0.598318,-0.281597,-0.295581,0.689457,-36.2102,-33.8856,-44.5269
195,0.613325,-0.248071,-0.243045,0.709382,-31.7502,-38.3635,-44.444
196,0.62611,-0.201828,-0.201992,0.72557,-26.6523,-42.2448,-44.1814
197,0.633755,-0.16211,-0.157455,0.739786,-21.0734,-45.3177,-44.1118
198,0.649621,-0.101384,-0.133688,0.741513,-15.2858,-47.6449,-44.0258
199,0.658488,-0.0584454,-0.0805303,0.745984,-9.19265,-49.2015,-44.0663
200,0.664647,-0.0147676,-0.0297916,0.746417,-2.94449,-50.0715,-44.2521
201,0.66443,0.0167044,0.0205647,0.74688,3.34278,-50.0805,-44.4063
202,0.663997,0.0733966,0.0601199,0.741691,9.60335,-49.5267,-44.5545
203,0.658533,0.11427,0.114915,0.734895,15.677,-47.9952,-44.7351
204,0.656905,0.160688,0.150513,0.721111,21.5278,-45.6363,-44.9225
205,0.64623,0.185346,0.211635,0.709398,26.9326,-42.5836,-45.3307
206,0.628349,0.239944,0.237019,0.701018,31.9899,-38.8948,-45.475
207,0.61645,0.283374,0.274005,0.681623,36.6176,-34.5167,-45.7426
208,0.602354,0.326068,0.300675,0.66366,40.6744,-29.7946,-46.3168
209,0.57864,0.367985,0.349093,0.638668,44.0912,-24.429,-46.8293
210,0.553031,0.415835,0.376465,0.616046,46.6607,-18.7129,-47.4375
211,0.531569,0.445281,0.415156,0.5889,48.5728,-12.8523,-47.9687
212,0.506036,0.48742,0.443597,0.556391,49.7873,-6.56483,-48.539
213,0.4809,0.517859,0.483935,0.516105,50.4011,-0.280171,-49.1847
214,0.449303,0.546966,0.517382,0.480906,49.9026,5.79504,-49.5793
215,0.419029,0.575359,0.54301,0.445551,48.6812,12.0779,-50.022
216,0.370434,0.615747,0.555973,0.417766,46.6234,17.8827,-50.5295
217,0.344772,0.633866,0.585547,0.369433,44.0579,23.5371,-51.036
218,0.304705,0.654793,0.605145,0.334964,40.7167,28.8064,-51.4574
219,0.279336,0.667212,0.630169,0.282289,36.7856,33.6557,-51.8898
220,0.237316,0.680978,0.648096,0.244789,32.2233,38.0302,-52.1721
221,0.190704,0.693955,0.664279,0.20197,27.1506,41.8279,-52.2817
222,0.148386,0.709317,0.670601,0.158573,21.7374,44.8659,-52.2772
223,0.105535,0.716046,0.679887,0.11787,16.0001,47.0845,-52.3962
224,0.0773501,0.720224,0.686914,0.0586765,10.0034,48.6535,-52.5865
225,0.0281188,0.721792,0.691346,0.0163225,3.82356,49.4406,-52.3041
226,-0.0153501,0.720684,0.69271,-0.0230486,-2.44858,49.571,-52.1744
227,-0.0558469,0.719013,0.689513,-0.0668792,-8.71384,48.7728,-52.1594
228,-0.0893742,0.716289,0.681133,-0.122477,-14.6396,47.1816,-52.01
229,-0.150674,0.707887,0.672685,-0.153906,-20.4138,45.0779,-51.7667
230,-0.173048,0.696587,0.660694,-0.219783,-25.9591,42.1545,-51.742
231,-0.213351,0.682261,0.64802,-0.262815,-30.9931,38.4895,-51.3953
232,-0.25806,0.660824,0.638824,-0.297694,-35.5836,34.3166,-51.0685
233,-0.294015,0.649511,0.613386,-0.339777,-39.6238,29.4756,-50.888
234,-0.34383,0.621606,0.604335,-0.360785,-43.1569,24.1624,-50.4325
235,-0.380894,0.59541,0.580585,-0.404139,-46.0119,18.4806,-50.2727
236,-0.4089,0.573258,0.546264,-0.453621,-47.9469,12.5443,-50.1633
237,-0.447766,0.543502,0.521235,-0.482105,-49.0453,6.35725,-49.7629
238,0.488138,-0.507998,-0.491969,0.511494,-49.5224,0.174864,-49.3693
239,0.50123,-0.49014,-0.448597,0.554338,-49.2188,-5.98386,-49.2209
240,0.529711,-0.447772,-0.417881,0.586756,-48.025,-12.1709,-48.7918
241,0.548128,-0.419851,-0.380446,0.615257,-46.1404,-18.0375,-48.4521
242,0.576446,-0.374187,-0.356232,0.633083,-43.5349,-23.8742,-47.9582
243,0.589813,-0.344332,-0.312925,0.660026,-40.2572,-29.2332,-47.6888
244,0.620994,-0.283663,-0.292501,0.669586,-36.3438,-34.3281,-47.5708
245,0.628405,-0.264078,-0.224276,0.696469,-31.8588,-38.5943,-47.4897
246,0.652031,-0.200394,-0.203559,0.702326,-26.7927,-42.3883,-47.0703
247,0.65789,-0.163642,-0.161176,0.717233,-21.289,-45.6139,-47.0946
248,0.668594,-0.115959,-0.115328,0.72542,-15.5193,-47.9035,-47.03
249,0.682178,-0.061824,-0.0813473,0.724012,-9.30382,-49.5624,-47.093
250,0.687457,-0.010576,-0.0410269,0.724988,-2.98642,-50.4195,-47.2283
251,0.689037,0.0247784,0.0135839,0.724175,3.20042,-50.4542,-47.4532
252,0.687934,0.075866,0.0552684,0.719679,9.5777,-49.7699,-47.5941
253,0.685393,0.112457,0.103576,0.711942,15.5254,-48.2229,-47.9021
254,0.678038,0.161519,0.143915,0.702471,21.5333,-45.8926,-47.9711
255,0.668369,0.201815,0.191702,0.689785,27.0822,-42.8435,-48.2612
256,0.655757,0.240731,0.234677,0.675987,31.9686,-39.1346,-48.5762
257,0.638261,0.294487,0.263145,0.660798,36.6918,-34.7324,-48.9059
258,0.624068,0.328978,0.312226,0.636261,40.7192,-30.062,-49.503
259,0.59394,0.387014,0.333021,0.621734,44.0217,-24.5688,-49.8369
260,0.572716,0.425265,0.369944,0.59522,46.6351,-18.9962,-50.573
261,0.540764,0.468504,0.402125,0.571291,48.6667,-13.0544,-51.0236
262,0.515248,0.500095,0.437333,0.541447,49.7584,-6.85215,-51.5762
263,0.48756,0.534144,0.462953,0.512494,50.1896,-0.616198,-52.1572
264,0.456949,0.567232,0.490596,0.478289,49.7871,5.78163,-52.6469
265,0.420203,0.600115,0.513122,0.447209,48.6292,11.756,-53.0855
266,0.39097,0.626138,0.539138,0.405493,46.5525,17.6529,-53.6623
267,0.355028,0.652437,0.562713,0.362817,43.9581,23.2608,-54.1356
268,0.31375,0.675997,0.57873,0.331149,40.6947,28.5393,-54.6055
269,0.289924,0.686953,0.607836,0.273086,36.7943,33.4493,-55.0203
270,0.246574,0.703388,0.622109,0.239637,32.2674,37.8089,-55.0585
271,0.204772,0.71351,0.63923,0.20089,27.1597,41.5566,-55.4527
272,0.160859,0.726499,0.649652,0.155806,21.7708,44.5387,-55.4999
273,0.116844,0.737967,0.655597,0.10929,15.9016,46.904,-55.53
274,0.0806106,0.74156,0.663203,0.0612567,9.90117,48.4667,-55.5566
275,0.0246778,0.74102,0.670812,0.0170792,3.71774,49.114,-55.4141
276,-0.00626553,0.738973,0.672957,-0.0317599,-2.56424,49.237,-55.2968
277,-0.0490423,0.739176,0.667201,-0.0778263,-8.70765,48.5469,-55.192
278,-0.0907874,0.73683,0.65761,-0.128014,-14.6608,47.0174,-54.9933
279,-0.157315,0.726724,0.65254,-0.145999,-20.4932,44.8525,-54.8341
280,-0.178872,0.718322,0.639257,-0.208252,-25.9817,41.9455,-54.7531
281,-0.232233,0.701693,0.629154,-0.24054,-31.091,38.353,-54.3492
282,-0.275724,0.679903,0.619776,-0.278542,-35.6577,34.1389,-54.1207
283,-0.314599,0.664028,0.598717,-0.3188,-39.7938,29.1578,-53.9068
284,-0.364944,0.635866,0.584969,-0.346844,-43.1843,23.8948,-53.4307
285,-0.397976,0.610187,0.560825,-0.393398,-45.8769,18.2608,-53.3425
286,-0.42723,0.584382,0.535405,-0.435103,-47.8623,12.3753,-53.0911
287,-0.452153,0.564486,0.499741,-0.476627,-49.0172,6.27269,-52.8922
288,0.490137,-0.530195,-0.470213,0.507502,-49.4735,-0.0851429,-52.5807
289,0.521079,-0.503705,-0.434971,0.534377,-49.0132,-6.27813,-52.2041
290,0.545138,-0.466932,-0.405763,0.565823,-47.9708,-12.368,-51.8651
291,0.563448,-0.4366,-0.365024,0.598885,-46.0932,-18.2723,-51.5686
292,0.589252,-0.394335,-0.344394,0.615366,-43.3902,-24.1219,-51.0521
293,0.616684,-0.348437,-0.305878,0.636184,-40.1489,-29.5656,-50.8144
294,0.637516,-0.301849,-0.275765,0.653004,-36.3788,-34.4796,-50.6369
295,0.652282,-0.261872,-0.223276,0.675351,-31.792,-38.7749,-50.4715
296,0.668778,-0.208451,-0.192041,0.687317,-26.6766,-42.4927,-50.2716
297,0.681418,-0.160445,-0.159016,0.696161,-21.2566,-45.5942,-50.061
298,0.695133,-0.112941,-0.11559,0.700481,-15.4629,-47.9767,-49.9442
299,0.698157,-0.0634416,-0.0771127,0.708947,-9.3673,-49.5035,-50.0352
300,0.708556,-0.012227,-0.0485941,0.703873,-3.14523,-50.4225,-50.2398
301,0.70796,0.0276605,-0.000161103,0.705711,3.0698,-50.4576,-50.4497
302,0.707003,0.086783,0.0345922,0.701013,9.39327,-49.7145,-50.6028
303,0.706085,0.10991,0.102357,0.692016,15.4518,-48.3007,-50.9981
304,0.69587,0.164297,0.136876,0.685592,21.4004,-45.9549,-51.1092
305,0.688125,0.210194,0.180475,0.67062,26.9117,-42.9686,-51.3228
306,0.673248,0.258915,0.214156,0.658663,31.9036,-39.2559,-51.6209
307,0.658627,0.301827,0.252799,0.641251,36.6081,-34.8893,-51.9986
308,0.63529,0.3576,0.282637,0.623415,40.5212,-30.0728,-52.5313
309,0.6128,0.396781,0.320486,0.603598,43.6966,-24.7271,-53.0498
310,0.586732,0.440273,0.349113,0.583117,46.3346,-19.1862,-53.6126
311,0.56541,0.469435,0.393069,0.552665,48.3131,-13.2601,-54.0853
312,0.53738,0.508544,0.425928,0.520761,49.6005,-7.14427,-54.6791
313,0.498125,0.552754,0.444625,0.498641,50.0623,-0.793378,-55.1517
314,0.466604,0.585868,0.468566,0.468493,49.4807,5.34728,-55.7608
315,0.436359,0.612056,0.499049,0.431194,48.359,11.4218,-56.32
316,0.417921,0.628142,0.528979,0.388536,46.339,17.1832,-56.7491
317,0.365515,0.661928,0.549719,0.355046,43.7442,22.8756,-57.0515
318,0.321864,0.687349,0.568978,0.316572,40.4789,28.1884,-57.4305
319,0.295323,0.70592,0.586504,0.265471,36.4816,33.0694,-57.8137
320,0.261173,0.720207,0.602218,0.224553,31.9324,37.4419,-58.0982
321,0.213934,0.736618,0.613985,0.186142,26.9656,41.1469,-58.3271
322,0.173832,0.747346,0.623648,0.149394,21.535,44.1986,-58.5582
323,0.127135,0.754672,0.635057,0.104927,15.8137,46.5005,-58.7045
324,0.0832138,0.762305,0.63875,0.0629732,9.75533,47.9544,-58.586
325,0.0364558,0.763937,0.644152,0.0118366,3.6422,48.8674,-58.5003
326,-0.00588836,0.763106,0.645447,-0.0321281,-2.59147,48.9595,-58.4307
327,-0.0645313,0.763591,0.639119,-0.0655092,-8.77708,48.2905,-58.1953
328,-0.100706,0.756725,0.636453,-0.110243,-14.7489,46.7173,-58.0978
329,-0.148354,0.749919,0.626572,-0.151721,-20.469,44.474,-57.8404
330,-0.179351,0.741261,0.613874,-0.203773,-25.8734,41.497,-57.7144
331,-0.224614,0.724507,0.603072,-0.246865,-30.9126,37.9765,-57.4687
332,-0.27612,0.70698,0.589954,-0.275485,-35.5359,33.7703,-57.0813
333,-0.32359,0.686192,0.574234,-0.307711,-39.6309,29.0021,-56.8452
334,-0.36255,0.658755,0.557938,-0.351146,-42.9682,23.6726,-56.5746
335,-0.407413,0.62767,0.546055,-0.376653,-45.6469,18.0749,-56.3586
336,-0.442931,0.600944,0.513927,-0.422561,-47.6065,12.0529,-56.171
337,-0.480008,0.570622,0.490446,-0.45105,-48.7248,5.9237,-55.8856
338,-0.515563,0.53725,0.459628,-0.484045,-49.1931,-0.440148,-55.5617
339,0.535887,-0.510777,-0.424792,0.521042,-48.7819,-6.58661,-55.3544
340,0.561963,-0.478582,-0.387478,0.552285,-47.814,-12.6169,-54.9404
341,0.597171,-0.43283,-0.362949,0.569485,-45.8215,-18.4978,-54.5053
342,0.616423,-0.392793,-0.335334,0.59438,-43.1454,-24.1784,-54.2265
343,0.640541,-0.347251,-0.301248,0.615121,-39.9913,-29.6078,-53.9373
344,0.652535,-0.316365,-0.255477,0.639408,-36.0386,-34.4462,-53.7959
345,0.673502,-0.265267,-0.219643,0.654052,-31.5765,-38.7733,-53.5435
346,0.684823,-0.219093,-0.1843,0.670111,-26.6836,-42.4532,-53.4225
347,0.699777,-0.173091,-0.139711,0.678847,-21.1712,-45.5939,-53.1972
