pose_index,qx,qy,qz,qw,tx,ty,tz
59,0.284326,0.1942,0.474791,0.80995,29.4443,-14.3741,-11.6976
60,0.270597,0.225699,0.503281,0.789016,31.2289,-10.6733,-11.9673
61,0.259918,0.239957,0.561824,0.747808,32.7238,-6.77508,-12.3349
62,0.25164,0.259525,0.605953,0.708622,33.591,-2.69066,-12.6924
63,0.233177,0.283665,0.646767,0.668472,33.9202,1.4756,-13.1544
64,0.217896,0.294691,0.694411,0.619251,33.6698,5.50032,-13.4812
65,0.211923,0.305153,0.735005,0.567219,33.0504,9.7226,-13.8016
66,0.196012,0.318812,0.772508,0.513001,31.8179,13.7058,-14.0951
67,0.170681,0.335193,0.790288,0.483693,29.9427,17.4605,-14.293
68,0.148986,0.347849,0.81548,0.437945,27.6902,21.1512,-14.552
69,0.134607,0.357079,0.848346,0.366995,25.1354,24.5571,-14.7805
70,0.113973,0.372181,0.861786,0.325293,22.1079,27.4027,-14.8665
71,0.107653,0.373968,0.889052,0.241135,18.7354,30.0068,-15.1316
72,0.0873319,0.378262,0.904651,0.175777,15.0471,32.134,-15.2383
73,0.0570363,0.384152,0.910048,0.144868,11.3142,33.5626,-15.2744
74,0.0364657,0.385231,0.918658,0.0795884,7.16232,34.711,-15.298
75,0.0165565,0.386328,0.921835,0.0263932,2.74412,35.3274,-15.3496
76,-0.0122233,0.392913,0.919231,-0.0220025,-1.31769,35.2903,-15.2189
77,-0.0300293,0.392822,0.914372,-0.0933465,-5.67534,34.8682,-15.249
78,-0.0459051,0.394408,0.903749,-0.159912,-9.91165,33.8422,-15.1096
79,-0.076521,0.382788,0.900245,-0.192814,-13.8895,32.1206,-14.9655
80,-0.0932321,0.380345,0.884564,-0.253362,-17.6488,30.1915,-15.0511
81,-0.120652,0.370904,0.871823,-0.296308,-21.3383,27.5883,-14.8856
82,-0.136732,0.361464,0.848229,-0.362155,-24.483,24.8337,-14.6417
83,-0.147849,0.355468,0.816743,-0.429784,-27.2475,21.5302,-14.4485
84,-0.172551,0.344172,0.788117,-0.480253,-29.5559,17.9365,-14.2344
85,0.194977,-0.328099,-0.763847,0.520455,-31.3019,14.1209,-13.9662
86,0.202897,-0.31083,-0.722772,0.582939,-32.7507,10.0049,-13.7671
87,0.222925,-0.295438,-0.693019,0.618664,-33.6491,5.84292,-13.4835
88,0.246106,-0.278483,-0.657631,0.655287,-33.8501,1.56122,-13.3538
89,0.259976,-0.255222,-0.621193,0.693825,-33.747,-2.74728,-13.1623
90,0.269521,-0.24117,-0.571946,0.736256,-33.0432,-7.04556,-13.0115
91,0.285144,-0.223382,-0.503154,0.78462,-31.8365,-11.0639,-12.8941
92,0.295413,-0.20316,-0.466563,0.808564,-29.9641,-15.0355,-12.6928
93,0.313546,-0.172951,-0.424103,0.831813,-27.8207,-18.7323,-12.5836
94,0.319676,-0.158032,-0.358611,0.862688,-25.1363,-22.2488,-12.5205
95,0.326087,-0.136586,-0.310347,0.882438,-21.9339,-25.2318,-12.4907
96,0.333347,-0.113668,-0.251281,0.901564,-18.5449,-27.862,-12.3982
97,0.34358,-0.0841576,-0.193414,0.915129,-14.6837,-29.9145,-12.1904
98,0.342946,-0.0620754,-0.128525,0.928448,-10.5986,-31.6941,-12.2786
99,0.346214,-0.0485065,-0.058687,0.935061,-6.41146,-32.8996,-12.2908
100,0.353018,-0.0189153,-0.0144677,0.935314,-1.99448,-33.3011,-12.2157
101,0.351244,0.0125679,0.0329308,0.93562,2.51923,-33.4976,-12.2496
102,0.346207,0.0442569,0.069491,0.934534,6.82508,-32.8537,-12.2838
103,0.343929,0.0692676,0.147428,0.924759,11.0897,-31.9202,-12.4505
104,0.346113,0.0963178,0.189812,0.913729,15.3286,-30.3652,-12.6025
105,0.349136,0.119488,0.247819,0.895775,19.1068,-28.3684,-12.8542
106,0.333181,0.138265,0.297253,0.884033,22.792,-25.7213,-13.1385
107,0.326486,0.159472,0.357392,0.860376,25.9505,-22.7647,-13.4491
108,0.317778,0.187901,0.407936,0.835044,28.8623,-19.3403,-13.6009
109,0.312229,0.208987,0.464458,0.801946,31.3657,-15.5963,-13.8614
110,0.305254,0.23195,0.515695,0.76621,33.3801,-11.6763,-14.1364
111,0.289404,0.254337,0.564696,0.729847,34.7838,-7.55128,-14.5254
112,0.274378,0.278283,0.603632,0.694913,35.7816,-3.17458,-14.8329
113,0.254028,0.305571,0.640637,0.657024,36.1615,1.35637,-15.213
114,0.239816,0.319617,0.675181,0.620052,35.8622,5.76148,-15.6268
115,0.22745,0.330179,0.721471,0.56456,35.1586,10.0818,-15.9646
116,0.20575,0.348161,0.754708,0.516591,33.8523,14.3892,-16.2817
117,0.189836,0.358102,0.782795,0.472183,31.9005,18.4475,-16.5118
118,0.1626,0.376295,0.80366,0.431387,29.4696,22.3588,-16.7764
119,0.144158,0.386859,0.828707,0.377893,26.6092,25.928,-17.0799
120,0.126683,0.395909,0.849871,0.323923,23.4363,28.9684,-17.3086
121,0.111754,0.399465,0.874785,0.250379,19.8588,31.7165,-17.5008
122,0.0819264,0.409405,0.884762,0.207058,15.9074,33.9349,-17.5333
123,0.0658217,0.409414,0.901646,0.122808,11.9622,35.6262,-17.6448
124,0.0394494,0.413792,0.906375,0.0755212,7.58465,36.7839,-17.504
125,0.0163056,0.415742,0.90921,0.0151688,3.09348,37.446,-17.5214
126,-0.00639382,0.420889,0.906456,-0.0339094,-1.48137,37.389,-17.5739
127,-0.0282058,0.422147,0.899871,-0.105961,-6.01312,36.8811,-17.6523
128,-0.0479918,0.417889,0.893391,-0.157858,-10.4858,35.7875,-17.4345
129,-0.0819546,0.411631,0.888123,-0.187297,-14.7384,34.0178,-17.1602
130,-0.0981491,0.403435,0.873224,-0.255119,-18.7889,31.9325,-17.1355
131,-0.125923,0.399603,0.85919,-0.29369,-22.6489,29.3185,-16.9551
132,-0.150213,0.385473,0.840359,-0.350204,-26.006,26.2868,-16.8713
133,-0.166294,0.37498,0.811077,-0.417003,-28.9469,22.7951,-16.7902
134,-0.181491,0.364392,0.78441,-0.467954,-31.3836,18.9122,-16.6164
135,0.207195,-0.348137,-0.756567,0.5133,-33.3376,14.8281,-16.2202
136,0.234431,-0.327421,-0.735646,0.544667,-34.7096,10.4541,-15.9691
137,0.248668,-0.313894,-0.69,0.602939,-35.6942,5.96347,-15.6489
138,0.262741,-0.29467,-0.650283,0.649052,-35.9867,1.47807,-15.5032
139,0.277611,-0.28365,-0.593771,0.699937,-35.9634,-2.99798,-15.267
140,0.300788,-0.250677,-0.57284,0.720099,-35.1272,-7.54805,-15.0953
141,0.312283,-0.22835,-0.522627,0.759735,-33.7738,-12.0297,-14.9962
142,0.321263,-0.20927,-0.461999,0.79972,-31.9521,-16.2069,-14.7844
143,0.33577,-0.183832,-0.423748,0.820916,-29.6015,-20.0958,-14.6447
144,0.344538,-0.163829,-0.371216,0.846553,-26.6239,-23.7289,-14.4976
145,0.351642,-0.148426,-0.303487,0.873048,-23.3344,-27.0668,-14.5446
146,0.360795,-0.114805,-0.257611,0.888979,-19.6714,-29.6975,-14.391
147,0.36957,-0.0870521,-0.204696,0.902186,-15.63,-31.954,-14.3272
148,0.373207,-0.0638918,-0.137583,0.915263,-11.2389,-33.8516,-14.3873
149,0.377875,-0.0421284,-0.0761605,0.921757,-6.65955,-35.1402,-14.4119
150,0.379833,-0.0158464,-0.0265613,0.924538,-2.0724,-35.6293,-14.2962
151,0.376769,0.00925347,0.0311602,0.925737,2.5982,-35.6186,-14.2562
152,0.37337,0.0392037,0.0852034,0.922929,7.16193,-35.0617,-14.2796
153,0.370586,0.0697108,0.143816,0.914945,11.7343,-34.0434,-14.4989
154,0.367257,0.0996615,0.188443,0.905361,16.1148,-32.4014,-14.8021
155,0.368993,0.119813,0.251596,0.886673,20.109,-30.2623,-14.9762
156,0.359223,0.147885,0.303592,0.870012,24.1065,-27.4061,-15.2148
157,0.352424,0.173696,0.348665,0.850917,27.4575,-24.2421,-15.4606
158,0.342276,0.199988,0.40956,0.821652,30.5302,-20.7266,-15.7493
159,0.334762,0.221037,0.460331,0.791942,33.0987,-16.8227,-16.1254
160,0.316689,0.253239,0.494878,0.768553,35.2122,-12.6239,-16.2993
161,0.309368,0.272535,0.550775,0.725716,36.815,-8.1554,-16.7114
162,0.292406,0.291155,0.597414,0.687622,37.801,-3.4843,-17.0679
163,0.273838,0.32496,0.622962,0.656759,38.0589,1.24964,-17.5405
164,0.264458,0.335749,0.674232,0.602284,37.9705,5.82567,-17.8944
165,0.237852,0.351145,0.708527,0.564015,37.1386,10.5279,-18.2867
166,0.212466,0.372671,0.732606,0.528453,35.7519,15.0427,-18.6173
167,0.196477,0.387985,0.764878,0.475211,33.7768,19.39,-18.807
168,0.180233,0.400231,0.794558,0.419535,31.2065,23.3963,-19.1837
169,0.165093,0.408375,0.821207,0.362757,28.1042,27.0975,-19.58
170,0.140621,0.418395,0.840482,0.314263,24.7887,30.4636,-19.742
171,0.114871,0.422928,0.862106,0.25438,21.0106,33.2426,-19.9058
172,0.0914249,0.428729,0.875988,0.201193,16.939,35.699,-19.9844
173,0.0716121,0.439456,0.88576,0.13107,12.516,37.5528,-19.9555
174,0.0373974,0.444255,0.890662,0.0892197,7.92773,38.6932,-19.8794
175,0.0159331,0.445568,0.894874,0.0203776,3.08027,39.4023,-19.9843
176,-0.0113721,0.449738,0.892659,-0.0276793,-1.59999,39.3659,-19.8768
177,-0.0354475,0.451087,0.88732,-0.0890313,-6.41241,38.7981,-19.9787
178,-0.0615218,0.445694,0.881982,-0.140281,-11.1779,37.5155,-19.799
179,-0.0857872,0.432228,0.877966,-0.187069,-15.5115,35.7545,-19.6272
180,-0.11361,0.424611,0.867413,-0.233223,-19.8442,33.4499,-19.4676
181,-0.138343,0.41734,0.850141,-0.289741,-23.8152,30.6837,-19.3757
182,-0.16477,0.40917,0.830955,-0.339033,-27.366,27.4824,-19.279
183,-0.176589,0.395313,0.805152,-0.405309,-30.6055,23.9151,-19.1767
184,-0.187826,0.384985,0.766031,-0.479276,-33.2039,19.8438,-18.9867
185,0.217601,-0.370704,-0.742419,0.513851,-35.2264,15.5207,-18.5643
186,0.244831,-0.348014,-0.718333,0.550401,-36.7276,10.9304,-18.2696
187,0.264553,-0.33379,-0.674735,0.602767,-37.7519,6.19631,-18.0536
188,0.280618,-0.314166,-0.639983,0.642632,-38.1496,1.44298,-17.8222
189,0.296872,-0.304659,-0.578838,0.695698,-37.8914,-3.45355,-17.6832
190,0.311431,-0.276513,-0.558484,0.717389,-37.0278,-8.12623,-17.3039
191,0.329496,-0.250485,-0.51306,0.75197,-35.686,-12.7823,-17.2197
192,0.342072,-0.229873,-0.455626,0.789019,-33.794,-17.2287,-17.0356
193,0.352349,-0.202535,-0.404706,0.819172,-31.2201,-21.3755,-16.8184
194,0.371636,-0.173469,-0.371017,0.833152,-28.0696,-25.1655,-16.6503
195,0.37847,-0.162497,-0.290633,0.863648,-24.6682,-28.7294,-16.636
196,0.388519,-0.12041,-0.255374,0.87712,-20.7345,-31.4873,-16.4572
197,0.396579,-0.0873688,-0.20605,0.890301,-16.5161,-33.8116,-16.5422
198,0.400022,-0.0629362,-0.136711,0.904064,-11.9631,-35.8125,-16.7307
199,0.40439,-0.0380322,-0.0809139,0.910206,-7.21884,-36.9944,-16.5651
200,0.405552,-0.013563,-0.0263974,0.91359,-2.30627,-37.7427,-16.5639
201,0.40613,0.0174647,0.0321283,0.913083,2.75745,-37.7187,-16.468
202,0.403178,0.0331959,0.0962961,0.909435,7.54387,-37.1151,-16.723
203,0.397654,0.0720016,0.129307,0.90552,12.3775,-36.1068,-16.6545
204,0.395664,0.105007,0.190836,0.892191,16.8999,-34.4311,-17.0181
205,0.392601,0.127872,0.255825,0.874109,21.1958,-32.0789,-17.2598
206,0.387703,0.160515,0.29601,0.858079,25.2799,-29.0229,-17.434
207,0.374445,0.185858,0.350031,0.838287,28.9117,-25.7363,-17.7045
208,0.370229,0.20889,0.408673,0.80764,32.1301,-22.0561,-18.1817
209,0.358146,0.241017,0.445231,0.784482,34.8398,-17.843,-18.2451
210,0.342587,0.268126,0.484677,0.758835,37.0274,-13.3961,-18.6722
211,0.335483,0.286834,0.5443,0.713383,38.6827,-8.70933,-19.0776
212,0.30891,0.318175,0.577327,0.685589,39.6283,-3.8207,-19.3598
213,0.28662,0.345837,0.611653,0.65125,40.0987,1.04751,-19.8851
214,0.278448,0.361906,0.653137,0.604072,39.8571,6.01342,-20.3666
215,0.256751,0.373866,0.698884,0.553051,39.0633,10.94,-20.7759
216,0.238767,0.396903,0.724994,0.509747,37.5363,15.5914,-21.0426
217,0.220484,0.40704,0.756266,0.46235,35.5116,20.1622,-21.4179
218,0.190151,0.425091,0.780587,0.416923,32.7439,24.3445,-21.6233
219,0.17088,0.433771,0.808586,0.358932,29.6155,28.3279,-21.9767
220,0.145448,0.445545,0.826353,0.312211,25.9759,31.9049,-22.2387
221,0.123494,0.453291,0.844015,0.258679,22.0022,34.8898,-22.3966
222,0.107367,0.457584,0.864493,0.178162,17.7969,37.4472,-22.5076
223,0.073998,0.469325,0.870938,0.1254,13.1069,39.2052,-22.4357
224,0.0380107,0.472804,0.87463,0.100172,8.28576,40.345,-22.4525
225,0.0254546,0.477957,0.877915,0.0132355,3.29407,41.0045,-22.4456
226,-0.0117065,0.477711,0.878039,-0.0264864,-1.79222,40.9722,-22.3396
227,-0.0391437,0.47443,0.874536,-0.0925755,-6.75187,40.4912,-22.4815
228,-0.0563821,0.472157,0.866117,-0.154046,-11.4367,39.2844,-22.393
229,-0.0892426,0.463446,0.860783,-0.19054,-16.2414,37.4609,-22.1668
230,-0.119999,0.45639,0.851749,-0.227667,-20.7723,34.9837,-22.0401
231,-0.152317,0.445283,0.836459,-0.280818,-24.9653,32.124,-21.8474
232,-0.162988,0.438491,0.810225,-0.353122,-28.7148,28.8531,-21.843
233,-0.18974,0.424973,0.790657,-0.397817,-32.0517,25.008,-21.5563
234,-0.201373,0.409903,0.753254,-0.473325,-34.8502,20.7735,-21.5236
235,0.220564,-0.39132,-0.725053,0.522033,-37.0377,16.2118,-21.0731
236,0.257944,-0.370443,-0.700851,0.552309,-38.5678,11.4136,-20.5998
237,0.277578,-0.351934,-0.673959,0.587258,-39.5459,6.35911,-20.4256
238,0.300484,-0.331275,-0.632403,0.632482,-40.0362,1.32613,-20.2308
239,0.313184,-0.31814,-0.583855,0.678098,-39.7041,-3.72836,-20.0296
240,0.332167,-0.289553,-0.550741,0.708878,-38.8234,-8.61452,-19.767
241,0.346205,-0.265651,-0.497221,0.749895,-37.4769,-13.4705,-19.4683
242,0.360645,-0.25039,-0.444499,0.780807,-35.4101,-18.2077,-19.3167
243,0.372832,-0.216792,-0.400489,0.808459,-32.7405,-22.5678,-19.0248
244,0.390361,-0.188436,-0.358847,0.826643,-29.4278,-26.4936,-18.9448
245,0.401542,-0.156507,-0.300947,0.850706,-25.7921,-30.2451,-18.9468
246,0.412134,-0.130908,-0.247823,0.866944,-21.6583,-33.0908,-18.7784
247,0.426256,-0.090053,-0.214815,0.8741,-17.2535,-35.695,-18.8172
248,0.426275,-0.0688294,-0.138695,0.891244,-12.5056,-37.8033,-19.0313
249,0.429107,-0.0400649,-0.0844686,0.898403,-7.52453,-39.0403,-19.0685
250,0.428782,-0.0153446,-0.0289081,0.902815,-2.43491,-39.6091,-18.9532
251,0.42966,0.0163839,0.0183346,0.902656,2.89108,-39.6276,-18.8841
252,0.428392,0.0450635,0.0675998,0.899933,7.95859,-39.0907,-18.9389
253,0.426982,0.0789995,0.124134,0.892208,12.9551,-37.9769,-19.2004
254,0.428023,0.113257,0.178788,0.878637,17.6687,-36.1258,-19.364
255,0.425393,0.139223,0.234104,0.863049,22.0951,-33.6782,-19.5757
256,0.419353,0.165096,0.296947,0.841848,26.5087,-30.6282,-19.904
257,0.403949,0.200247,0.341202,0.824808,30.269,-27.1479,-20.1444
258,0.395065,0.218893,0.407497,0.793698,33.5898,-23.1818,-20.5296
259,0.377805,0.261243,0.419844,0.782781,36.3805,-18.722,-20.5978
260,0.364178,0.279371,0.479879,0.747691,38.6718,-14.2995,-21.1175
261,0.341036,0.311821,0.52024,0.7182,40.586,-9.21962,-21.4712
262,0.330269,0.329446,0.565984,0.679742,41.3739,-4.20532,-21.9899
263,0.309155,0.361517,0.59017,0.652249,41.746,0.850168,-22.3565
264,0.298984,0.372985,0.647454,0.593544,41.7248,6.08137,-22.8663
265,0.27526,0.398965,0.681774,0.547944,40.8811,11.116,-23.2725
266,0.258543,0.420066,0.71358,0.497498,39.2749,16.1651,-23.7125
267,0.231283,0.435647,0.740954,0.455748,37.0044,20.8775,-23.9228
268,0.203276,0.452879,0.758492,0.42222,34.1752,25.2473,-24.3088
269,0.180311,0.46402,0.785416,0.367825,30.8144,29.4913,-24.5894
270,0.154036,0.470235,0.811907,0.309772,27.2013,33.1741,-24.8234
271,0.124863,0.481168,0.827294,0.261671,23.0407,36.151,-25.0512
272,0.0970724,0.487458,0.844257,0.20048,18.4701,38.7015,-25.1453
273,0.0732391,0.495765,0.85519,0.132304,13.6355,40.6652,-25.1866
274,0.0496865,0.498384,0.861411,0.0843577,8.6855,41.9107,-25.107
275,0.0147086,0.502376,0.863907,0.0326448,3.39257,42.6398,-24.9978
276,-0.00364259,0.505475,0.862084,-0.0359526,-1.85609,42.6273,-25.0328
277,-0.0545559,0.496703,0.86402,-0.0614751,-7.05781,41.997,-24.9717
278,-0.0655005,0.49483,0.853979,-0.146873,-12.071,40.8806,-24.9908
279,-0.0935662,0.489849,0.844667,-0.194504,-17.0429,38.9405,-24.8529
280,-0.126313,0.48561,0.832762,-0.233955,-21.6028,36.354,-24.6375
281,-0.160422,0.471758,0.822447,-0.27439,-25.9871,33.4482,-24.4486
282,-0.185014,0.46429,0.805011,-0.319627,-29.9199,29.9953,-24.4629
283,-0.203067,0.451017,0.7736,-0.396094,-33.4583,26.0304,-24.2084
284,-0.221314,0.436579,0.740716,-0.460173,-36.4385,21.6223,-23.9167
285,-0.243247,0.41497,0.721247,-0.498431,-38.6597,16.8267,-23.4508
286,0.279642,-0.393122,-0.691956,0.537077,-40.335,11.8265,-23.0951
287,0.299757,-0.370412,-0.667328,0.572375,-41.3246,6.55325,-22.8799
288,0.322009,-0.34895,-0.623573,0.621048,-41.76,1.32879,-22.7425
289,0.334596,-0.333186,-0.576927,0.666475,-41.4141,-3.9705,-22.5839
290,0.349677,-0.305474,-0.544737,0.698336,-40.5378,-9.11837,-22.3674
291,0.362105,-0.282738,-0.489143,0.741403,-39.0722,-14.2341,-22.0282
292,0.379648,-0.26051,-0.439881,0.771042,-36.8473,-19.1644,-21.7037
293,0.39837,-0.23019,-0.402183,0.791557,-34.0734,-23.7542,-21.5907
294,0.418065,-0.201997,-0.347647,0.814593,-30.7079,-27.9225,-21.4013
295,0.426686,-0.166415,-0.294547,0.838742,-26.8646,-31.5366,-21.3808
296,0.443852,-0.129038,-0.259576,0.847918,-22.6054,-34.7223,-21.2263
297,0.455792,-0.087684,-0.220904,0.857768,-17.9057,-37.3335,-21.3024
298,0.45436,-0.0703084,-0.145504,0.876038,-13.163,-39.4064,-21.4795
299,0.456282,-0.0400495,-0.0924746,0.884111,-7.81357,-40.8095,-21.3435
300,0.455262,-0.0161232,-0.0284748,0.889756,-2.5829,-41.5222,-21.3415
301,0.458312,0.0220912,0.0162991,0.888367,2.81525,-41.5309,-21.3305
302,0.456095,0.0429665,0.0832301,0.884988,8.15399,-40.9353,-21.6275
303,0.45551,0.079274,0.126611,0.877608,13.2996,-39.6136,-21.6238
304,0.448504,0.117986,0.182798,0.866896,18.3244,-37.8411,-21.8356
305,0.45067,0.136913,0.244409,0.847594,23.0266,-35.3428,-22.1634
306,0.446208,0.172595,0.281003,0.831954,27.5156,-31.9889,-22.2857
307,0.438358,0.196816,0.350106,0.804072,31.5612,-28.5466,-22.6094
308,0.417299,0.236131,0.3762,0.792829,34.9369,-24.3102,-22.8921
309,0.404594,0.270614,0.416974,0.767597,37.8359,-19.7486,-23.2232
310,0.390062,0.291402,0.479212,0.730268,40.2309,-15.0291,-23.6175
311,0.373084,0.323663,0.515029,0.700568,41.989,-9.94715,-24.0862
312,0.349255,0.351744,0.550498,0.67175,43.0553,-4.61101,-24.5321
313,0.324896,0.383015,0.579134,0.642142,43.5643,0.696531,-24.9294
314,0.320052,0.394731,0.636865,0.57979,43.3597,6.06618,-25.5283
315,0.289468,0.425746,0.65933,0.547935,42.3553,11.3835,-25.8237
316,0.280981,0.439635,0.700365,0.487092,40.8502,16.5511,-26.2817
317,0.241023,0.463102,0.720227,0.456857,38.4602,21.4951,-26.4741
318,0.226168,0.470301,0.756192,0.394764,35.4652,26.1001,-26.9429
319,0.205592,0.482401,0.784621,0.330743,32.1116,30.3238,-27.2559
320,0.171058,0.495007,0.801655,0.288197,28.3227,34.144,-27.4486
321,0.129147,0.509341,0.813527,0.249132,23.864,37.3538,-27.6786
322,0.109908,0.514342,0.830892,0.181632,19.1577,40.0274,-27.83
323,0.0740734,0.521813,0.838518,0.138248,14.1862,42.1081,-27.8051
324,0.0496173,0.526564,0.844976,0.0792726,8.87811,43.3575,-27.8687
325,0.019899,0.528114,0.848635,0.0227441,3.53389,44.1068,-27.7548
326,-0.00650347,0.528228,0.848058,-0.0415963,-1.93752,44.0734,-27.8046
327,-0.0301841,0.530525,0.841871,-0.0942688,-7.31726,43.4814,-27.8055
328,-0.0636509,0.525818,0.835668,-0.145336,-12.6276,42.2901,-27.6731
329,-0.0947642,0.52023,0.825065,-0.19912,-17.678,40.3131,-27.518
330,-0.131984,0.50793,0.820229,-0.22762,-22.3008,37.647,-27.1881
331,-0.164849,0.496106,0.807497,-0.273227,-26.9206,34.6204,-27.1127
332,-0.180561,0.486331,0.783463,-0.342149,-30.9532,30.9913,-27.0602
333,-0.219288,0.474153,0.763408,-0.379867,-34.5912,26.6889,-26.7716
334,-0.238717,0.460164,0.733115,-0.440234,-37.6902,22.111,-26.5311
335,-0.263405,0.441586,0.708688,-0.483095,-40.0802,17.2775,-26.0847
336,0.296311,-0.415808,-0.681009,0.524909,-41.8005,12.1585,-25.8674
337,0.314762,-0.397693,-0.642846,0.574034,-42.8818,6.71315,-25.5589
338,0.336748,-0.367754,-0.621321,0.604416,-43.3354,1.29825,-25.3141
339,0.356062,-0.342932,-0.583132,0.64465,-43.1469,-4.20731,-25.1725
340,0.369538,-0.327538,-0.525575,0.692771,-42.1564,-9.57325,-24.9018
341,0.392476,-0.29735,-0.480293,0.725854,-40.5171,-15.0119,-24.5887
342,0.411306,-0.265084,-0.445342,0.749819,-38.1436,-20.043,-24.2748
343,0.425493,-0.240076,-0.390136,0.780457,-35.3719,-24.7704,-24.1236
344,0.442256,-0.211584,-0.341939,0.801698,-31.9918,-29.0512,-23.9038
345,0.453922,-0.181139,-0.280013,0.826278,-27.9718,-32.9197,-23.8546
346,0.46779,-0.144483,-0.240267,0.838194,-23.4748,-36.0761,-23.8192
