pose_index,qx,qy,qz,qw,tx,ty,tz
29,-0.0522838,0.347367,0.912507,-0.209602,-11.9514,30.1437,-12.2773
30,-0.0817661,0.337449,0.903343,-0.251823,-15.609,28.1521,-12.1705
31,-0.102749,0.33332,0.887276,-0.301796,-19.0439,25.9855,-12.1462
32,-0.118674,0.323424,0.865258,-0.364201,-22.18,23.4287,-12.1967
33,-0.128534,0.318119,0.836085,-0.428066,-24.7825,20.3259,-12.1326
34,-0.149955,0.308071,0.802515,-0.488442,-27.066,16.9979,-12.0118
35,0.169741,-0.290409,-0.779405,0.528563,-28.7282,13.3377,-11.8175
36,0.180465,-0.278812,-0.731297,0.595736,-30.0319,9.54726,-11.7682
37,0.20308,-0.261658,-0.708664,0.622967,-30.7565,5.66611,-11.4797
38,0.218703,-0.249173,-0.676125,0.65798,-31.145,1.46683,-11.4907
39,0.245781,-0.227671,-0.645396,0.686456,-31.2035,-2.57886,-11.5081
40,0.257767,-0.212393,-0.592295,0.733234,-30.8101,-6.47573,-11.4465
41,0.273976,-0.200346,-0.534704,0.77388,-29.6849,-10.2782,-11.3893
42,0.2779,-0.178612,-0.47729,0.814287,-28.0471,-13.9746,-11.1955
43,0.287815,-0.165967,-0.413407,0.847769,-25.8897,-17.4128,-11.2279
44,0.293113,-0.146022,-0.355346,0.875495,-23.3326,-20.4996,-11.0462
45,0.298441,-0.125753,-0.303745,0.896024,-20.4103,-23.3161,-10.9388
46,0.301467,-0.108701,-0.247967,0.914229,-17.2,-25.7164,-10.7424
47,0.313017,-0.0813983,-0.205,0.92378,-13.5978,-27.6513,-10.4961
48,0.311851,-0.0627482,-0.127216,0.939483,-9.80006,-29.3124,-10.7944
49,0.315291,-0.0402585,-0.0634721,0.946014,-5.82613,-30.3864,-10.5378
50,0.323911,-0.0119726,-0.0310888,0.945501,-1.70569,-30.9095,-10.3808
51,0.319309,0.0122435,0.040867,0.94669,2.51317,-31.049,-10.4544
52,0.317757,0.036445,0.101673,0.942001,6.57776,-30.5751,-10.4674
53,0.317641,0.0579579,0.183103,0.928557,10.64,-29.5406,-10.4135
54,0.31471,0.0795567,0.234856,0.916226,14.3903,-27.9312,-10.5038
55,0.308547,0.10907,0.28204,0.901863,18.06,-25.7859,-10.7731
56,0.301916,0.123154,0.342968,0.880939,21.4878,-23.4868,-10.9572
57,0.296299,0.147493,0.389724,0.8594,24.4837,-20.5595,-11.0442
58,0.286348,0.179765,0.417421,0.843474,27.099,-17.1459,-11.1046
59,0.279549,0.197902,0.48808,0.802786,29.4698,-13.6943,-11.3009
60,0.266159,0.23064,0.5148,0.78163,31.2906,-9.9541,-11.5739
61,0.256159,0.245882,0.569252,0.741536,32.801,-6.01218,-11.9603
62,0.247429,0.266098,0.608848,0.705177,33.6838,-1.92764,-12.3535
63,0.230501,0.291853,0.645261,0.66733,34.0523,2.23602,-12.8579
64,0.216565,0.302839,0.691154,0.619431,33.8465,6.22576,-13.2201
65,0.211792,0.312762,0.731017,0.568276,33.2885,10.3885,-13.5594
66,0.196949,0.324785,0.770025,0.512628,32.1195,14.3224,-13.8491
67,0.171568,0.340893,0.788356,0.482547,30.2988,18.0228,-14.0416
68,0.14994,0.354574,0.812334,0.438074,28.0723,21.6645,-14.3058
69,0.135591,0.364954,0.844054,0.368777,25.5635,25.0062,-14.5582
70,0.11577,0.379961,0.857595,0.326739,22.5838,27.7976,-14.6746
71,0.110665,0.37941,0.886257,0.241556,19.2952,30.344,-14.9433
72,0.0919384,0.380861,0.9035,0.173722,15.6838,32.4135,-15.0246
73,0.0635944,0.383993,0.910322,0.140779,12.0081,33.7779,-15.0252
74,0.0444857,0.381875,0.920004,0.0760583,7.92635,34.8465,-14.9803
75,0.0246419,0.381604,0.923702,0.0233738,3.55027,35.3896,-14.9547
76,-0.00317215,0.386519,0.921906,-0.0261093,-0.49171,35.2873,-14.7592
77,-0.0204237,0.384603,0.917505,-0.0992425,-4.84661,34.797,-14.7151
78,-0.0373301,0.384329,0.907984,-0.162673,-9.05291,33.6959,-14.5241
79,-0.0699361,0.371851,0.906145,-0.189041,-13.0185,31.9553,-14.3417
80,-0.0891906,0.368266,0.892247,-0.245602,-16.8126,30.0585,-14.4458
81,-0.118298,0.359694,0.880418,-0.285466,-20.5536,27.5197,-14.3701
82,-0.134378,0.350895,0.856908,-0.35288,-23.7831,24.8507,-14.2459
83,-0.144824,0.345261,0.824292,-0.424693,-26.6512,21.6001,-14.1703
84,-0.169823,0.333589,0.794593,-0.478017,-29.0447,18.0219,-14.0593
85,0.192272,-0.316768,-0.769636,0.519952,-30.8481,14.1843,-13.8871
86,0.200967,-0.299987,-0.728097,0.582662,-32.323,10.041,-13.7878
87,0.222602,-0.285757,-0.700715,0.614645,-33.2362,5.83438,-13.5929
88,0.247711,-0.27051,-0.668068,0.647417,-33.4989,1.51771,-13.5685
89,0.264611,-0.248014,-0.6323,0.684593,-33.4684,-2.80175,-13.4766
90,0.276662,-0.235167,-0.582376,0.727319,-32.868,-7.08118,-13.4308
91,0.292428,-0.219919,-0.507976,0.779796,-31.7484,-11.1232,-13.4154
92,0.300458,-0.20091,-0.466443,0.807336,-29.8912,-15.1176,-13.2653
93,0.316244,-0.17261,-0.420491,0.832696,-27.7147,-18.8118,-13.1413
94,0.320844,-0.157636,-0.354932,0.863848,-24.9951,-22.2634,-13.0204
95,0.325554,-0.137553,-0.30506,0.884326,-21.7727,-25.2152,-12.9496
96,0.33163,-0.116069,-0.24477,0.90368,-18.3524,-27.8027,-12.7981
97,0.341828,-0.0862174,-0.187261,0.916872,-14.4843,-29.8244,-12.5303
98,0.340763,-0.0640329,-0.121091,0.930117,-10.3986,-31.6017,-12.5965
99,0.344167,-0.0504156,-0.0480971,0.936319,-6.18502,-32.8055,-12.5764
100,0.351488,-0.0204291,-0.00300035,0.935965,-1.73013,-33.1653,-12.4383
101,0.349384,0.0104388,0.0483855,0.935671,2.82034,-33.3291,-12.4083
102,0.344118,0.0416968,0.088239,0.93384,7.13154,-32.6316,-12.3733
103,0.340943,0.066556,0.169241,0.922326,11.3846,-31.6199,-12.4623
104,0.342492,0.0937292,0.212763,0.9103,15.5862,-29.9664,-12.5233
105,0.345113,0.117112,0.270586,0.891047,19.3266,-27.8856,-12.6903
106,0.328624,0.136215,0.319014,0.878454,22.9723,-25.1574,-12.8856
107,0.32157,0.158821,0.377172,0.853879,26.0936,-22.1401,-13.1209
108,0.312538,0.189379,0.423563,0.828885,28.9634,-18.658,-13.2176
109,0.307172,0.212043,0.477026,0.795694,31.4498,-14.8683,-13.4582
110,0.300731,0.236189,0.525568,0.759969,33.4625,-10.9184,-13.7361
111,0.28512,0.259643,0.571319,0.724491,34.8635,-6.78399,-14.1423
112,0.270384,0.283997,0.607164,0.691079,35.8653,-2.41987,-14.4814
113,0.250808,0.312283,0.640973,0.654774,36.2657,2.08252,-14.9022
114,0.237729,0.326484,0.673422,0.61919,36.0051,6.44387,-15.3546
115,0.226871,0.336839,0.71912,0.563857,35.3546,10.7135,-15.7193
116,0.206074,0.354268,0.752379,0.515708,34.1017,14.974,-16.0485
117,0.190853,0.363925,0.780574,0.470996,32.199,18.9813,-16.2837
118,0.164217,0.382361,0.800987,0.430411,29.8089,22.8359,-16.5551
119,0.145858,0.392787,0.825971,0.377116,26.9947,26.3441,-16.8697
120,0.129222,0.401671,0.84723,0.322744,23.872,29.3299,-17.1074
121,0.115314,0.403727,0.872867,0.248618,20.3548,32.0276,-17.2925
122,0.0870509,0.411947,0.883847,0.203803,16.463,34.1963,-17.2963
123,0.0724718,0.409213,0.901905,0.117727,12.5687,35.8302,-17.3613
124,0.0467347,0.411206,0.907573,0.0709665,8.24442,36.9182,-17.1474
125,0.0239734,0.411127,0.911202,0.0105063,3.79395,37.5154,-17.0886
126,0.00168123,0.414681,0.909167,-0.0381104,-0.757129,37.3986,-17.0659
127,-0.0202226,0.414269,0.903334,-0.109356,-5.27406,36.837,-17.0738
128,-0.0408692,0.408312,0.898049,-0.158491,-9.71928,35.6954,-16.8002
129,-0.0765674,0.400852,0.894308,-0.183491,-13.9544,33.9111,-16.5015
130,-0.0943807,0.39202,0.880772,-0.248301,-18.0196,31.8548,-16.4997
131,-0.123073,0.388486,0.867746,-0.284515,-21.9203,29.2918,-16.391
132,-0.147714,0.37461,0.849285,-0.341414,-25.3511,26.3216,-16.4113
133,-0.164167,0.363998,0.819954,-0.410159,-28.3806,22.872,-16.4402
134,-0.179591,0.353338,0.792749,-0.463086,-30.8953,19.0042,-16.3731
135,0.205721,-0.337084,-0.764709,0.509189,-32.9046,14.9064,-16.0756
136,0.233518,-0.316882,-0.744011,0.53991,-34.3159,10.5126,-15.9293
137,0.24901,-0.304135,-0.699055,0.597343,-35.3354,6.00313,-15.7146
138,0.264533,-0.286443,-0.659986,0.642177,-35.6823,1.50548,-15.6817
139,0.280864,-0.276995,-0.603239,0.693175,-35.7271,-2.97681,-15.5557
140,0.305413,-0.245196,-0.581207,0.713302,-34.9656,-7.53686,-15.4922
141,0.317164,-0.224284,-0.528265,0.75501,-33.6728,-12.0479,-15.4885
142,0.324929,-0.206647,-0.463988,0.797767,-31.8683,-16.252,-15.3273
143,0.338311,-0.182742,-0.422463,0.820778,-29.4989,-20.1462,-15.1876
144,0.345921,-0.163404,-0.368404,0.847299,-26.4885,-23.7546,-15.0045
145,0.351904,-0.148646,-0.29855,0.874606,-23.1648,-27.0699,-15.0092
146,0.360373,-0.115522,-0.251907,0.89069,-19.4655,-29.6713,-14.8041
147,0.368636,-0.0874694,-0.198986,0.903804,-15.3969,-31.9015,-14.6901
148,0.371834,-0.0640381,-0.13105,0.916768,-10.9806,-33.7831,-14.7123
149,0.376396,-0.0424784,-0.0675338,0.923017,-6.367,-35.0516,-14.6957
150,0.378441,-0.0161927,-0.0154826,0.925354,-1.74715,-35.504,-14.5267
151,0.375394,0.00850613,0.045114,0.925727,2.95512,-35.4469,-14.4245
152,0.371612,0.0378346,0.10181,0.922013,7.53521,-34.8254,-14.3755
153,0.368247,0.0680963,0.162171,0.912939,12.1097,-33.7208,-14.5091
154,0.364746,0.0975134,0.207508,0.902437,16.4701,-31.9837,-14.7198
155,0.365703,0.118057,0.270745,0.882622,20.43,-29.7566,-14.8012
156,0.354939,0.146858,0.32154,0.865485,24.3797,-26.8091,-14.9462
157,0.347537,0.173946,0.364775,0.846109,27.682,-23.5783,-15.1192
158,0.336971,0.201636,0.423121,0.816555,30.7071,-20.0078,-15.3566
159,0.329601,0.224056,0.470733,0.787129,33.2376,-16.0654,-15.7102
160,0.311618,0.257162,0.503073,0.763989,35.3245,-11.8481,-15.8872
161,0.305072,0.277229,0.556474,0.721396,36.9067,-7.38262,-16.3191
162,0.288168,0.296393,0.600198,0.684742,37.8825,-2.73425,-16.7057
163,0.270107,0.330838,0.623401,0.65495,38.1509,1.95726,-17.2189
164,0.262144,0.341914,0.673164,0.601021,38.0922,6.48484,-17.6142
165,0.236513,0.357228,0.706973,0.562707,37.2997,11.1354,-18.0392
166,0.211464,0.37872,0.730532,0.527425,35.9554,15.6013,-18.3884
167,0.196366,0.393959,0.762578,0.474038,34.0244,19.8992,-18.5907
168,0.180958,0.40597,0.79249,0.417615,31.496,23.8503,-18.9741
169,0.166617,0.413507,0.819193,0.360796,28.4338,27.4937,-19.3712
170,0.142428,0.422953,0.838794,0.311848,25.1631,30.8088,-19.5297
171,0.117468,0.426512,0.860771,0.251717,21.433,33.5388,-19.6759
172,0.095156,0.43074,0.875577,0.19691,17.4103,35.9478,-19.7226
173,0.0764732,0.439364,0.886189,0.125617,13.0322,37.7466,-19.6359
174,0.0432425,0.442161,0.89198,0.0836343,8.49024,38.8259,-19.4852
175,0.02248,0.441326,0.896937,0.0151726,3.68088,39.4771,-19.5071
176,-0.00446844,0.444001,0.895464,-0.0314222,-0.96469,39.3868,-19.3218
177,-0.0287095,0.443644,0.891085,-0.0912304,-5.75068,38.7781,-19.3526
178,-0.0557386,0.436442,0.887103,-0.139501,-10.487,37.4652,-19.1205
179,-0.0811524,0.421853,0.884403,-0.182444,-14.8021,35.6986,-18.9308
180,-0.109993,0.413552,0.875134,-0.22587,-19.1417,33.4196,-18.7945
181,-0.136012,0.406012,0.859181,-0.280113,-23.1462,30.6975,-18.7655
182,-0.162873,0.397851,0.840758,-0.32911,-26.7571,27.5464,-18.7633
183,-0.175117,0.383838,0.815217,-0.396767,-30.0684,24.0204,-18.7641
184,-0.186515,0.374155,0.775765,-0.472661,-32.7376,19.9672,-18.6832
185,0.216637,-0.359846,-0.752191,0.507728,-34.8156,15.6369,-18.3637
186,0.244594,-0.337525,-0.727804,0.544567,-36.3658,11.0361,-18.1789
187,0.265391,-0.324314,-0.684543,0.59648,-37.4371,6.29138,-18.0783
188,0.282431,-0.306224,-0.649849,0.635732,-37.8903,1.52734,-17.9689
189,0.299368,-0.298413,-0.588083,0.689556,-37.6986,-3.38132,-17.9544
190,0.314668,-0.271156,-0.566736,0.711526,-36.8917,-8.0778,-17.6826
191,0.332697,-0.246209,-0.518799,0.748025,-35.596,-12.7618,-17.6897
192,0.344597,-0.227261,-0.45838,0.787079,-33.7164,-17.2373,-17.5582
193,0.354277,-0.201387,-0.404498,0.818726,-31.1245,-21.4001,-17.3496
194,0.372809,-0.172892,-0.369301,0.83351,-27.9375,-25.1859,-17.1559
195,0.378837,-0.161762,-0.287589,0.864644,-24.492,-28.7383,-17.102
196,0.388638,-0.119825,-0.25197,0.878131,-20.5139,-31.4755,-16.8772
197,0.396119,-0.0867326,-0.20243,0.891397,-16.2576,-33.7783,-16.9187
198,0.398961,-0.06272,-0.131077,0.905381,-11.6696,-35.7601,-17.0698
199,0.403146,-0.0377828,-0.0734919,0.911397,-6.88758,-36.9133,-16.8603
200,0.404578,-0.0137218,-0.0173775,0.914235,-1.93366,-37.619,-16.8055
201,0.405257,0.0168388,0.0436886,0.913003,3.16228,-37.539,-16.6454
202,0.401962,0.0320086,0.110186,0.908439,7.97214,-36.8651,-16.8256
203,0.396309,0.0704133,0.144292,0.90397,12.8111,-35.7672,-16.6671
204,0.393684,0.103303,0.206839,0.889696,17.3235,-34,-16.935
205,0.389824,0.126698,0.27135,0.870835,21.5873,-31.5545,-17.0751
206,0.383842,0.160051,0.310987,0.854597,25.6201,-28.4122,-17.1545
207,0.369844,0.186421,0.363775,0.834344,29.2,-25.0552,-17.3492
208,0.365128,0.210789,0.420295,0.803494,32.3656,-21.3201,-17.7741
209,0.352531,0.244515,0.453593,0.781145,35.0184,-17.0707,-17.8125
210,0.336909,0.27246,0.490736,0.755934,37.1649,-12.6131,-18.2447
211,0.330724,0.29183,0.548295,0.710514,38.788,-7.93767,-18.6733
212,0.304018,0.323411,0.578897,0.684,39.7131,-3.08024,-18.9879
213,0.281983,0.351478,0.611654,0.650252,40.1855,1.74081,-19.5556
214,0.274961,0.367833,0.652523,0.602751,39.9625,6.65146,-20.0828
215,0.254605,0.379899,0.697452,0.551737,39.1952,11.5247,-20.5271
216,0.237546,0.402567,0.72326,0.508338,37.7029,16.1249,-20.8153
217,0.220165,0.412531,0.754308,0.460831,35.7128,20.6458,-21.2034
218,0.190018,0.430002,0.779215,0.414506,32.9826,24.7799,-21.4121
219,0.171358,0.438286,0.807215,0.356294,29.8875,28.7115,-21.7615
220,0.146683,0.449388,0.825075,0.309494,26.284,32.2384,-22.0106
221,0.125362,0.456128,0.843177,0.255507,22.3506,35.1757,-22.1438
222,0.110511,0.458829,0.864416,0.173342,18.186,37.6862,-22.2171
223,0.0780065,0.469006,0.871483,0.12027,13.5362,39.3904,-22.0798
224,0.0427401,0.470791,0.876049,0.0952242,8.75651,40.4762,-22.019
225,0.0312066,0.474011,0.879927,0.00828311,3.80701,41.0854,-21.9296
226,-0.00546174,0.472354,0.880879,-0.0300673,-1.23719,41.0078,-21.7406
227,-0.0332694,0.467182,0.878461,-0.0945532,-6.16158,40.4979,-21.8111
228,-0.051003,0.463423,0.871257,-0.15346,-10.811,39.2741,-21.6759
229,-0.0851531,0.453202,0.867492,-0.186585,-15.5919,37.4533,-21.4281
230,-0.116904,0.445616,0.85982,-0.220157,-20.1244,35.002,-21.3216
231,-0.150603,0.433523,0.846039,-0.271285,-24.3429,32.1837,-21.1852
232,-0.162198,0.4266,0.820746,-0.343627,-28.1409,28.9633,-21.2677
233,-0.188781,0.41348,0.801374,-0.388839,-31.5408,25.1516,-21.0867
234,-0.200617,0.399172,0.763773,-0.465903,-34.4065,20.9428,-21.1636
235,0.219768,-0.381081,-0.735464,0.515336,-36.6509,16.3786,-20.8211
236,0.257838,-0.360117,-0.711662,0.545319,-38.2333,11.5663,-20.4615
237,0.27855,-0.342359,-0.685058,0.579565,-39.2693,6.50221,-20.4154
238,0.302524,-0.322903,-0.643304,0.624798,-39.8217,1.4589,-20.3528
239,0.315708,-0.311164,-0.594077,0.671251,-39.5521,-3.61555,-20.2828
240,0.334917,-0.283779,-0.559402,0.703114,-38.7228,-8.528,-20.1337
241,0.348457,-0.261692,-0.503447,0.74608,-37.4107,-13.4169,-19.9268
242,0.362199,-0.247619,-0.448138,0.77889,-35.3504,-18.1863,-19.8283
243,0.374203,-0.215027,-0.401827,0.807633,-32.6575,-22.5698,-19.5475
244,0.391263,-0.186901,-0.35883,0.826573,-29.3039,-26.5022,-19.4475
245,0.401729,-0.154991,-0.299965,0.851242,-25.6181,-30.2488,-19.4132
246,0.412242,-0.128774,-0.246519,0.867584,-21.433,-33.0804,-19.2007
247,0.425992,-0.0874695,-0.213218,0.874882,-16.9803,-35.6664,-19.2004
248,0.425648,-0.0665585,-0.135412,0.892221,-12.1875,-37.7541,-19.3799
249,0.428604,-0.0390178,-0.0791396,0.899174,-7.16307,-38.9589,-19.3767
250,0.428492,-0.0154458,-0.0220338,0.903145,-2.03292,-39.4811,-19.2089
251,0.429228,0.0161845,0.0269633,0.902649,3.32939,-39.438,-19.0726
252,0.427774,0.0446037,0.0776142,0.899442,8.4232,-38.8262,-19.0501
253,0.42641,0.0780182,0.135251,0.890952,13.4306,-37.6258,-19.2213
254,0.426824,0.112035,0.190831,0.876842,18.1334,-35.6848,-19.2834
255,0.422864,0.138761,0.246724,0.860848,22.5306,-33.149,-19.3868
256,0.415706,0.165564,0.308857,0.839276,26.9,-30.008,-19.6104
257,0.399067,0.201909,0.351911,0.822276,30.6056,-26.4587,-19.7717
258,0.38952,0.22199,0.416446,0.790928,33.8654,-22.4421,-20.1036
259,0.371585,0.265745,0.425759,0.781046,36.5899,-17.951,-20.1468
260,0.357893,0.284611,0.48389,0.746163,38.8333,-13.5233,-20.6709
261,0.334825,0.317754,0.522412,0.716945,40.7024,-8.45552,-21.0524
262,0.32431,0.335523,0.566611,0.679117,41.462,-3.48424,-21.6084
263,0.303555,0.367452,0.589236,0.652407,41.826,1.52061,-22.0188
264,0.294677,0.378789,0.646311,0.593268,41.8149,6.69528,-22.5782
265,0.272374,0.404718,0.680081,0.547271,40.9897,11.6754,-23.0199
266,0.257002,0.425256,0.711927,0.496252,39.4077,16.6729,-23.4843
267,0.23042,0.440543,0.739182,0.454355,37.1639,21.3399,-23.7027
268,0.20276,0.456956,0.756987,0.420774,34.3624,25.6646,-24.0882
269,0.180338,0.467549,0.784201,0.365932,31.0296,29.8628,-24.36
270,0.154579,0.473149,0.811062,0.307268,27.4455,33.4999,-24.5746
271,0.126162,0.483248,0.826933,0.258335,23.3169,36.4295,-24.7719
272,0.100572,0.48852,0.84427,0.196063,18.7805,38.9313,-24.8231
273,0.0774112,0.495058,0.85593,0.127706,13.9822,40.8442,-24.7946
274,0.0541957,0.495996,0.862939,0.0799174,9.07378,42.0409,-24.6323
275,0.019576,0.498536,0.866175,0.0286197,3.82501,42.7261,-24.4344
276,0.00154474,0.500364,0.864942,-0.0388342,-1.37805,42.6795,-24.3873
277,-0.0494743,0.490031,0.868123,-0.0615147,-6.53469,42.027,-24.2576
278,-0.0610021,0.486389,0.859394,-0.145422,-11.5073,40.9092,-24.2326
279,-0.0891245,0.480441,0.851394,-0.190685,-16.4501,38.9824,-24.0773
280,-0.123047,0.475125,0.841125,-0.227209,-21.0039,36.4229,-23.8774
281,-0.158315,0.460086,0.83245,-0.26511,-25.4056,33.5588,-23.7365
282,-0.183775,0.45207,0.815982,-0.309892,-29.3815,30.1573,-23.8349
283,-0.202477,0.439483,0.784997,-0.386831,-32.9764,26.2276,-23.6834
284,-0.220802,0.425801,0.751941,-0.452245,-36.0186,21.8394,-23.5024
285,-0.243163,0.404113,0.73271,-0.490612,-38.2974,17.0401,-23.1487
286,0.280089,-0.382833,-0.704133,0.52838,-40.0294,12.0321,-22.9137
287,0.300966,-0.360893,-0.679713,0.563174,-41.085,6.74976,-22.8375
288,0.323822,-0.340998,-0.635416,0.61246,-41.5889,1.51336,-22.8423
289,0.336702,-0.32614,-0.587621,0.659519,-41.3088,-3.81007,-22.8235
290,0.351957,-0.29947,-0.553831,0.692615,-40.4809,-8.99015,-22.728
291,0.363957,-0.278235,-0.495679,0.73785,-39.0432,-14.1461,-22.4851
292,0.38057,-0.257522,-0.443444,0.769549,-36.8173,-19.1157,-22.2161
293,0.399113,-0.227543,-0.403564,0.791245,-34.0153,-23.7337,-22.1132
294,0.418571,-0.199911,-0.347487,0.814915,-30.6022,-27.9157,-21.9049
295,0.426661,-0.164036,-0.294028,0.839405,-26.7025,-31.5301,-21.8462
296,0.443741,-0.125755,-0.259408,0.84852,-22.3853,-34.7058,-21.6488
297,0.455418,-0.0839917,-0.220478,0.858446,-17.6322,-37.3003,-21.6897
298,0.453922,-0.0673224,-0.143158,0.876886,-12.8401,-39.3532,-21.8349
299,0.456305,-0.0380919,-0.0888787,0.884554,-7.43961,-40.7214,-21.6604
300,0.455397,-0.0151901,-0.0226606,0.88987,-2.16421,-41.3894,-21.6105
301,0.458437,0.0221702,0.024157,0.888122,3.2728,-41.3349,-21.5365
302,0.456191,0.0422585,0.0935057,0.883946,8.64025,-40.6644,-21.7578
303,0.456044,0.0782566,0.137598,0.875766,13.7946,-39.2583,-21.6612
304,0.44846,0.11657,0.193921,0.864691,18.8157,-37.3959,-21.7645
305,0.449114,0.135772,0.255959,0.845191,23.4948,-34.809,-21.9712
306,0.443405,0.17286,0.291006,0.829956,27.9343,-31.3689,-21.9758
307,0.434112,0.19836,0.358808,0.802158,31.9295,-27.8597,-22.216
308,0.41171,0.239346,0.383003,0.791528,35.24,-23.5796,-22.4445
309,0.397957,0.275642,0.421598,0.766751,38.0711,-18.9947,-22.7501
310,0.382773,0.297872,0.481542,0.729983,40.4057,-14.2693,-23.1486
311,0.366013,0.330644,0.515571,0.70064,42.1121,-9.20744,-23.6484
312,0.342793,0.358342,0.549263,0.672603,43.1404,-3.91583,-24.1391
313,0.318781,0.388994,0.576733,0.643771,43.6348,1.33483,-24.5827
314,0.315256,0.400167,0.634714,0.581049,43.4348,6.64231,-25.2313
315,0.285973,0.43076,0.65738,0.548194,42.4426,11.9076,-25.5647
316,0.278305,0.444267,0.698853,0.486598,40.9545,17.0302,-26.0446
317,0.238751,0.46746,0.718902,0.455696,38.5837,21.9356,-26.2432
318,0.224786,0.473781,0.755734,0.392261,35.6103,26.5003,-26.7083
319,0.205627,0.485144,0.784501,0.326972,32.2766,30.6841,-27.0059
320,0.171394,0.497126,0.801652,0.284329,28.5063,34.4633,-27.1705
321,0.129977,0.510731,0.813797,0.244935,24.0689,37.6265,-27.3654
322,0.111981,0.514933,0.831435,0.176127,19.3909,40.2517,-27.4739
323,0.0775456,0.521175,0.839489,0.132748,14.4548,42.2812,-27.3795
324,0.0536078,0.524265,0.846569,0.074788,9.18735,43.4844,-27.35
325,0.0247218,0.524758,0.850662,0.0197838,3.891,44.1978,-27.1422
326,-0.0016941,0.523464,0.850957,-0.0430724,-1.52845,44.1428,-27.1095
327,-0.0256101,0.523992,0.846099,-0.0943064,-6.85348,43.5419,-27.0487
328,-0.0593834,0.517664,0.84131,-0.143859,-12.1161,42.3567,-26.8756
329,-0.090836,0.511092,0.83197,-0.195853,-17.1352,40.4005,-26.7054
330,-0.129093,0.497382,0.828763,-0.221578,-21.7471,37.763,-26.3892
331,-0.163172,0.484188,0.817735,-0.265039,-26.3798,34.786,-26.3577
332,-0.179238,0.474458,0.794683,-0.333531,-30.4502,31.2074,-26.3884
333,-0.218328,0.462659,0.775183,-0.370636,-34.1452,26.9393,-26.2038
334,-0.238549,0.448885,0.745437,-0.431185,-37.304,22.3825,-26.0733
335,-0.263627,0.430314,0.721233,-0.474503,-39.7488,17.549,-25.7398
336,0.297737,-0.404934,-0.694136,0.515322,-41.5283,12.4273,-25.6471
337,0.316995,-0.387892,-0.655786,0.564799,-42.6815,6.9709,-25.4877
338,0.339373,-0.358938,-0.633581,0.595454,-43.2082,1.53515,-25.3918
339,0.358601,-0.335098,-0.594644,0.636799,-43.0902,-3.99827,-25.3999
340,0.371618,-0.321447,-0.534952,0.687312,-42.1499,-9.40474,-25.2655
341,0.393728,-0.293005,-0.486893,0.722538,-40.5342,-14.8912,-25.0561
342,0.411874,-0.261469,-0.449802,0.748112,-38.1498,-19.9701,-24.7954
343,0.425507,-0.237715,-0.391616,0.780431,-35.3438,-24.7326,-24.6559
344,0.442112,-0.209488,-0.341829,0.802374,-31.9076,-29.0354,-24.4104
345,0.453454,-0.17901,-0.279207,0.827272,-27.8258,-32.9086,-24.321
346,0.467132,-0.141733,-0.239347,0.839293,-23.2681,-36.0552,-24.2432
